#Insert size (bp)	insert size
497.0	1841.0
498.0	1865.0
499.0	1937.0
500.0	1896.0
501.0	1882.0
502.0	1817.0
503.0	1829.0
504.0	1824.0
505.0	1713.0
506.0	1644.0
507.0	1714.0
508.0	1737.0
509.0	1706.0
510.0	1792.0
511.0	1750.0
512.0	1613.0
513.0	1611.0
514.0	1618.0
515.0	1558.0
516.0	1647.0
517.0	1549.0
518.0	1554.0
519.0	1521.0
520.0	1534.0
521.0	1557.0
522.0	1497.0
523.0	1532.0
524.0	1527.0
525.0	1472.0
526.0	1480.0
527.0	1450.0
528.0	1401.0
529.0	1475.0
530.0	1426.0
531.0	1438.0
532.0	1405.0
533.0	1353.0
534.0	1433.0
535.0	1449.0
536.0	1323.0
537.0	1366.0
538.0	1407.0
539.0	1293.0
540.0	1315.0
541.0	1336.0
542.0	1306.0
543.0	1264.0
544.0	1286.0
545.0	1326.0
546.0	1221.0
547.0	1285.0
548.0	1217.0
549.0	1303.0
550.0	1181.0
551.0	1281.0
552.0	1193.0
553.0	1164.0
554.0	1178.0
555.0	1122.0
556.0	1187.0
557.0	1119.0
558.0	1111.0
559.0	1211.0
560.0	1097.0
561.0	1120.0
562.0	1116.0
563.0	1096.0
564.0	1102.0
565.0	1071.0
566.0	1064.0
567.0	1029.0
568.0	1060.0
569.0	994.0
570.0	1085.0
571.0	1047.0
572.0	1012.0
573.0	1011.0
574.0	1039.0
575.0	975.0
576.0	960.0
577.0	941.0
578.0	947.0
579.0	909.0
580.0	989.0
581.0	938.0
582.0	987.0
583.0	925.0
584.0	934.0
585.0	893.0
586.0	948.0
