#Insert size (bp)	insert size
142.0	1.0
143.0	1.0
144.0	2.0
145.0	4.0
146.0	6.0
147.0	2.0
148.0	5.0
149.0	10.0
150.0	27.0
151.0	13794.0
152.0	26710.0
153.0	26824.0
154.0	27089.0
155.0	26859.0
156.0	26897.0
157.0	26905.0
158.0	27210.0
159.0	27236.0
160.0	26668.0
161.0	26623.0
162.0	26747.0
163.0	26367.0
164.0	26848.0
165.0	26648.0
166.0	26675.0
167.0	26998.0
168.0	26770.0
169.0	26766.0
170.0	26425.0
171.0	26608.0
172.0	26142.0
173.0	26196.0
174.0	26033.0
175.0	26135.0
176.0	26077.0
177.0	26488.0
178.0	26242.0
179.0	26163.0
180.0	26330.0
181.0	25930.0
182.0	25664.0
183.0	25607.0
184.0	25699.0
185.0	25413.0
186.0	25791.0
187.0	25393.0
188.0	25546.0
189.0	25549.0
190.0	25582.0
191.0	25290.0
192.0	25054.0
193.0	24885.0
194.0	24620.0
195.0	24740.0
196.0	24746.0
197.0	24620.0
198.0	24637.0
199.0	24447.0
200.0	24541.0
201.0	24455.0
202.0	24258.0
203.0	24063.0
204.0	23657.0
205.0	23642.0
206.0	23520.0
207.0	23332.0
208.0	23489.0
209.0	23422.0
210.0	23667.0
211.0	23470.0
212.0	22882.0
213.0	22683.0
214.0	22216.0
215.0	22076.0
216.0	21764.0
217.0	22022.0
218.0	21428.0
219.0	21856.0
220.0	21753.0
221.0	21587.0
222.0	21818.0
223.0	21424.0
224.0	21102.0
225.0	20347.0
226.0	20212.0
227.0	20134.0
228.0	19956.0
229.0	19896.0
230.0	20009.0
231.0	20129.0
232.0	20150.0
233.0	19752.0
234.0	19739.0
235.0	18690.0
236.0	18627.0
237.0	18127.0
238.0	18188.0
239.0	18390.0
240.0	18366.0
241.0	18353.0
242.0	18368.0
243.0	18018.0
244.0	17891.0
245.0	17400.0
246.0	16868.0
247.0	16605.0
248.0	16657.0
249.0	16443.0
250.0	16510.0
251.0	16532.0
252.0	16599.0
253.0	16311.0
254.0	16015.0
255.0	15903.0
256.0	15109.0
257.0	14981.0
258.0	14688.0
259.0	14040.0
260.0	13972.0
