#Position (bp)	insert size
15197.0	212.50434201736806
45590.0	211.7340478153339
75983.0	213.21027498765025
106376.0	213.90873555404488
136769.0	213.56536972155632
167162.0	210.20436645018654
197555.0	220.66650732950924
221485.0	214.30083203328132
236681.5	215.4687757909216
258341.0	209.44741339133137
288734.0	209.25141964792732
319127.0	208.55830230826507
349520.0	209.94292351086776
379913.0	210.12050193762687
410306.0	209.48004900245013
440699.0	210.0949720670391
471092.0	207.5024266235267
501485.0	209.4173700994185
531878.0	210.09662248824284
562271.0	208.74061516105596
592664.0	207.4528663948189
623057.0	210.61908160837498
653450.0	209.8879326831134
683843.0	209.49283475145543
714236.0	211.08670967741935
744629.0	206.21949058693244
775022.0	206.98501022030433
805415.0	208.61821366024517
835808.0	211.51026631429153
866201.0	211.32438200248978
896594.0	211.27186719028919
926987.0	210.20431752507224
957380.0	211.52167182662538
987773.0	207.42916538343087
1018166.0	210.0644945025476
1038382.5	210.2916970138383
1053579.0	209.74389088842585
1078952.0	210.70574497898178
1109345.0	214.28084486525856
1139738.0	215.84613841524575
1170131.0	210.58081791626094
1200524.0	209.99289153863793
1230917.0	208.2362441314554
1261310.0	213.85639733669245
1291703.0	212.6166518254675
1322096.0	212.80950965824667
1348657.5	208.15679176986092
1363854.0	206.59427904261528
1382882.0	210.38181554524363
1413275.0	210.75211038961038
1443668.0	208.905102954342
1474061.0	210.130629882001
1504454.0	209.38897610326183
1534847.0	210.1543660942638
1565240.0	209.43018867924528
1595633.0	210.01619676064786
1626026.0	206.6220045842884
1656419.0	209.16308281882053
1686812.0	208.9136004360861
1717205.0	210.77300169041294
1747598.0	212.47379454926624
1777991.0	207.97649463464487
1808384.0	208.10419859025436
1838777.0	208.70478054235392
1869170.0	210.48127244740894
1899563.0	209.8953738044115
1929956.0	207.88235294117646
1960349.0	208.76448362720404
1990742.0	209.05460546054604
2021135.0	208.34414459024512
2051528.0	208.1535623048538
2081921.0	207.51588502269288
2112314.0	215.56108843537416
2142707.0	210.43385579937305
2173100.0	207.4874675885912
2203493.0	210.5388583218707
2233886.0	215.41489081820575
2264279.0	208.2702795995858
2294672.0	211.68206854345166
2325065.0	208.30539108756622
2355458.0	209.92064530194025
2385851.0	207.49469857618902
2416244.0	210.12483185364542
2446637.0	208.90446146913024
2477030.0	206.90564153769347
2507423.0	207.07412790697674
2537816.0	208.97796530707924
2568209.0	207.77457015495648
2598602.0	209.6448362720403
2628995.0	209.202434625789
2659388.0	212.39984456965223
2689781.0	209.5648744031555
2720174.0	207.93246390312063
