#Read position (bp)	Clipping profile
0.0	0.7896302943418757
1.0	0.7840737895250501
2.0	0.7753377568674187
3.0	0.770420838692955
4.0	0.7662646758532909
5.0	0.7623646544267549
6.0	0.7585374875937735
7.0	0.7547954456016817
8.0	0.7509840000230987
9.0	0.7471602841971803
10.0	0.7433108775409032
11.0	0.7394695232344399
12.0	0.735581005164781
13.0	0.7316679466004511
14.0	0.7276076450680955
15.0	0.7234353775288036
16.0	0.7192723126750132
17.0	0.7150103189520807
18.0	0.7106271565367103
19.0	0.7062025820365826
20.0	0.7016871310171265
21.0	0.6970010468706614
22.0	0.692242108130642
23.0	0.6873938266522112
24.0	0.6825585823115742
25.0	0.6775780122290577
26.0	0.6725057987367542
27.0	0.6673645651031888
28.0	0.6622865999324469
29.0	0.6568152199565113
30.0	0.6520148691317346
31.0	0.6474158270523056
32.0	0.6428627984003846
33.0	0.6382188932291353
34.0	0.6337019084287623
35.0	0.6294786426739823
36.0	0.6265126938258596
37.0	0.6245111097292597
38.0	0.6230214250136868
39.0	0.6220662629476656
40.0	0.621051283425884
41.0	0.6199718851055911
42.0	0.6192080622089576
43.0	0.6187640326335051
44.0	0.618507891220377
45.0	0.6182498325811027
46.0	0.6179250544719417
47.0	0.618023983341084
48.0	0.6180688464329043
49.0	0.6180596437474027
50.0	0.6179906236061407
51.0	0.6178637032352643
52.0	0.6176516580234981
53.0	0.6177659247018097
54.0	0.6178295766098625
55.0	0.6177743604968529
56.0	0.6178936119631445
57.0	0.6179887063799945
58.0	0.6183200030580525
59.0	0.6184975381991876
60.0	0.6185251462556924
61.0	0.6187306728985617
62.0	0.6185596563263235
63.0	0.6183545131286834
64.0	0.6187226205487477
65.0	0.6189005391351122
66.0	0.6189212451774908
67.0	0.6191800707072236
68.0	0.6196095293639653
69.0	0.6195600649293942
70.0	0.6194235584277871
71.0	0.6194208743111823
72.0	0.6193717933218404
73.0	0.6191796872619943
74.0	0.6192049946471238
75.0	0.6193599065197342
76.0	0.6191804541524528
77.0	0.6192901194880136
78.0	0.6194845262192351
79.0	0.6195742524028759
80.0	0.6194523168199795
81.0	0.6195865226502113
82.0	0.6196356036395533
83.0	0.6193058407424122
84.0	0.6189185610608862
85.0	0.6190274595059886
86.0	0.6189074411492385
87.0	0.6185447019623833
88.0	0.6186992303897645
89.0	0.6188713972976904
90.0	0.6186543672979442
91.0	0.6185224621390878
92.0	0.6183115672630093
93.0	0.6181639408497543
94.0	0.6179745189065129
95.0	0.6177574889067666
96.0	0.6177548047901619
97.0	0.6177091748078831
98.0	0.6178801913801214
99.0	0.61800596141531
100.0	0.6180489072809842
101.0	0.6179576473164266
102.0	0.6180132468746654
103.0	0.617953429418905
104.0	0.6179515121927588
105.0	0.6181417010264587
106.0	0.6183556634643711
107.0	0.6187429431458972
108.0	0.6192318358131701
109.0	0.6199807043458636
110.0	0.6209232127193199
111.0	0.6217978512872021
112.0	0.6226398970105992
113.0	0.6240962219912288
114.0	0.6259639837028261
115.0	0.6288789343354608
116.0	0.633084561609696
117.0	0.6376276206856569
118.0	0.6422768940901156
119.0	0.6468778533956907
120.0	0.6514546556518241
121.0	0.6561721823070864
122.0	0.6616742379013607
123.0	0.6668603346267464
124.0	0.671960539620784
125.0	0.6770523088197782
126.0	0.6819960681602883
127.0	0.6868155912465267
128.0	0.6916811277602731
129.0	0.6964412168359804
130.0	0.7011081287209836
131.0	0.7056933667721602
132.0	0.7101401810955835
133.0	0.7145225766204955
134.0	0.7187757511031556
135.0	0.7229089072290658
136.0	0.7270988132489024
137.0	0.7311917076257428
138.0	0.735123171561076
139.0	0.7389495715035991
140.0	0.742790542364833
141.0	0.7466890300104521
142.0	0.7504709503063841
143.0	0.7541769484469277
144.0	0.7578522709691328
145.0	0.7616249885795632
146.0	0.7654310659249369
147.0	0.7693115316447818
148.0	0.7737426247138066
149.0	0.7826500573889055
150.0	0.7884596360570252
