#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	2.1446249265465965E-6
13.0	0.0
14.0	2.1446249265465965E-6
15.0	0.0
16.0	0.0
17.0	0.0
18.0	0.0
19.0	0.0
20.0	0.0
21.0	0.0
22.0	0.0
23.0	2.1446249265465965E-6
24.0	2.1446249265465965E-6
25.0	1.2867749559279578E-5
26.0	2.1446249265465965E-6
27.0	0.0
28.0	2.1446249265465965E-6
29.0	0.0
30.0	6.433874779639789E-6
31.0	4.289249853093193E-6
32.0	1.286774955927958E-5
33.0	1.0723124632732983E-5
34.0	3.8603248677838734E-5
35.0	6.862799764949109E-5
36.0	1.7371461905027428E-4
37.0	5.876272298737674E-4
38.0	0.0014347540758596728
39.0	0.003532197254022244
40.0	0.008085235973080668
41.0	0.015445588720988584
42.0	0.026552601215573405
43.0	0.040874406475051576
44.0	0.05772257989800164
45.0	0.07256552901463062
46.0	0.08342590964266258
47.0	0.09138675737000355
48.0	0.09263492907725368
49.0	0.09050746115011947
50.0	0.08305274490544348
51.0	0.08177240382429517
52.0	0.056229920949125205
53.0	0.049017547321149005
54.0	0.038553922304528164
55.0	0.02935562599456981
56.0	0.02117602652472109
57.0	0.015231126228333926
58.0	0.011422272358787173
59.0	0.008016607975431175
60.0	0.0059191647972686055
61.0	0.004394336474493976
62.0	0.0031397308924642165
63.0	0.002189662050004075
64.0	0.0016106133198364938
65.0	0.001089469462685671
66.0	7.120154756134698E-4
67.0	5.168546072977297E-4
68.0	4.182018606765863E-4
69.0	2.4019799177321883E-4
70.0	1.672807442706345E-4
71.0	1.1152049618042299E-4
72.0	9.436349676805022E-5
73.0	6.862799764949107E-5
74.0	4.503712345747853E-5
75.0	5.147099823711831E-5
76.0	4.718174838402512E-5
77.0	3.0024748971652346E-5
78.0	2.1446249265465966E-5
79.0	1.9301624338919367E-5
80.0	1.5012374485826177E-5
81.0	1.286774955927958E-5
82.0	8.578499706186386E-6
83.0	2.359087419201256E-5
84.0	1.286774955927958E-5
85.0	8.578499706186386E-6
86.0	6.433874779639789E-6
87.0	4.289249853093193E-6
88.0	2.1446249265465965E-6
89.0	6.433874779639789E-6
90.0	4.289249853093193E-6
91.0	4.289249853093193E-6
92.0	6.433874779639789E-6
93.0	4.289249853093193E-6
94.0	6.433874779639789E-6
95.0	2.1446249265465965E-6
96.0	2.1446249265465965E-6
97.0	2.1446249265465965E-6
98.0	0.0
99.0	2.1446249265465965E-6
100.0	5.3615623163664904E-5
