#Read position (bp)	Clipping profile
0.0	1.049364978142018
1.0	1.0207565070470832
2.0	0.9864328362782454
3.0	0.9699366917649345
4.0	0.9554036711065541
5.0	0.9422581214433878
6.0	0.9306742146663242
7.0	0.919096212021155
8.0	0.9077248539922943
9.0	0.8967874496576813
10.0	0.8857910040041233
11.0	0.87498349057119
12.0	0.8645302250519283
13.0	0.8535692041897374
14.0	0.8428709171968527
15.0	0.832225767391019
16.0	0.8213267399137205
17.0	0.8104601851618419
18.0	0.7999803510490551
19.0	0.7898990458391486
20.0	0.7793985472647308
21.0	0.7689452817454692
22.0	0.7583739335883171
23.0	0.7478025854311648
24.0	0.7371574356253311
25.0	0.7265329502811282
26.0	0.7161328219489174
27.0	0.7056205151107104
28.0	0.6953561818120737
29.0	0.6848527311717086
30.0	0.6745913499390191
31.0	0.6649469504893079
32.0	0.6553084551714912
33.0	0.6458146110850903
34.0	0.6361967802289044
35.0	0.626977478275599
36.0	0.6187323580848909
37.0	0.6113876180080982
38.0	0.6044591192298698
39.0	0.5979586700139945
40.0	0.5911807265990766
41.0	0.584653708789676
42.0	0.5784100893112127
43.0	0.5725915673291555
44.0	0.5670623478099301
45.0	0.5614032373890252
46.0	0.5561515120688426
47.0	0.5511595685520193
48.0	0.5465720580699712
49.0	0.5419520748625031
50.0	0.5371992486874082
51.0	0.5330338836358187
52.0	0.5287445318144443
53.0	0.5249157022808428
54.0	0.5216595735410108
55.0	0.5177776068203587
56.0	0.5140668599246478
57.0	0.510745785733976
58.0	0.5074837528622493
59.0	0.5049154554881298
60.0	0.501954533343024
61.0	0.4992150161439631
62.0	0.4969360212326752
63.0	0.4946865469808602
64.0	0.4922747091019455
65.0	0.4898185902338219
66.0	0.4878554663788914
67.0	0.4865034201750445
68.0	0.48518975082851207
69.0	0.4840532054388154
70.0	0.4828635228620681
71.0	0.48182439564863117
72.0	0.481095235359657
73.0	0.4803336023452629
74.0	0.48017714285005786
75.0	0.47981403873854445
76.0	0.48019780731168876
77.0	0.4804753015107316
78.0	0.4811867494040222
79.0	0.4819808551438362
80.0	0.48271001543281034
81.0	0.4838642732181906
82.0	0.4848561673764713
83.0	0.4861905011846346
84.0	0.48757797217984855
85.0	0.4896444183429333
86.0	0.4922038595192112
87.0	0.4945123750899716
88.0	0.4968149865288375
89.0	0.49934490704564266
90.0	0.5018984440900259
91.0	0.5045021662555127
92.0	0.5073922388178841
93.0	0.5109229096908119
94.0	0.5139960103419136
95.0	0.5177067572376243
96.0	0.5215031140458057
97.0	0.5248330444343194
98.0	0.5287120590890243
99.0	0.5326973481178306
100.0	0.5370870701814121
101.0	0.5416362038061459
102.0	0.5459580283529403
103.0	0.5507108545280353
104.0	0.5557234625064893
105.0	0.5610460374094063
106.0	0.5664719346204774
107.0	0.572172373964644
108.0	0.5780469851996993
109.0	0.5841754741062192
110.0	0.5904869911014695
111.0	0.5972265576590731
112.0	0.6035705473797434
113.0	0.6104252445092901
114.0	0.618006149861864
115.0	0.6263486882288318
116.0	0.6357864430622348
117.0	0.6449201351030693
118.0	0.6543637940683666
119.0	0.6638104050996112
120.0	0.673448900417428
121.0	0.6836335279354886
122.0	0.6943229587305313
123.0	0.7048470738325273
124.0	0.7151763525820037
125.0	0.72560304950774
126.0	0.7362334389838375
127.0	0.7468284036685677
128.0	0.7576063964420284
129.0	0.7684375264025398
130.0	0.7786310101184423
131.0	0.7889278161424987
132.0	0.7994548833104421
133.0	0.8097782579280239
134.0	0.8206123399544827
135.0	0.8316117376739882
136.0	0.8421358527759841
137.0	0.8530466885170717
138.0	0.8635796598169093
139.0	0.874289755073583
140.0	0.8849998503302564
141.0	0.8960878100281798
142.0	0.9069130358567967
143.0	0.9180128038185091
144.0	0.9295730940679947
145.0	0.9411068157239549
146.0	0.953387410064573
147.0	0.966966913421987
148.0	0.9814527010252112
149.0	1.0167653138863824
150.0	1.0459376295772447
