#Coverage	Number of genomic locations
335.0	2555.0
336.0	2595.0
337.0	2748.0
338.0	2812.0
339.0	2896.0
340.0	3221.0
341.0	3504.0
342.0	3445.0
343.0	3849.0
344.0	3939.0
345.0	4091.0
346.0	4218.0
347.0	4486.0
348.0	4934.0
349.0	5318.0
350.0	5769.0
351.0	5612.0
352.0	6313.0
353.0	6473.0
354.0	6602.0
355.0	6965.0
356.0	7456.0
357.0	7522.0
358.0	7930.0
359.0	8206.0
360.0	8734.0
361.0	9178.0
362.0	9827.0
363.0	10198.0
364.0	10827.0
365.0	10890.0
366.0	11415.0
367.0	12052.0
368.0	12783.0
369.0	13212.0
370.0	13939.0
371.0	14510.0
372.0	15234.0
373.0	15896.0
374.0	16356.0
375.0	16515.0
376.0	17453.0
377.0	18126.0
378.0	18741.0
379.0	19705.0
380.0	20586.0
381.0	21101.0
382.0	22281.0
383.0	22944.0
384.0	23534.0
385.0	24224.0
386.0	25517.0
387.0	26534.0
388.0	27469.0
389.0	27727.0
390.0	29258.0
391.0	29836.0
392.0	30379.0
393.0	32280.0
394.0	33025.0
395.0	33992.0
396.0	34755.0
397.0	36469.0
398.0	37839.0
399.0	38082.0
400.0	39283.0
401.0	40365.0
402.0	41350.0
403.0	42580.0
404.0	43753.0
405.0	45545.0
406.0	46706.0
407.0	47033.0
408.0	49049.0
409.0	49888.0
410.0	51104.0
411.0	52343.0
412.0	53615.0
413.0	54424.0
414.0	55698.0
415.0	57403.0
416.0	58316.0
417.0	59702.0
418.0	60984.0
419.0	61854.0
420.0	62537.0
421.0	63684.0
422.0	65628.0
423.0	66830.0
424.0	67170.0
425.0	68197.0
426.0	69030.0
427.0	70386.0
428.0	70739.0
429.0	72101.0
430.0	73120.0
431.0	73871.0
432.0	74682.0
433.0	76344.0
434.0	77784.0
435.0	78303.0
436.0	78645.0
437.0	79818.0
438.0	80864.0
439.0	81366.0
440.0	82220.0
441.0	83670.0
442.0	83436.0
443.0	84793.0
444.0	85901.0
445.0	85742.0
446.0	85670.0
447.0	86354.0
448.0	86510.0
449.0	87811.0
450.0	88205.0
451.0	89010.0
452.0	89446.0
453.0	89649.0
454.0	89852.0
455.0	89338.0
456.0	90345.0
457.0	91085.0
458.0	91627.0
459.0	91634.0
460.0	90921.0
461.0	91405.0
462.0	91729.0
463.0	91583.0
464.0	92234.0
465.0	91354.0
466.0	91660.0
467.0	91065.0
468.0	92025.0
469.0	91364.0
470.0	90869.0
471.0	90770.0
472.0	90531.0
473.0	90183.0
474.0	90503.0
475.0	89193.0
476.0	88181.0
477.0	88254.0
478.0	87687.0
479.0	87863.0
480.0	87944.0
481.0	86537.0
482.0	85314.0
483.0	84000.0
484.0	84475.0
485.0	84437.0
486.0	83384.0
487.0	82832.0
488.0	82237.0
489.0	81259.0
490.0	81614.0
491.0	78386.0
492.0	78859.0
493.0	78575.0
494.0	77371.0
495.0	76610.0
496.0	75532.0
497.0	75565.0
498.0	74353.0
499.0	73361.0
500.0	72275.0
501.0	70593.0
502.0	69162.0
503.0	68771.0
504.0	68567.0
505.0	67779.0
506.0	65757.0
507.0	64961.0
508.0	63772.0
509.0	63164.0
510.0	61830.0
511.0	61370.0
512.0	59662.0
513.0	58402.0
514.0	58059.0
515.0	56563.0
516.0	55389.0
517.0	54373.0
518.0	53002.0
519.0	52281.0
520.0	51180.0
521.0	50866.0
522.0	49473.0
523.0	48722.0
524.0	46965.0
525.0	46449.0
526.0	46116.0
527.0	45246.0
528.0	43594.0
529.0	43210.0
530.0	42392.0
531.0	41215.0
532.0	40108.0
533.0	39269.0
534.0	38832.0
535.0	37664.0
536.0	36898.0
537.0	35954.0
538.0	35102.0
539.0	34210.0
540.0	33560.0
541.0	32840.0
542.0	31441.0
543.0	31425.0
544.0	30846.0
545.0	29667.0
546.0	29256.0
547.0	28335.0
548.0	27320.0
549.0	26614.0
550.0	26121.0
551.0	25426.0
552.0	24493.0
553.0	23915.0
554.0	23385.0
555.0	22452.0
556.0	21914.0
557.0	21215.0
558.0	20583.0
559.0	20308.0
560.0	19489.0
561.0	18753.0
562.0	18264.0
563.0	17958.0
564.0	17266.0
565.0	16704.0
566.0	16195.0
567.0	15850.0
568.0	15344.0
569.0	14923.0
570.0	14404.0
571.0	14231.0
572.0	13656.0
573.0	12931.0
574.0	12554.0
575.0	12399.0
576.0	11915.0
577.0	11390.0
578.0	11017.0
579.0	10917.0
580.0	10425.0
581.0	10296.0
582.0	9618.0
583.0	9202.0
584.0	9052.0
585.0	8786.0
586.0	8404.0
587.0	8022.0
588.0	7553.0
589.0	7515.0
590.0	7247.0
591.0	7077.0
592.0	6476.0
593.0	6418.0
594.0	6176.0
595.0	6049.0
596.0	5551.0
597.0	5583.0
598.0	5456.0
599.0	5096.0
600.0	4952.0
601.0	4713.0
602.0	4562.0
603.0	4371.0
604.0	4429.0
605.0	4201.0
606.0	4059.0
607.0	3990.0
608.0	3851.0
609.0	3669.0
610.0	3548.0
611.0	3492.0
612.0	3325.0
613.0	3342.0
614.0	3190.0
615.0	2971.0
616.0	2971.0
617.0	2847.0
618.0	2856.0
619.0	2716.0
620.0	2623.0
621.0	2516.0
622.0	2654.0
623.0	2406.0
624.0	2399.0
625.0	2346.0
626.0	2185.0
627.0	2168.0
628.0	2042.0
629.0	2001.0
630.0	1833.0
631.0	1726.0
632.0	1720.0
633.0	1703.0
634.0	1668.0
635.0	1563.0
636.0	1637.0
637.0	1509.0
638.0	1532.0
639.0	1435.0
640.0	1427.0
641.0	1341.0
642.0	1332.0
643.0	1283.0
644.0	1239.0
645.0	1193.0
646.0	1246.0
647.0	1242.0
648.0	1185.0
649.0	1255.0
650.0	1132.0
651.0	1064.0
652.0	1049.0
653.0	992.0
654.0	1012.0
655.0	1024.0
656.0	972.0
657.0	962.0
658.0	923.0
659.0	938.0
660.0	857.0
661.0	875.0
662.0	825.0
663.0	856.0
664.0	760.0
665.0	868.0
666.0	783.0
667.0	763.0
668.0	777.0
669.0	719.0
670.0	735.0
671.0	672.0
672.0	644.0
673.0	693.0
674.0	628.0
675.0	662.0
676.0	649.0
677.0	657.0
678.0	694.0
679.0	621.0
680.0	635.0
681.0	636.0
682.0	629.0
683.0	621.0
684.0	635.0
685.0	591.0
686.0	603.0
687.0	647.0
688.0	631.0
689.0	613.0
690.0	590.0
691.0	582.0
692.0	619.0
693.0	650.0
694.0	538.0
695.0	527.0
696.0	541.0
697.0	525.0
698.0	544.0
699.0	504.0
700.0	549.0
701.0	553.0
702.0	527.0
703.0	528.0
704.0	545.0
705.0	558.0
706.0	515.0
707.0	494.0
708.0	492.0
709.0	492.0
710.0	455.0
711.0	516.0
712.0	511.0
713.0	474.0
714.0	456.0
715.0	503.0
716.0	449.0
717.0	367.0
718.0	374.0
719.0	393.0
720.0	446.0
721.0	362.0
722.0	386.0
723.0	430.0
724.0	405.0
725.0	388.0
726.0	417.0
727.0	333.0
728.0	352.0
729.0	356.0
730.0	409.0
731.0	364.0
732.0	337.0
733.0	341.0
734.0	337.0
735.0	323.0
736.0	312.0
737.0	326.0
738.0	327.0
739.0	357.0
740.0	335.0
741.0	337.0
742.0	336.0
743.0	325.0
744.0	318.0
745.0	349.0
746.0	335.0
747.0	333.0
748.0	334.0
749.0	310.0
750.0	313.0
751.0	354.0
752.0	318.0
753.0	328.0
754.0	362.0
755.0	350.0
756.0	310.0
757.0	293.0
758.0	309.0
759.0	306.0
760.0	307.0
761.0	335.0
762.0	300.0
763.0	301.0
764.0	345.0
765.0	337.0
766.0	258.0
767.0	295.0
768.0	309.0
769.0	308.0
770.0	316.0
771.0	295.0
772.0	313.0
773.0	351.0
774.0	319.0
775.0	319.0
776.0	287.0
777.0	307.0
778.0	289.0
779.0	330.0
780.0	314.0
781.0	270.0
782.0	305.0
783.0	285.0
784.0	303.0
785.0	317.0
786.0	315.0
787.0	275.0
788.0	283.0
789.0	287.0
790.0	284.0
791.0	282.0
792.0	269.0
793.0	291.0
794.0	301.0
795.0	304.0
796.0	271.0
797.0	310.0
798.0	262.0
799.0	300.0
800.0	288.0
801.0	270.0
802.0	254.0
803.0	227.0
804.0	248.0
805.0	257.0
806.0	228.0
807.0	242.0
808.0	236.0
809.0	259.0
810.0	265.0
811.0	238.0
812.0	232.0
813.0	264.0
814.0	226.0
815.0	291.0
816.0	267.0
817.0	279.0
818.0	264.0
819.0	243.0
820.0	226.0
821.0	237.0
822.0	263.0
823.0	291.0
824.0	236.0
825.0	261.0
826.0	243.0
827.0	285.0
828.0	262.0
829.0	267.0
830.0	245.0
831.0	205.0
832.0	205.0
833.0	255.0
834.0	236.0
835.0	243.0
836.0	262.0
837.0	222.0
838.0	222.0
839.0	219.0
840.0	206.0
841.0	191.0
842.0	247.0
843.0	228.0
844.0	223.0
845.0	220.0
846.0	207.0
847.0	219.0
848.0	223.0
849.0	209.0
850.0	186.0
851.0	201.0
852.0	218.0
853.0	187.0
854.0	220.0
855.0	214.0
856.0	185.0
857.0	159.0
858.0	213.0
859.0	215.0
860.0	179.0
861.0	202.0
862.0	157.0
863.0	160.0
864.0	177.0
865.0	173.0
866.0	195.0
867.0	179.0
868.0	173.0
869.0	181.0
870.0	169.0
871.0	192.0
872.0	159.0
873.0	168.0
874.0	145.0
875.0	168.0
876.0	171.0
877.0	171.0
878.0	170.0
879.0	176.0
880.0	177.0
881.0	196.0
882.0	201.0
883.0	209.0
884.0	176.0
885.0	244.0
886.0	217.0
887.0	189.0
888.0	174.0
889.0	194.0
890.0	186.0
891.0	187.0
892.0	174.0
893.0	180.0
894.0	187.0
895.0	175.0
896.0	175.0
897.0	167.0
898.0	176.0
899.0	198.0
900.0	170.0
901.0	193.0
902.0	163.0
903.0	167.0
904.0	156.0
905.0	172.0
906.0	137.0
907.0	170.0
908.0	170.0
909.0	162.0
910.0	161.0
911.0	178.0
912.0	209.0
913.0	186.0
914.0	176.0
915.0	192.0
916.0	170.0
917.0	191.0
918.0	200.0
919.0	199.0
920.0	188.0
921.0	187.0
922.0	208.0
923.0	194.0
924.0	184.0
925.0	191.0
926.0	189.0
927.0	217.0
928.0	201.0
929.0	179.0
930.0	201.0
931.0	208.0
932.0	193.0
933.0	186.0
934.0	205.0
935.0	229.0
936.0	198.0
937.0	255.0
938.0	222.0
939.0	211.0
940.0	200.0
941.0	193.0
942.0	169.0
943.0	224.0
944.0	192.0
945.0	201.0
946.0	209.0
947.0	185.0
948.0	213.0
949.0	194.0
950.0	219.0
951.0	173.0
952.0	214.0
953.0	227.0
954.0	200.0
955.0	200.0
956.0	230.0
957.0	216.0
958.0	199.0
959.0	182.0
960.0	188.0
961.0	190.0
962.0	184.0
963.0	192.0
964.0	191.0
965.0	180.0
966.0	198.0
967.0	194.0
968.0	187.0
969.0	175.0
970.0	172.0
971.0	167.0
972.0	171.0
973.0	160.0
974.0	166.0
975.0	203.0
976.0	169.0
977.0	138.0
978.0	150.0
979.0	160.0
980.0	171.0
981.0	157.0
982.0	177.0
983.0	195.0
984.0	181.0
985.0	163.0
986.0	176.0
987.0	150.0
988.0	141.0
989.0	150.0
990.0	180.0
991.0	189.0
992.0	165.0
993.0	145.0
994.0	148.0
995.0	178.0
996.0	165.0
997.0	167.0
998.0	177.0
999.0	164.0
1000.0	160.0
1001.0	156.0
1002.0	153.0
1003.0	148.0
1004.0	165.0
1005.0	158.0
1006.0	156.0
1007.0	154.0
1008.0	137.0
1009.0	137.0
1010.0	148.0
1011.0	173.0
1012.0	152.0
1013.0	154.0
1014.0	166.0
1015.0	150.0
1016.0	136.0
1017.0	149.0
1018.0	152.0
1019.0	142.0
1020.0	146.0
1021.0	185.0
1022.0	140.0
1023.0	140.0
1024.0	163.0
1025.0	148.0
1026.0	145.0
1027.0	147.0
1028.0	129.0
1029.0	151.0
1030.0	118.0
1031.0	118.0
1032.0	182.0
1033.0	143.0
1034.0	138.0
1035.0	143.0
1036.0	141.0
1037.0	157.0
1038.0	134.0
1039.0	165.0
1040.0	123.0
1041.0	124.0
1042.0	134.0
1043.0	154.0
1044.0	114.0
1045.0	165.0
1046.0	137.0
1047.0	122.0
1048.0	152.0
1049.0	147.0
1050.0	129.0
1051.0	122.0
1052.0	151.0
1053.0	138.0
1054.0	131.0
1055.0	129.0
1056.0	114.0
1057.0	107.0
1058.0	121.0
1059.0	155.0
1060.0	120.0
1061.0	127.0
1062.0	146.0
1063.0	118.0
1064.0	118.0
1065.0	109.0
1066.0	121.0
1067.0	122.0
1068.0	139.0
1069.0	135.0
1070.0	121.0
1071.0	121.0
1072.0	99.0
1073.0	113.0
1074.0	103.0
1075.0	87.0
1076.0	103.0
1077.0	118.0
1078.0	129.0
1079.0	129.0
1080.0	106.0
1081.0	140.0
1082.0	114.0
1083.0	97.0
1084.0	139.0
1085.0	119.0
1086.0	119.0
1087.0	120.0
1088.0	101.0
1089.0	116.0
1090.0	88.0
1091.0	117.0
1092.0	126.0
1093.0	122.0
1094.0	103.0
1095.0	102.0
1096.0	89.0
1097.0	109.0
1098.0	100.0
1099.0	93.0
1100.0	125.0
1101.0	98.0
1102.0	100.0
1103.0	115.0
1104.0	110.0
1105.0	84.0
1106.0	118.0
1107.0	120.0
1108.0	88.0
1109.0	103.0
1110.0	78.0
1111.0	90.0
1112.0	76.0
1113.0	91.0
1114.0	118.0
1115.0	96.0
1116.0	86.0
1117.0	99.0
1118.0	107.0
1119.0	102.0
1120.0	76.0
1121.0	120.0
1122.0	90.0
1123.0	86.0
1124.0	109.0
1125.0	95.0
1126.0	91.0
1127.0	88.0
1128.0	97.0
1129.0	97.0
1130.0	89.0
1131.0	88.0
1132.0	94.0
1133.0	98.0
1134.0	105.0
1135.0	97.0
1136.0	93.0
1137.0	105.0
1138.0	88.0
1139.0	82.0
1140.0	94.0
1141.0	81.0
1142.0	89.0
1143.0	107.0
1144.0	111.0
1145.0	87.0
1146.0	80.0
1147.0	98.0
1148.0	107.0
1149.0	86.0
1150.0	89.0
1151.0	84.0
1152.0	80.0
1153.0	91.0
1154.0	95.0
1155.0	82.0
1156.0	70.0
1157.0	77.0
1158.0	80.0
1159.0	85.0
1160.0	83.0
1161.0	74.0
1162.0	68.0
1163.0	68.0
1164.0	71.0
1165.0	76.0
1166.0	62.0
1167.0	79.0
1168.0	83.0
1169.0	85.0
1170.0	71.0
1171.0	64.0
1172.0	92.0
1173.0	67.0
1174.0	86.0
1175.0	71.0
1176.0	84.0
1177.0	89.0
1178.0	82.0
1179.0	59.0
1180.0	68.0
1181.0	68.0
1182.0	75.0
1183.0	52.0
1184.0	74.0
1185.0	73.0
1186.0	70.0
1187.0	63.0
1188.0	57.0
1189.0	70.0
1190.0	53.0
1191.0	73.0
1192.0	68.0
1193.0	60.0
1194.0	71.0
1195.0	65.0
1196.0	63.0
1197.0	78.0
1198.0	79.0
1199.0	57.0
1200.0	54.0
1201.0	72.0
1202.0	69.0
1203.0	77.0
1204.0	82.0
1205.0	62.0
1206.0	75.0
1207.0	57.0
1208.0	66.0
1209.0	63.0
1210.0	49.0
1211.0	51.0
1212.0	66.0
1213.0	62.0
1214.0	65.0
1215.0	67.0
1216.0	70.0
1217.0	63.0
1218.0	66.0
1219.0	68.0
1220.0	55.0
1221.0	72.0
1222.0	57.0
1223.0	90.0
1224.0	76.0
1225.0	75.0
1226.0	72.0
1227.0	52.0
1228.0	51.0
1229.0	66.0
1230.0	73.0
1231.0	53.0
1232.0	69.0
1233.0	68.0
1234.0	51.0
1235.0	49.0
1236.0	77.0
1237.0	53.0
1238.0	63.0
1239.0	67.0
1240.0	56.0
1241.0	45.0
1242.0	52.0
1243.0	62.0
1244.0	55.0
1245.0	70.0
1246.0	56.0
1247.0	85.0
1248.0	50.0
1249.0	49.0
1250.0	71.0
1251.0	68.0
1252.0	49.0
1253.0	59.0
1254.0	57.0
1255.0	56.0
1256.0	76.0
1257.0	51.0
1258.0	48.0
1259.0	50.0
1260.0	66.0
1261.0	61.0
1262.0	44.0
1263.0	47.0
1264.0	52.0
1265.0	34.0
1266.0	41.0
1267.0	37.0
1268.0	59.0
1269.0	54.0
1270.0	36.0
1271.0	30.0
1272.0	58.0
1273.0	59.0
1274.0	49.0
1275.0	37.0
1276.0	58.0
1277.0	42.0
1278.0	38.0
1279.0	58.0
1280.0	47.0
1281.0	37.0
1282.0	39.0
1283.0	48.0
1284.0	46.0
1285.0	38.0
1286.0	45.0
1287.0	43.0
1288.0	37.0
1289.0	40.0
1290.0	46.0
1291.0	39.0
1292.0	48.0
1293.0	37.0
1294.0	36.0
1295.0	40.0
1296.0	29.0
1297.0	36.0
1298.0	34.0
1299.0	34.0
1300.0	31.0
1301.0	22.0
1302.0	39.0
1303.0	34.0
1304.0	30.0
1305.0	25.0
1306.0	30.0
1307.0	23.0
1308.0	24.0
1309.0	25.0
1310.0	28.0
1311.0	26.0
1312.0	18.0
1313.0	29.0
1314.0	20.0
1315.0	21.0
1316.0	31.0
1317.0	23.0
1318.0	29.0
1319.0	19.0
1320.0	26.0
1321.0	19.0
1322.0	27.0
1323.0	32.0
1324.0	21.0
1325.0	33.0
1326.0	23.0
1327.0	28.0
1328.0	21.0
1329.0	21.0
1330.0	31.0
1331.0	33.0
1332.0	18.0
1333.0	30.0
1334.0	24.0
1335.0	30.0
1336.0	28.0
1337.0	29.0
1338.0	24.0
1339.0	27.0
1340.0	22.0
1341.0	15.0
1342.0	17.0
1343.0	24.0
1344.0	36.0
1345.0	32.0
1346.0	16.0
1347.0	18.0
1348.0	22.0
1349.0	26.0
1350.0	26.0
1351.0	12.0
1352.0	19.0
1353.0	26.0
1354.0	24.0
1355.0	21.0
1356.0	26.0
1357.0	20.0
1358.0	18.0
1359.0	17.0
1360.0	27.0
1361.0	22.0
1362.0	23.0
1363.0	17.0
1364.0	15.0
1365.0	18.0
1366.0	29.0
1367.0	21.0
1368.0	23.0
1369.0	15.0
1370.0	18.0
1371.0	16.0
1372.0	25.0
1373.0	25.0
1374.0	26.0
1375.0	21.0
1376.0	18.0
1377.0	18.0
1378.0	23.0
1379.0	13.0
1380.0	22.0
1381.0	18.0
1382.0	12.0
1383.0	19.0
1384.0	21.0
1385.0	28.0
1386.0	14.0
1387.0	21.0
1388.0	20.0
1389.0	20.0
1390.0	10.0
1391.0	15.0
1392.0	22.0
1393.0	19.0
1394.0	9.0
1395.0	22.0
1396.0	26.0
1397.0	30.0
1398.0	25.0
1399.0	20.0
1400.0	26.0
1401.0	18.0
1402.0	30.0
1403.0	16.0
1404.0	18.0
1405.0	26.0
1406.0	26.0
1407.0	19.0
1408.0	24.0
1409.0	14.0
1410.0	25.0
1411.0	21.0
1412.0	13.0
1413.0	23.0
1414.0	22.0
1415.0	20.0
1416.0	15.0
1417.0	12.0
1418.0	14.0
1419.0	18.0
1420.0	16.0
1421.0	17.0
1422.0	17.0
1423.0	14.0
1424.0	14.0
1425.0	18.0
1426.0	19.0
1427.0	13.0
1428.0	22.0
1429.0	12.0
1430.0	17.0
1431.0	13.0
1432.0	18.0
1433.0	10.0
1434.0	11.0
1435.0	13.0
1436.0	14.0
1437.0	8.0
1438.0	17.0
1439.0	8.0
1440.0	8.0
1441.0	6.0
1442.0	8.0
1443.0	6.0
1444.0	18.0
1445.0	18.0
1446.0	9.0
1447.0	12.0
1448.0	10.0
1449.0	16.0
1450.0	14.0
1451.0	18.0
1452.0	16.0
1453.0	16.0
1454.0	19.0
1455.0	24.0
1456.0	16.0
1457.0	17.0
1458.0	9.0
1459.0	20.0
1460.0	12.0
1461.0	9.0
1462.0	9.0
1463.0	5.0
1464.0	10.0
1465.0	23.0
1466.0	8.0
1467.0	6.0
1468.0	12.0
1469.0	10.0
1470.0	13.0
1471.0	18.0
1472.0	10.0
1473.0	9.0
1474.0	9.0
1475.0	10.0
1476.0	7.0
1477.0	8.0
1478.0	8.0
1479.0	14.0
1480.0	10.0
1481.0	13.0
1482.0	8.0
1483.0	10.0
1484.0	10.0
1485.0	6.0
1486.0	6.0
1487.0	2.0
1488.0	14.0
1489.0	13.0
1490.0	8.0
1491.0	9.0
1492.0	14.0
1493.0	10.0
1494.0	10.0
1495.0	5.0
1496.0	4.0
1497.0	5.0
1498.0	9.0
1499.0	8.0
1500.0	3.0
1501.0	4.0
1502.0	4.0
1503.0	3.0
1504.0	6.0
1505.0	11.0
1506.0	6.0
1507.0	6.0
1508.0	10.0
1509.0	19.0
1510.0	6.0
1511.0	12.0
1512.0	8.0
1513.0	4.0
1514.0	5.0
1515.0	1.0
1516.0	6.0
1517.0	9.0
1518.0	6.0
1519.0	7.0
1520.0	5.0
1521.0	8.0
1522.0	3.0
1523.0	8.0
1524.0	7.0
1525.0	12.0
1526.0	10.0
1527.0	8.0
1528.0	13.0
1529.0	10.0
1530.0	4.0
1531.0	12.0
1532.0	8.0
1533.0	9.0
1534.0	7.0
1535.0	9.0
1536.0	11.0
1537.0	8.0
1538.0	10.0
1539.0	11.0
1540.0	13.0
1541.0	15.0
1542.0	13.0
1543.0	13.0
1544.0	10.0
1545.0	3.0
1546.0	4.0
1547.0	7.0
1548.0	9.0
1549.0	6.0
1550.0	3.0
1551.0	11.0
1552.0	9.0
1553.0	9.0
1554.0	11.0
1555.0	2.0
1556.0	4.0
1557.0	7.0
1558.0	9.0
1559.0	10.0
1560.0	7.0
1561.0	13.0
1562.0	10.0
1563.0	9.0
1564.0	8.0
1565.0	2.0
1566.0	4.0
1567.0	13.0
1568.0	9.0
1569.0	3.0
1570.0	8.0
1571.0	5.0
1572.0	7.0
1573.0	6.0
1574.0	10.0
1575.0	3.0
1576.0	4.0
1577.0	6.0
1578.0	5.0
1579.0	6.0
1580.0	11.0
1581.0	12.0
1582.0	11.0
1583.0	4.0
1584.0	8.0
1585.0	3.0
1586.0	4.0
1587.0	8.0
1588.0	6.0
1589.0	10.0
1590.0	7.0
1591.0	4.0
1592.0	7.0
1593.0	6.0
1594.0	6.0
1595.0	6.0
1596.0	3.0
1597.0	7.0
1598.0	5.0
1599.0	2.0
1600.0	8.0
1601.0	5.0
1602.0	8.0
1603.0	9.0
1604.0	11.0
1605.0	3.0
1606.0	5.0
1607.0	6.0
1608.0	4.0
1609.0	4.0
1610.0	12.0
1611.0	9.0
1612.0	5.0
1613.0	6.0
1614.0	10.0
1615.0	6.0
1616.0	7.0
1617.0	9.0
1618.0	4.0
1619.0	6.0
1620.0	4.0
1621.0	14.0
1622.0	4.0
1623.0	5.0
1624.0	7.0
