#GC Content (%)	Sample
1.0	5.453227591210912E-6
2.0	1.5905247141031826E-5
3.0	1.5587142198211188E-4
4.0	4.997277173168E-4
5.0	0.0012051632976576114
6.0	0.0014564662024859143
7.0	0.0013786062307669586
8.0	0.0014149610813750312
9.0	0.0014616164729887246
10.0	0.0015877981003075772
11.0	0.0016539942241231094
12.0	0.0019254437753300528
13.0	0.002079951890414362
14.0	0.0025104539130316236
15.0	0.0027526681052079077
16.0	0.0031357573434904746
17.0	0.003393573825719391
18.0	0.0032808737888343647
19.0	0.0030459305667796953
20.0	0.0029795829644199624
21.0	0.003011999372878827
22.0	0.0031775654216897584
23.0	0.0033355575432906744
24.0	0.0030410832533652858
25.0	0.003320712645959045
26.0	0.0030127567655998284
27.0	0.004136576085021877
28.0	0.005495187147954396
29.0	0.007787663435881783
30.0	0.011439811136551093
31.0	0.01631181555366544
32.0	0.02260847567898364
33.0	0.030947066580121925
34.0	0.04063457391736391
35.0	0.05117369363009999
36.0	0.06049765246126125
37.0	0.0676203250881037
38.0	0.07303022981567332
39.0	0.07532664454574993
40.0	0.07399590553495027
41.0	0.06815701357020539
42.0	0.05985811004764758
43.0	0.05209225952213064
44.0	0.04390938856443026
45.0	0.03615202083738855
46.0	0.03081846129609587
47.0	0.02404252305692791
48.0	0.01933154033229848
49.0	0.016127314686829472
50.0	0.013012006946806036
51.0	0.011512823794855638
52.0	0.006876822949605361
53.0	0.005499125590103603
54.0	0.003906177219293216
55.0	0.0029127809264276284
56.0	0.0020660158643479344
57.0	0.001528721468069459
58.0	0.0012377311846606769
59.0	9.823383591389657E-4
60.0	7.82235202250365E-4
61.0	6.53175482591707E-4
62.0	5.282056836264569E-4
63.0	4.2595766629125234E-4
64.0	3.352220183152708E-4
65.0	2.547869113449098E-4
66.0	2.0994926226162007E-4
67.0	1.6950449096013914E-4
68.0	1.2936267674705884E-4
69.0	1.2148579244864309E-4
70.0	9.134156215278276E-5
71.0	8.24043280449649E-5
72.0	5.87736751497176E-5
73.0	4.650391306949305E-5
74.0	3.938442149207881E-5
75.0	3.620337206387244E-5
76.0	2.8629444853857286E-5
77.0	1.8480382392436976E-5
78.0	1.8783339480837585E-5
79.0	1.3784547522227581E-5
80.0	1.3330111889626673E-5
81.0	1.0754976638221518E-5
82.0	9.391669740418791E-6
83.0	8.482798475216973E-6
84.0	5.756184679611517E-6
85.0	4.8473134144096996E-6
86.0	3.938442149207881E-6
87.0	3.3325279724066687E-6
88.0	2.2721781630045466E-6
89.0	1.8177425304036373E-6
90.0	1.96922107460394E-6
91.0	1.0603498094021217E-6
92.0	1.2118283536024249E-6
93.0	1.2118283536024249E-6
94.0	1.0603498094021217E-6
95.0	1.0603498094021217E-6
96.0	7.573927210015156E-7
97.0	3.029570884006062E-7
98.0	6.059141768012124E-7
99.0	3.029570884006062E-7
100.0	1.4087504610628189E-5
