#Coverage	Number of genomic locations
550.0	5.0
552.0	3.0
553.0	5.0
554.0	3.0
555.0	1.0
556.0	1.0
557.0	2.0
558.0	2.0
559.0	5.0
560.0	2.0
561.0	4.0
562.0	1.0
563.0	5.0
564.0	4.0
565.0	1.0
566.0	4.0
567.0	5.0
569.0	5.0
570.0	2.0
571.0	2.0
572.0	4.0
573.0	1.0
575.0	4.0
576.0	2.0
577.0	2.0
578.0	1.0
580.0	1.0
581.0	2.0
582.0	1.0
583.0	5.0
585.0	3.0
586.0	1.0
587.0	4.0
588.0	4.0
589.0	2.0
590.0	1.0
591.0	4.0
592.0	1.0
593.0	2.0
595.0	1.0
598.0	1.0
599.0	1.0
600.0	1.0
603.0	2.0
604.0	1.0
605.0	1.0
610.0	2.0
611.0	1.0
612.0	2.0
613.0	3.0
622.0	1.0
623.0	1.0
625.0	1.0
628.0	1.0
629.0	2.0
630.0	2.0
631.0	2.0
632.0	1.0
634.0	2.0
637.0	1.0
638.0	1.0
639.0	4.0
642.0	1.0
643.0	4.0
644.0	3.0
645.0	1.0
646.0	1.0
651.0	1.0
652.0	1.0
657.0	1.0
659.0	1.0
661.0	2.0
662.0	3.0
667.0	1.0
669.0	1.0
671.0	1.0
674.0	1.0
678.0	1.0
681.0	1.0
685.0	1.0
688.0	1.0
694.0	1.0
700.0	1.0
701.0	1.0
705.0	1.0
706.0	1.0
708.0	1.0
709.0	1.0
712.0	1.0
717.0	1.0
721.0	1.0
736.0	1.0
738.0	2.0
739.0	1.0
740.0	1.0
742.0	1.0
743.0	1.0
744.0	1.0
745.0	1.0
746.0	1.0
748.0	1.0
750.0	2.0
754.0	1.0
766.0	1.0
769.0	3.0
770.0	2.0
771.0	3.0
772.0	1.0
773.0	1.0
774.0	1.0
775.0	2.0
776.0	2.0
777.0	4.0
778.0	3.0
779.0	2.0
780.0	3.0
782.0	2.0
783.0	2.0
784.0	1.0
785.0	2.0
786.0	1.0
788.0	2.0
789.0	3.0
790.0	2.0
791.0	2.0
792.0	2.0
793.0	3.0
794.0	1.0
797.0	1.0
798.0	1.0
799.0	1.0
800.0	1.0
801.0	2.0
803.0	2.0
804.0	3.0
809.0	1.0
810.0	1.0
812.0	3.0
815.0	2.0
816.0	3.0
818.0	2.0
819.0	1.0
824.0	1.0
826.0	1.0
830.0	2.0
831.0	1.0
834.0	1.0
838.0	1.0
839.0	4.0
843.0	1.0
844.0	2.0
845.0	1.0
852.0	1.0
858.0	1.0
865.0	1.0
868.0	1.0
884.0	2.0
902.0	1.0
