#Read position (bp)	Clipping profile
0.0	0.9147873245076616
1.0	0.9041824689255235
2.0	0.8897749598362866
3.0	0.8812117324729726
4.0	0.8733524314268122
5.0	0.8657205155140281
6.0	0.8582119681310544
7.0	0.8507929234069628
8.0	0.8432045493282293
9.0	0.8358725882722393
10.0	0.828414839695658
11.0	0.8210901356120098
12.0	0.8139250849198809
13.0	0.8064770123064221
14.0	0.798910409144714
15.0	0.7910849739694821
16.0	0.7831531031999039
17.0	0.7752647742643765
18.0	0.7669966637762952
19.0	0.7590551170435946
20.0	0.7510168106796701
21.0	0.7427994989979815
22.0	0.7346620140120524
23.0	0.7265003391183176
24.0	0.718162077897599
25.0	0.7096786772300446
26.0	0.701311388119959
27.0	0.6930263446964134
28.0	0.6844727932962218
29.0	0.6762409676698495
30.0	0.6682050802967057
31.0	0.6606916949321708
32.0	0.6529896282867492
33.0	0.6457278179633965
34.0	0.6382071756265199
35.0	0.6308800525520909
36.0	0.6245519726700487
37.0	0.6192374499250766
38.0	0.6145446078107181
39.0	0.6104057145851163
40.0	0.6059837994381845
41.0	0.601975531714735
42.0	0.5975705495032675
43.0	0.5938428847103672
44.0	0.5903111581706953
45.0	0.5870406826353279
46.0	0.5834871851786306
47.0	0.5801683298276512
48.0	0.5769873569511659
49.0	0.5738208980193642
50.0	0.570939879999673
51.0	0.5684821853665861
52.0	0.5656737370703128
53.0	0.5629741433591664
54.0	0.5609276771587812
55.0	0.5584627255533525
56.0	0.556196131191933
57.0	0.5539222798581717
58.0	0.5518516237499804
59.0	0.5499890008489207
60.0	0.5476159708931547
61.0	0.54601701798718
62.0	0.5443696852655934
63.0	0.5431916367554425
64.0	0.5413967455962394
65.0	0.5399622840633452
66.0	0.5386995708758735
67.0	0.5373594499834227
68.0	0.5365248981641166
69.0	0.5355331119440717
70.0	0.5352259001149359
71.0	0.5349864200276568
72.0	0.5345316497609045
73.0	0.5341881530700597
74.0	0.5341784771069373
75.0	0.533946253992
76.0	0.534132516282106
77.0	0.534156706189912
78.0	0.5346574372814956
79.0	0.5351847772716658
80.0	0.5353250787369405
81.0	0.5356951843263718
82.0	0.5365248981641166
83.0	0.537603768052263
84.0	0.5386270011524555
85.0	0.5398631054413408
86.0	0.5416192927480543
87.0	0.5430876201518768
88.0	0.5448534834217127
89.0	0.5461742523879188
90.0	0.5478651269435563
91.0	0.5499527159872117
92.0	0.5518129198974908
93.0	0.5541907878348179
94.0	0.5563678795373554
95.0	0.5588497640782482
96.0	0.5612276320155752
97.0	0.5634724554599694
98.0	0.5661018984384786
99.0	0.568987754439731
100.0	0.5715760745749701
101.0	0.5743240481017284
102.0	0.5775146969413362
103.0	0.5805384354170826
104.0	0.5837605311368381
105.0	0.5870600345615727
106.0	0.5904514596359699
107.0	0.5941573535118448
108.0	0.5979503310558213
109.0	0.6021593750140604
110.0	0.6061700617282905
111.0	0.6104540944007282
112.0	0.6146075015710135
113.0	0.6192447068974184
114.0	0.6244527940480441
115.0	0.6307687789761834
116.0	0.6379870474654855
117.0	0.6453504554016234
118.0	0.652534858019997
119.0	0.6603070753980559
120.0	0.6678615836058608
121.0	0.6758152252924645
122.0	0.6842550841259681
123.0	0.6925957643374672
124.0	0.7010598130787769
125.0	0.7093569514562252
126.0	0.7177702013911422
127.0	0.7260697587593712
128.0	0.734352383192136
129.0	0.742465678270259
130.0	0.7506055822469686
131.0	0.7586729165002603
132.0	0.7667426697443325
133.0	0.7747277583110839
134.0	0.7828507293523292
135.0	0.7907850191126881
136.0	0.7986007783247977
137.0	0.8060367559843533
138.0	0.8133034042892673
139.0	0.8208143706630218
140.0	0.8281124658480835
141.0	0.835345248282069
142.0	0.8425683547529322
143.0	0.8499172487443866
144.0	0.8572443718188154
145.0	0.864825488925207
146.0	0.8724380529117466
147.0	0.8800578738706276
148.0	0.8878808900550791
149.0	0.9026464097798442
150.0	0.9133867288456958
