#GC Content (%)	Sample
1.0	0.0
2.0	2.3515579071134625E-5
3.0	5.878894767783656E-5
4.0	5.878894767783657E-5
5.0	9.700176366843035E-5
6.0	1.9106407995296887E-4
7.0	1.793062904174015E-4
8.0	2.2927689594356263E-4
9.0	2.2633744855967076E-4
10.0	2.557319223985891E-4
11.0	3.497942386831276E-4
12.0	4.027042915931805E-4
13.0	4.614932392710171E-4
14.0	4.203409758965314E-4
15.0	4.791299235743681E-4
16.0	5.643738977072309E-4
17.0	7.70135214579659E-4
18.0	9.024103468547912E-4
19.0	0.0010464432686654909
20.0	0.0011699000587889476
21.0	0.001211052322163433
22.0	0.0014344503233392123
23.0	0.0017342739564961789
24.0	0.00221928277483833
25.0	0.0034332745443856555
26.0	0.003342151675485009
27.0	0.005102880658436214
28.0	0.007319223985890652
29.0	0.010229276895943563
30.0	0.01422692533803645
31.0	0.02019106407995297
32.0	0.027110523221634333
33.0	0.03629923574368019
34.0	0.04522927689594357
35.0	0.05299235743680188
36.0	0.060326278659612
37.0	0.0664726631393298
38.0	0.06973544973544975
39.0	0.07217225161669606
40.0	0.07080834803057025
41.0	0.06793944738389184
42.0	0.06347736625514402
43.0	0.056801881246325694
44.0	0.04867430922986478
45.0	0.04120517342739565
46.0	0.033345091122868896
47.0	0.02706937095825985
48.0	0.02094944150499706
49.0	0.01621105232216343
50.0	0.012583774250440919
51.0	0.010949441504997062
52.0	0.006402116402116402
53.0	0.004732510288065844
54.0	0.003201058201058201
55.0	0.0019929453262786593
56.0	0.0013903586125808345
57.0	9.141681363903587E-4
58.0	6.760728982951207E-4
59.0	4.4973544973544977E-4
60.0	3.968253968253968E-4
61.0	3.262786596119929E-4
62.0	3.057025279247501E-4
63.0	2.1164021164021168E-4
64.0	1.1757789535567314E-4
65.0	7.348618459729571E-5
66.0	2.0576131687242797E-5
67.0	8.818342151675486E-6
68.0	1.7636684303350972E-5
69.0	1.1757789535567314E-5
70.0	8.818342151675486E-6
71.0	2.9394473838918285E-6
72.0	5.878894767783657E-6
73.0	5.878894767783657E-6
74.0	2.9394473838918285E-6
75.0	5.878894767783657E-6
76.0	0.0
77.0	2.9394473838918285E-6
78.0	0.0
79.0	0.0
80.0	2.9394473838918285E-6
81.0	0.0
82.0	2.9394473838918285E-6
83.0	0.0
84.0	0.0
85.0	2.9394473838918285E-6
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	2.9394473838918285E-6
96.0	0.0
97.0	0.0
98.0	2.9394473838918285E-6
99.0	0.0
100.0	1.763668430335097E-5
