#Read position (bp)	Clipping profile
0.0	0.9854427294982071
1.0	0.9571357896951818
2.0	0.9245783172576282
3.0	0.9095359706761474
4.0	0.8965219650292746
5.0	0.8850894979433024
6.0	0.8747610346061203
7.0	0.8648959218787089
8.0	0.8553546817713923
9.0	0.8458134416640756
10.0	0.8369294029318415
11.0	0.8277924125912124
12.0	0.8183220934955953
13.0	0.80965790989963
14.0	0.8007715071336727
15.0	0.7914312098928381
16.0	0.7821381933264698
17.0	0.7731028564359435
18.0	0.7640486072756305
19.0	0.7549068888675547
20.0	0.7456800652454396
21.0	0.7370537061890473
22.0	0.7280963824113905
23.0	0.7194487470514885
24.0	0.7107892915229699
25.0	0.7016073845415977
26.0	0.6927966308547866
27.0	0.6838984079202127
28.0	0.6748867113669195
29.0	0.6659199314543695
30.0	0.657825479985724
31.0	0.6501045458453633
32.0	0.64219685304086
33.0	0.6345633881482621
34.0	0.6271450503244861
35.0	0.6198945588950657
36.0	0.6139206456762379
37.0	0.6086252101360027
38.0	0.6039751558022335
39.0	0.5998853774608911
40.0	0.5958759762661416
41.0	0.5917932900259691
42.0	0.5879871957314251
43.0	0.5842165619427307
44.0	0.580753252538068
45.0	0.5778596752607251
46.0	0.5750795716021017
47.0	0.5724460380343239
48.0	0.570129284985471
49.0	0.5678196240377881
50.0	0.5651033492896942
51.0	0.5628386049827542
52.0	0.5601814310777433
53.0	0.5580041560185662
54.0	0.555744139779073
55.0	0.5539805706214768
56.0	0.5522382777673904
57.0	0.5503943314632014
58.0	0.5490988409828225
59.0	0.5477797101652103
60.0	0.5461839874019697
61.0	0.5448648565843576
62.0	0.54332114256303
63.0	0.5420067398128645
64.0	0.5409311044687541
65.0	0.5397703639106044
66.0	0.5393732062450868
67.0	0.5388200223538301
68.0	0.5382952068672532
69.0	0.5374654310303681
70.0	0.536812957722732
71.0	0.5363874316525346
72.0	0.5359548134811671
73.0	0.5354607304329934
74.0	0.5352857919374677
75.0	0.5351983226897049
76.0	0.5350919411721555
77.0	0.5353330726119341
78.0	0.5358815284357441
79.0	0.5362999624047717
80.0	0.5369075190716648
81.0	0.5376876502003601
82.0	0.5384181366208658
83.0	0.5391368028727549
84.0	0.5394677675940196
85.0	0.5400847803958059
86.0	0.5410209377502404
87.0	0.5423022440282794
88.0	0.5435977345086584
89.0	0.5450988959229661
90.0	0.5465480485953609
91.0	0.5481437713586015
92.0	0.5494321697378105
93.0	0.5511531862883869
94.0	0.5528032818272638
95.0	0.5544462852649706
96.0	0.5561720298829939
97.0	0.5582665637618547
98.0	0.5604060142814586
99.0	0.563110468860936
100.0	0.565472138550532
101.0	0.5680891238822465
102.0	0.5704909821451389
103.0	0.5730677789035569
104.0	0.5756729440666548
105.0	0.5785050564671913
106.0	0.5813229846653879
107.0	0.584677548518778
108.0	0.5883867174306661
109.0	0.5924859519069017
110.0	0.5963487830108054
111.0	0.6002494386542824
112.0	0.6045968966714665
113.0	0.6090412800713068
114.0	0.6145400225117476
115.0	0.6204879313596189
116.0	0.6274831071469207
117.0	0.6347383266437877
118.0	0.6422512258164965
119.0	0.6501281861825964
120.0	0.6580193307510362
121.0	0.666205979534891
122.0	0.6751822155823344
123.0	0.6840331578424419
124.0	0.693059038598075
125.0	0.7021227438932812
126.0	0.7110777036372148
127.0	0.7197891679076465
128.0	0.7284817199082916
129.0	0.7374414077196717
130.0	0.7460819509784038
131.0	0.7552922263644558
132.0	0.7642873746816858
133.0	0.7736134877201805
134.0	0.7827079254537899
135.0	0.7918141833560158
136.0	0.801121384124724
137.0	0.8101401727791872
138.0	0.8186436020819667
139.0	0.8279791712553546
140.0	0.8369270388981183
141.0	0.8460427529352375
142.0	0.8554350589179851
143.0	0.8648770096089223
144.0	0.8748366836852666
145.0	0.8850894979433024
146.0	0.8956047199446269
147.0	0.9076045551241956
148.0	0.9208975167504201
149.0	0.9545708131053803
150.0	0.9841732433887846
