#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	2.0522755631444147E-6
4.0	2.0522755631444147E-6
5.0	0.0
6.0	6.1568266894332444E-6
7.0	8.209102252577659E-6
8.0	8.209102252577659E-6
9.0	2.2575031194588562E-5
10.0	1.2313653378866487E-5
11.0	1.4365928942010901E-5
12.0	1.2313653378866489E-5
13.0	2.667958232087739E-5
14.0	2.0522755631444146E-5
15.0	5.130688907861037E-5
16.0	1.6418204505155317E-5
17.0	5.130688907861037E-5
18.0	6.156826689433243E-5
19.0	9.030012477835426E-5
20.0	7.798647139948776E-5
21.0	1.292933604780981E-4
22.0	1.662343206146976E-4
23.0	2.4422079201418537E-4
24.0	3.96089183686872E-4
25.0	6.854600380902345E-4
26.0	9.1121035003612E-4
27.0	0.0016582386550206868
28.0	0.0030188973533854337
29.0	0.005177891245813358
30.0	0.00814958626124647
31.0	0.013237177382281475
32.0	0.01957665659683457
33.0	0.027765236093780787
34.0	0.03704152163919354
35.0	0.047040208182833124
36.0	0.056893183161489454
37.0	0.06619204373809678
38.0	0.07147049648650423
39.0	0.07629539633545675
40.0	0.0770177973336836
41.0	0.07518716753135876
42.0	0.07057365206541012
43.0	0.06427727063768307
44.0	0.05684803309910028
45.0	0.04808686872003677
46.0	0.039750525382544165
47.0	0.03183900308662244
48.0	0.025616503579168583
49.0	0.019611545281408023
50.0	0.01574916267157024
51.0	0.013163295462008274
52.0	0.007638569646023511
53.0	0.005848985354961581
54.0	0.004032721481578775
55.0	0.002614599067445984
56.0	0.0016972318907204306
57.0	0.0011390129375451502
58.0	7.839692651211664E-4
59.0	5.479575753595587E-4
60.0	3.6325277467656134E-4
61.0	3.427300190451172E-4
62.0	2.503776187036186E-4
63.0	1.641820450515532E-4
64.0	1.0671832928350956E-4
65.0	6.362054245747685E-5
66.0	3.899323569974388E-5
67.0	2.0522755631444146E-5
68.0	1.0261377815722073E-5
69.0	8.209102252577659E-6
70.0	6.1568266894332444E-6
71.0	8.209102252577659E-6
72.0	6.1568266894332444E-6
73.0	8.209102252577659E-6
74.0	2.0522755631444147E-6
75.0	6.156826689433244E-6
76.0	0.0
77.0	6.1568266894332444E-6
78.0	2.0522755631444147E-6
79.0	2.0522755631444147E-6
80.0	0.0
81.0	2.0522755631444147E-6
82.0	0.0
83.0	2.0522755631444147E-6
84.0	2.0522755631444147E-6
85.0	0.0
86.0	2.0522755631444147E-6
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	2.0522755631444147E-6
94.0	0.0
95.0	0.0
96.0	0.0
97.0	2.0522755631444147E-6
98.0	0.0
99.0	0.0
100.0	1.4365928942010901E-5
