#Position (bp)	mapping quality
15197.0	26.896780862987956
45590.0	41.810675899040255
75983.0	41.92844259087829
106376.0	41.798804940086335
136769.0	40.345745344329146
167162.0	32.53475963086168
197555.0	29.84742931049301
221485.0	9.270523719482922
236681.5	19.999033075833925
258341.0	34.72130319970253
288734.0	41.52475972810311
319127.0	41.408904616102134
349520.0	41.94214486562505
379913.0	41.66957019799446
410306.0	41.14007880010694
440699.0	33.97303708701488
471092.0	38.8302362813188
501485.0	31.445683094987867
531878.0	40.98650562856118
562271.0	41.39015355242554
592664.0	41.69376107949628
623057.0	41.71797694223973
653450.0	40.73290049874542
683843.0	41.55971360133306
714236.0	40.2549126630642
744629.0	41.84075514017976
775022.0	41.74119802593417
805415.0	41.77166701463799
835808.0	41.2115854947604
866201.0	41.35798229187499
896594.0	40.925018493700456
926987.0	41.7387320112587
957380.0	41.73440582731715
987773.0	41.915388302319435
1018166.0	41.445226377696734
1038382.5	15.972549101920952
1053579.0	24.27426598111671
1078952.0	41.71540795707835
1109345.0	41.858992747120155
1139738.0	33.46757300367322
1170131.0	41.26685839683175
1200524.0	39.322529882230896
1230917.0	37.5224179751408
1261310.0	41.763556532342406
1291703.0	41.796144174848074
1322096.0	40.31359572078202
1348657.5	33.583967360225564
1363854.0	6.313470315611398
1382882.0	28.125318030543372
1413275.0	40.683792143612926
1443668.0	41.72946113939657
1474061.0	40.885035203525725
1504454.0	40.84369719838917
1534847.0	41.77307487260441
1565240.0	40.80576141979168
1595633.0	40.71891875601565
1626026.0	41.73033463568879
1656419.0	41.61836144919643
1686812.0	41.60708216047008
1717205.0	41.62708190624771
1747598.0	40.66082941956383
1777991.0	41.494187196939556
1808384.0	40.433772476223886
1838777.0	40.71635087719298
1869170.0	30.144095545325644
1899563.0	21.662355223903234
1929956.0	41.67678514146404
1960349.0	41.21696923185014
1990742.0	40.14266449524993
2021135.0	31.270600386426974
2051528.0	41.713225669758465
2081921.0	41.81353629986191
2112314.0	38.893017055345084
2142707.0	41.89679932636878
2173100.0	38.029732758115045
2203493.0	41.77957966466085
2233886.0	23.86178206033904
2264279.0	41.464854730867025
2294672.0	41.36213366934425
2325065.0	41.652445552681776
2355458.0	22.802583296254614
2385851.0	41.252651587678734
2416244.0	41.763273579299316
2446637.0	28.698872160437208
2477030.0	41.8000429673911
2507423.0	37.21967496212483
2537816.0	40.78962397490968
2568209.0	30.33633431861335
2598602.0	39.313266985361906
2628995.0	41.69262501939389
2659388.0	40.20316724743388
2689781.0	41.74155162965476
2720174.0	40.98063752821367
2750567.0	41.5945488082018
2780960.0	41.80441232951037
2811353.0	41.53712015675177
2841746.0	41.67886789310837
2872139.0	34.50662020088926
2889645.5	0.9387309684714297
2904842.0	5.186272851830104
2932925.0	41.67529955899752
2963318.0	41.74825337357621
2993711.0	41.733748712847095
3024104.0	41.67541298328926
3054497.0	41.6582086338584
3084890.0	37.843182319354725
3115283.0	37.86921599264706
3145676.0	41.10372450862251
3176069.0	41.738880660244995
3206462.0	40.58510449954769
3236855.0	41.54737479946714
3267248.0	41.34006467219967
3297641.0	39.61427909598619
3322340.5	34.34616251816568
3337537.0	33.14421219321612
3358427.0	10.52443187359797
3388820.0	33.35510052632892
3410819.5	34.61206347648304
3426016.0	28.385606468319317
3449606.0	37.95078659566334
3479999.0	40.951772218950914
3510392.0	41.36467056420564
3540785.0	40.8982867138799
3571178.0	41.59677184125648
3601571.0	41.632320640257994
3631964.0	41.530501808143896
3662357.0	41.163339285319786
3692750.0	39.81508125152559
3723143.0	41.324407389434256
3753536.0	41.43048359978952
3783929.0	40.61507107523125
3814322.0	41.53980045338732
3844715.0	40.09612020035727
3875108.0	29.52168092698629
3905501.0	31.054492790184682
3935894.0	41.83866450482009
3966287.0	41.6865892076059
3987990.0	21.073723135051296
4003186.5	15.25001994867697
4027073.0	41.41723478214006
4057466.0	41.873449621898835
4087859.0	41.25770071280362
4118252.0	39.21902736590637
4148645.0	34.81487661065667
4179038.0	41.261834743088194
4209431.0	40.924781854031195
4239824.0	41.73720220996962
4259839.0	41.37745215365642
4275035.5	35.07975814386844
4300610.0	41.914569412147586
4331003.0	41.59376897606393
4361396.0	40.71039709248988
4391789.0	41.41999736203779
4422182.0	41.71567919599448
4452575.0	41.76806212687508
4482968.0	41.54924683096296
4513361.0	41.23691411909995
4543754.0	41.603147419660985
4574147.0	41.39690160970763
4604540.0	41.50405375014056
4634933.0	41.17883017170204
4665326.0	37.913295852540266
4695719.0	41.23793495127145
4726112.0	41.822027891120136
4756505.0	41.26667158486311
4786898.0	36.427560498901855
4817291.0	21.077173258284322
4847684.0	30.746584619091497
4878077.0	41.790214469119505
4908470.0	41.547933412352975
4938863.0	41.677053165233
4969256.0	35.1758017522882
4999649.0	40.9466396099036
5030042.0	40.19106414277655
5060435.0	41.66672394519024
5090828.0	24.012736426111967
5121221.0	41.500951745223205
5151614.0	40.92290361622046
5182007.0	40.71977302253188
5212400.0	41.68799032744808
5242793.0	41.794924173757764
5273186.0	41.32661858191861
5303579.0	41.83644795364739
5333972.0	33.65660335938844
5352383.0	0.960331540408606
5367579.5	31.737127857216922
5394758.0	41.50297648092125
5425151.0	41.776752568917104
5455544.0	32.88761060900014
5485937.0	41.0069528961207
5516330.0	41.25922506877504
5546723.0	41.227905052199574
5577116.0	21.758202366861205
5607509.0	41.70811234368828
5637902.0	40.61433607375979
5668295.0	41.73627689771999
5698688.0	41.76858772095861
5729081.0	41.23386305086359
5759474.0	41.08554136930837
5789867.0	41.80054438645908
5820260.0	40.724973388971605
5850653.0	41.10913986259403
5881046.0	23.789412901840972
5907241.5	7.4190115048518
5922438.0	1.6057714806258079
5941832.0	24.532837567104774
5972225.0	41.675618606656634
6002618.0	41.4013182541362
6033011.0	41.2580880064037
6063404.0	40.46901615300921
6093797.0	41.88437115663632
6124190.0	31.967345928672973
6154583.0	41.78516032135791
6184976.0	41.91328930875626
6215369.0	41.91212932967854
6245762.0	41.31164673146448
6276155.0	40.42355490147985
6306548.0	41.38731407338194
6336941.0	41.51224595435224
6367334.0	41.22366065565217
6397727.0	22.28675409671997
6428120.0	41.60935205653505
6458513.0	40.20960612196429
6488906.0	41.54707937623167
6519299.0	41.60141352560074
6549692.0	41.56150391240596
6580085.0	41.78504734124444
6610478.0	41.26399579416673
6640871.0	28.95004077124686
6660029.5	7.25785381826286
6675226.0	37.44249936976114
6701657.0	41.771601606689075
6732050.0	41.410448201951425
6762443.0	41.44850268188926
6792836.0	41.27957175898776
6823229.0	41.23929761282945
6853622.0	41.218132615885175
6884015.0	41.587950049606086
6914408.0	42.00869544758937
6944801.0	41.681756681486284
6975194.0	40.80958739376354
7005587.0	41.65703808157171
7035980.0	41.66905652834874
7066373.0	41.67606455577924
7096766.0	41.58108366273356
7127159.0	41.056612133321075
7157552.0	41.658206312761074
7187945.0	41.1732523213358
7218338.0	40.724781527449544
7248731.0	41.64792899408284
7279124.0	41.61853173103533
7309517.0	37.9121417110631
7327760.5	15.821331850610102
7342957.0	18.64236682424021
7370303.0	41.49556164541418
7400696.0	40.80055204413882
7431089.0	39.421866662165115
7461482.0	41.86127561091825
7491875.0	41.363001898208076
7522268.0	41.35596576681335
7552661.0	31.872120396024258
7583054.0	41.522150740284694
7613447.0	41.66911635120369
7643840.0	41.80236758243545
7674233.0	41.84965558496825
7704626.0	41.40778498355864
7735019.0	41.296901915177855
7765412.0	41.54617955962927
7795805.0	4.815266494093467
7826198.0	19.6697843923277
7856591.0	41.63282757182335
7886984.0	41.590308070231586
