#Insert size (bp)	insert size
497.0	1434.0
498.0	1394.0
499.0	1472.0
500.0	1424.0
501.0	1324.0
502.0	1391.0
503.0	1357.0
504.0	1262.0
505.0	1418.0
506.0	1337.0
507.0	1268.0
508.0	1248.0
509.0	1290.0
510.0	1288.0
511.0	1222.0
512.0	1265.0
513.0	1210.0
514.0	1180.0
515.0	1237.0
516.0	1205.0
517.0	1238.0
518.0	1216.0
519.0	1182.0
520.0	1252.0
521.0	1190.0
522.0	1108.0
523.0	1138.0
524.0	1131.0
525.0	1133.0
526.0	1060.0
527.0	1092.0
528.0	1054.0
529.0	1102.0
530.0	1053.0
531.0	1013.0
532.0	1044.0
533.0	1028.0
534.0	1052.0
535.0	1003.0
536.0	1067.0
537.0	971.0
538.0	945.0
539.0	976.0
540.0	1009.0
541.0	955.0
542.0	967.0
543.0	976.0
544.0	946.0
545.0	903.0
546.0	937.0
547.0	900.0
548.0	927.0
549.0	935.0
550.0	889.0
551.0	865.0
552.0	839.0
553.0	820.0
554.0	853.0
555.0	893.0
556.0	836.0
557.0	839.0
558.0	843.0
559.0	860.0
560.0	817.0
561.0	745.0
562.0	767.0
563.0	770.0
564.0	766.0
565.0	715.0
566.0	750.0
567.0	733.0
568.0	767.0
569.0	727.0
570.0	732.0
571.0	679.0
572.0	736.0
573.0	715.0
574.0	683.0
575.0	675.0
576.0	725.0
577.0	668.0
578.0	645.0
579.0	657.0
580.0	612.0
581.0	654.0
582.0	659.0
583.0	611.0
584.0	656.0
585.0	592.0
586.0	661.0
587.0	628.0
588.0	659.0
589.0	601.0
590.0	628.0
591.0	573.0
592.0	564.0
593.0	597.0
594.0	583.0
595.0	602.0
596.0	556.0
597.0	544.0
598.0	518.0
599.0	550.0
600.0	552.0
601.0	527.0
602.0	552.0
603.0	508.0
604.0	512.0
605.0	517.0
606.0	542.0
607.0	510.0
608.0	552.0
609.0	473.0
610.0	487.0
611.0	473.0
612.0	490.0
613.0	498.0
614.0	427.0
615.0	473.0
616.0	431.0
