#GC Content (%)	Sample
1.0	0.0
2.0	1.2144278890935874E-6
3.0	3.6432836672807623E-6
4.0	1.2144278890935874E-6
5.0	1.2144278890935874E-6
6.0	4.85771155637435E-6
7.0	7.2865673345615245E-6
8.0	9.7154231127487E-6
9.0	1.821641833640381E-5
10.0	1.9430846225497395E-5
11.0	2.4288557781871745E-5
12.0	4.250497611827556E-5
13.0	3.1575125116433275E-5
14.0	5.222039923102426E-5
15.0	8.258109645836395E-5
16.0	9.472537534929983E-5
17.0	1.1051293790751645E-4
18.0	1.5058905824760484E-4
19.0	1.6273333713854072E-4
20.0	2.4045672204053031E-4
21.0	2.307412989277816E-4
22.0	3.618995109498891E-4
23.0	4.517671747428145E-4
24.0	6.703641947796604E-4
25.0	0.0010966283838515095
26.0	0.001236287591097272
27.0	0.00189572193487509
28.0	0.0030967911171886475
29.0	0.004538317021542737
30.0	0.006914952400498887
31.0	0.010642031592127106
32.0	0.01516577547900072
33.0	0.021352071146043455
34.0	0.028960461871214777
35.0	0.03649963020670777
36.0	0.04511721050771587
37.0	0.05373357638083487
38.0	0.06146462432280464
39.0	0.06699391450184775
40.0	0.07144965042693213
41.0	0.07199371412124604
42.0	0.07142171858548298
43.0	0.0678379418847678
44.0	0.06287214624626412
45.0	0.05609928190878918
46.0	0.04871070263154379
47.0	0.041022159665692295
48.0	0.033993051043618605
49.0	0.027396278750062238
50.0	0.022510635352238736
51.0	0.019820677577896444
52.0	0.011925681870899029
53.0	0.00956240519872291
54.0	0.006436467812196013
55.0	0.0044933831896462745
56.0	0.0031575125116433274
57.0	0.0021033891039100934
58.0	0.0014463836159104627
59.0	0.0010881273886278542
60.0	8.209532530272651E-4
61.0	6.363602138850398E-4
62.0	6.023562329904195E-4
63.0	3.9590349184450953E-4
64.0	2.3195572681687518E-4
65.0	1.372303514675754E-4
66.0	8.500995223655112E-5
67.0	6.922238967833449E-5
68.0	3.1575125116433275E-5
69.0	3.1575125116433275E-5
70.0	1.4573134669123049E-5
71.0	1.4573134669123049E-5
72.0	1.5787562558216637E-5
73.0	1.2144278890935876E-5
74.0	1.0929851001842286E-5
75.0	4.85771155637435E-6
76.0	6.072139445467937E-6
77.0	6.072139445467937E-6
78.0	3.6432836672807623E-6
79.0	4.85771155637435E-6
80.0	4.85771155637435E-6
81.0	3.6432836672807623E-6
82.0	0.0
83.0	1.2144278890935874E-6
84.0	6.072139445467937E-6
85.0	0.0
86.0	0.0
87.0	0.0
88.0	3.6432836672807623E-6
89.0	0.0
90.0	1.2144278890935874E-6
91.0	0.0
92.0	1.2144278890935874E-6
93.0	1.2144278890935874E-6
94.0	1.2144278890935874E-6
95.0	0.0
96.0	0.0
97.0	0.0
98.0	1.2144278890935874E-6
99.0	0.0
100.0	1.5787562558216637E-5
