#Position (bp)	insert size
15197.0	271.7657667876588
45590.0	285.0011469205184
75983.0	288.2470571748879
106376.0	294.02076610074363
136769.0	283.1801801801802
167162.0	282.94758299359347
197555.0	290.4389806173726
221485.0	279.46448452460476
236681.5	283.6095666394113
258341.0	280.25775091960065
288734.0	280.3673340889057
319127.0	281.82960932145306
349520.0	283.5648233486943
379913.0	278.5318505338078
410306.0	279.412712309578
440699.0	282.25225817047135
471092.0	273.25660096690217
501485.0	272.8194916626194
531878.0	289.4803304484658
562271.0	278.1763300760043
592664.0	280.7202317099335
623057.0	286.44503219871206
653450.0	279.4825891028267
683843.0	284.8896595208071
714236.0	281.5307483329217
744629.0	281.5681818181818
775022.0	280.2271745533085
805415.0	281.1551580003344
835808.0	280.2521317505434
866201.0	281.1556056701031
896594.0	287.58187009279084
926987.0	284.46038744154976
957380.0	282.39885029354207
987773.0	280.19641825534376
1018166.0	281.84425858951175
1038382.5	269.91236352906463
1053579.0	261.25581395348837
1078952.0	279.7569596069869
1109345.0	291.3796462445527
1139738.0	279.82272871161763
1170131.0	276.2610181072771
1200524.0	277.6139285714286
1230917.0	278.5408970976253
1261310.0	286.0642912470953
1291703.0	285.6276463262765
1322096.0	284.7660503043528
1348657.5	265.778331947908
1363854.0	268.8121526491293
1382882.0	281.55922396187884
1413275.0	286.5405778749856
1443668.0	277.17600212370587
1474061.0	284.3305263157895
1504454.0	280.13877207737596
1534847.0	284.3249116607774
1565240.0	280.6837677334213
1595633.0	277.46312268966733
1626026.0	281.1600389863548
1656419.0	281.3769809825674
1686812.0	275.57697740112997
1717205.0	280.2052505966587
1747598.0	284.4456264775414
1777991.0	280.83774988377496
1808384.0	273.36453558504223
1838777.0	276.9583040524713
1869170.0	274.3738039549224
1899563.0	283.6021377672209
1929956.0	278.26996887966806
1960349.0	274.93962732919255
1990742.0	278.9775897553167
2021135.0	277.1780966448618
2051528.0	279.23422385997236
2081921.0	286.17685475444097
2112314.0	282.78956393924545
2142707.0	281.5118881118881
2173100.0	277.5226030799801
2203493.0	283.00968152866244
2233886.0	275.6217494089835
2264279.0	280.93658159319415
2294672.0	284.830900243309
2325065.0	278.0467552376086
2355458.0	276.02574704003007
2385851.0	280.3118922961855
2416244.0	288.1781338360038
2446637.0	278.2919348731541
2477030.0	275.56904133685134
2507423.0	280.39057899901866
2537816.0	275.4001211876389
2568209.0	278.76637168141593
2598602.0	279.4551218545671
2628995.0	282.4105596620908
2659388.0	284.52358667165856
2689781.0	280.66613276383697
2720174.0	276.8449875133785
2750567.0	281.6778916544656
2780960.0	284.50251324548293
2811353.0	280.9391100702576
2841746.0	280.6626290960092
2872139.0	275.10748763833294
2889645.5	291.0319465081724
2904842.0	285.8841899055082
2932925.0	281.85383693045566
2963318.0	278.3193359375
2993711.0	282.8227867127612
3024104.0	285.60896468457594
3054497.0	285.244493741087
3084890.0	278.8783889672465
3115283.0	280.7125809751108
3145676.0	281.32829504232166
3176069.0	282.3016403885969
3206462.0	278.94376858610434
3236855.0	277.77377558953094
3267248.0	288.2174328358209
3297641.0	286.9434838454698
3322340.5	276.77430613262425
3337537.0	214.8914309484193
3358427.0	222.01690090731188
3388820.0	217.00198586977277
3410819.5	218.78114478114477
3426016.0	278.2425203090945
3449606.0	285.01936677184204
3479999.0	280.47357321734546
3510392.0	286.27071134919646
3540785.0	273.69018537146144
3571178.0	277.18005451338786
3601571.0	283.19946304485154
3631964.0	283.0394873571181
3662357.0	279.21930294906167
3692750.0	278.095594792224
3723143.0	281.60282632949054
3753536.0	285.02870285188595
3783929.0	280.6286365229583
