#Coverage (X)	Coverage
1.0	99.84920752103399
2.0	99.82683377333666
3.0	99.77230598896695
4.0	99.73418013581359
5.0	99.67835269992321
6.0	99.6180093862807
7.0	99.53047209841488
8.0	99.43150939306685
9.0	99.31084744270943
10.0	99.15877176350784
11.0	98.98310494151363
12.0	98.77683050364375
13.0	98.53406711548514
14.0	98.25688763895681
15.0	97.9375106162199
16.0	97.56967633330468
17.0	97.1601544940181
18.0	96.70535049257204
19.0	96.19953928176157
20.0	95.64170088191227
21.0	95.03347219588875
22.0	94.39201191402064
23.0	93.70189695655338
24.0	92.9567442248792
25.0	92.16899911615471
26.0	91.32549237668013
27.0	90.43124987404485
28.0	89.49393790709219
29.0	88.4880734352463
30.0	87.4479573878814
31.0	86.36974838993329
32.0	85.23891173104123
33.0	84.06158374053692
34.0	82.85400183678598
35.0	81.60720006942442
36.0	80.32530771100521
37.0	79.00494402244613
38.0	77.6548693130478
39.0	76.2893797495374
40.0	74.8982590838855
41.0	73.48310309074405
42.0	72.05782955728358
43.0	70.62780160243742
44.0	69.19383356481663
45.0	67.73778790262978
46.0	66.27514527512923
47.0	64.8009867480786
48.0	63.323110230601785
49.0	61.85610801255727
50.0	60.39728208319333
51.0	58.94443619595291
