#Insert size (bp)	insert size
141.0	1.0
142.0	6.0
143.0	5.0
145.0	4.0
146.0	6.0
147.0	5.0
148.0	10.0
149.0	18.0
150.0	39.0
151.0	10246.0
152.0	20129.0
153.0	19999.0
154.0	19844.0
155.0	19400.0
156.0	19347.0
157.0	19280.0
158.0	19652.0
159.0	19874.0
160.0	20063.0
161.0	20269.0
162.0	19905.0
163.0	19928.0
164.0	20060.0
165.0	19496.0
166.0	19421.0
167.0	19277.0
168.0	19497.0
169.0	19301.0
170.0	19861.0
171.0	20030.0
172.0	19983.0
173.0	19962.0
174.0	20125.0
175.0	19726.0
176.0	19454.0
177.0	19245.0
178.0	18984.0
179.0	19355.0
180.0	19435.0
181.0	19655.0
182.0	19659.0
183.0	19831.0
184.0	19735.0
185.0	19747.0
186.0	19555.0
187.0	18889.0
188.0	18809.0
189.0	18744.0
190.0	19079.0
191.0	19233.0
192.0	19649.0
193.0	19528.0
194.0	19694.0
195.0	19706.0
196.0	19777.0
197.0	19060.0
198.0	19130.0
199.0	18902.0
200.0	18655.0
201.0	18717.0
202.0	19045.0
203.0	19039.0
204.0	19340.0
205.0	19083.0
206.0	19327.0
207.0	19158.0
208.0	18724.0
209.0	18280.0
210.0	18349.0
211.0	18148.0
212.0	18347.0
213.0	18796.0
214.0	18897.0
215.0	18713.0
216.0	19095.0
217.0	18930.0
218.0	18280.0
219.0	18104.0
220.0	17836.0
221.0	17416.0
222.0	17558.0
223.0	17989.0
224.0	18246.0
225.0	18336.0
226.0	18270.0
227.0	18685.0
228.0	17803.0
229.0	17364.0
230.0	17138.0
231.0	16844.0
232.0	16864.0
233.0	16720.0
234.0	17066.0
235.0	17428.0
236.0	17089.0
237.0	17605.0
238.0	17554.0
239.0	16677.0
240.0	16177.0
241.0	15961.0
242.0	15664.0
243.0	15611.0
244.0	16302.0
245.0	15931.0
246.0	15774.0
247.0	16199.0
248.0	16656.0
249.0	15766.0
250.0	15117.0
251.0	14542.0
252.0	14469.0
253.0	14186.0
254.0	14132.0
255.0	14322.0
256.0	14094.0
257.0	13924.0
258.0	14547.0
259.0	14394.0
260.0	13184.0
261.0	12534.0
262.0	12704.0
263.0	12281.0
264.0	11667.0
265.0	11237.0
266.0	10026.0
267.0	8935.0
268.0	8195.0
269.0	8082.0
270.0	7824.0
271.0	7236.0
272.0	7015.0
273.0	5931.0
274.0	5987.0
275.0	5799.0
276.0	5847.0
277.0	5875.0
278.0	5688.0
279.0	5784.0
280.0	5701.0
281.0	5692.0
282.0	5657.0
283.0	5440.0
284.0	5522.0
285.0	5533.0
286.0	5378.0
287.0	5497.0
288.0	5473.0
289.0	5346.0
290.0	5335.0
291.0	5398.0
292.0	5354.0
293.0	5332.0
294.0	5328.0
295.0	5316.0
296.0	5141.0
297.0	5200.0
298.0	5156.0
299.0	5272.0
300.0	5045.0
301.0	5153.0
302.0	5026.0
303.0	5057.0
304.0	4956.0
305.0	4952.0
306.0	5030.0
307.0	4789.0
308.0	5086.0
309.0	5123.0
310.0	4966.0
311.0	4874.0
312.0	4862.0
313.0	4793.0
314.0	4762.0
315.0	4764.0
316.0	4711.0
317.0	4730.0
318.0	4661.0
319.0	4664.0
320.0	4700.0
321.0	4647.0
322.0	4514.0
323.0	4618.0
324.0	4542.0
325.0	4458.0
326.0	4437.0
327.0	4406.0
328.0	4454.0
329.0	4417.0
330.0	4453.0
331.0	4371.0
332.0	4395.0
333.0	4350.0
334.0	4316.0
335.0	4262.0
336.0	4229.0
337.0	4240.0
338.0	4190.0
339.0	4211.0
340.0	4235.0
341.0	4153.0
342.0	4095.0
343.0	4044.0
344.0	4053.0
345.0	4097.0
346.0	4080.0
347.0	4027.0
348.0	3936.0
349.0	3914.0
350.0	4004.0
351.0	3905.0
352.0	3995.0
353.0	3932.0
354.0	3998.0
355.0	3737.0
356.0	3817.0
357.0	3868.0
358.0	3825.0
359.0	3697.0
360.0	3729.0
361.0	3740.0
362.0	3803.0
363.0	3706.0
364.0	3701.0
365.0	3631.0
366.0	3701.0
367.0	3542.0
368.0	3565.0
369.0	3611.0
370.0	3546.0
371.0	3547.0
372.0	3603.0
373.0	3444.0
374.0	3399.0
375.0	3415.0
376.0	3441.0
377.0	3304.0
378.0	3314.0
379.0	3317.0
380.0	3314.0
381.0	3311.0
382.0	3230.0
383.0	3371.0
384.0	3284.0
385.0	3302.0
386.0	3335.0
387.0	3267.0
388.0	3328.0
389.0	3127.0
390.0	3233.0
391.0	3249.0
392.0	3177.0
393.0	3137.0
394.0	3223.0
395.0	3181.0
396.0	2979.0
397.0	3146.0
398.0	3012.0
399.0	3008.0
400.0	2998.0
401.0	2964.0
402.0	3019.0
403.0	2970.0
404.0	2993.0
405.0	2909.0
406.0	2801.0
407.0	2916.0
408.0	2796.0
409.0	2820.0
410.0	2794.0
411.0	2868.0
412.0	2934.0
413.0	2777.0
414.0	2808.0
415.0	2841.0
416.0	2700.0
417.0	2727.0
418.0	2704.0
419.0	2700.0
420.0	2562.0
421.0	2680.0
422.0	2629.0
423.0	2601.0
424.0	2644.0
425.0	2604.0
426.0	2486.0
427.0	2558.0
428.0	2525.0
429.0	2681.0
430.0	2561.0
431.0	2433.0
432.0	2485.0
433.0	2479.0
434.0	2416.0
435.0	2498.0
436.0	2372.0
437.0	2364.0
438.0	2429.0
439.0	2388.0
440.0	2429.0
441.0	2418.0
442.0	2370.0
443.0	2389.0
444.0	2319.0
445.0	2288.0
446.0	2312.0
447.0	2267.0
448.0	2271.0
449.0	2304.0
450.0	2237.0
451.0	2256.0
452.0	2244.0
453.0	2298.0
454.0	2157.0
455.0	2139.0
456.0	2127.0
457.0	2148.0
458.0	2144.0
459.0	2160.0
460.0	2111.0
461.0	2052.0
462.0	2035.0
463.0	2135.0
464.0	2023.0
465.0	2044.0
466.0	2026.0
467.0	2059.0
468.0	2028.0
469.0	2033.0
470.0	2008.0
471.0	2008.0
472.0	2001.0
473.0	2053.0
474.0	1975.0
475.0	1953.0
476.0	1978.0
477.0	1942.0
478.0	1941.0
479.0	1941.0
480.0	1846.0
481.0	1959.0
482.0	1803.0
483.0	1909.0
484.0	1908.0
485.0	1832.0
486.0	1781.0
487.0	1757.0
488.0	1774.0
489.0	1788.0
490.0	1749.0
491.0	1754.0
492.0	1720.0
493.0	1751.0
494.0	1719.0
495.0	1707.0
496.0	1720.0
497.0	1762.0
498.0	1642.0
499.0	1669.0
500.0	1621.0
501.0	1718.0
502.0	1710.0
