#Read position (bp)	Clipping profile
0.0	0.8201440811285031
1.0	0.8131577544371934
2.0	0.8030412371347054
3.0	0.7973516694700321
4.0	0.7920059076627671
5.0	0.7870758275019158
6.0	0.7821870759197426
7.0	0.7773666063371242
8.0	0.7725275688423462
9.0	0.7677190785578955
10.0	0.7628620721158661
11.0	0.75791162714813
12.0	0.7529995159345301
13.0	0.7480107372126578
14.0	0.7429315147896205
15.0	0.7377840103670285
16.0	0.7325233015767529
17.0	0.7272883482775377
18.0	0.7219347999264639
19.0	0.7165519022948795
20.0	0.7109779348575229
21.0	0.7054572752970119
22.0	0.6997862755444982
23.0	0.694132046809419
24.0	0.688374796110099
25.0	0.6824881689905696
26.0	0.6765614112221789
27.0	0.670653221365948
28.0	0.6646012799317066
29.0	0.6584487123928576
30.0	0.6527357850967576
31.0	0.6473786429562335
32.0	0.6420796004118219
33.0	0.6367805578674103
34.0	0.6314270095163366
35.0	0.6264561997417156
36.0	0.6223796445753016
37.0	0.6195094047343588
38.0	0.6174280016777487
39.0	0.6158736877405102
40.0	0.6143642961714001
41.0	0.6128537066724732
42.0	0.6114988480497244
43.0	0.6105872234591746
44.0	0.6097660425697896
45.0	0.6088376469618053
46.0	0.6080230546864126
47.0	0.6075049500406664
48.0	0.6071299980080224
49.0	0.6069083809919229
50.0	0.6067191080808758
51.0	0.6063681146445669
52.0	0.6060973825059804
53.0	0.605834436911203
54.0	0.6061207421374071
55.0	0.6055876633689515
56.0	0.6054972196677866
57.0	0.6055020113870536
58.0	0.6053894059842788
59.0	0.6051851589505222
60.0	0.6050204436007185
61.0	0.6050959131791741
62.0	0.6050989080037159
63.0	0.6051635962138207
64.0	0.6054636776329175
65.0	0.6055726892462422
66.0	0.6054433128260327
67.0	0.6055894602636767
68.0	0.6055241730886636
69.0	0.6054816465801688
70.0	0.605142033477119
71.0	0.6050569804601295
72.0	0.605239065792276
73.0	0.605100704898441
74.0	0.6050791421617394
75.0	0.6054463076505746
76.0	0.6051402365823939
77.0	0.6050755483722892
78.0	0.6052294823537421
79.0	0.6052121123713992
80.0	0.6053055508971059
81.0	0.6054421148962159
82.0	0.6054816465801688
83.0	0.6056224033336375
84.0	0.6055415430710065
85.0	0.6056535495088731
86.0	0.6054732610714516
87.0	0.6050503918461373
88.0	0.6051438303718442
89.0	0.6050641680390301
90.0	0.6050300270392526
91.0	0.6050707566530222
92.0	0.6051294552140432
93.0	0.6053918018439123
94.0	0.6053139364058232
95.0	0.6055409441060982
96.0	0.6059692040155877
97.0	0.6057847228238076
98.0	0.6060099336293574
99.0	0.6063273850307972
100.0	0.6065837420115826
101.0	0.6067203060106925
102.0	0.6071138259554962
103.0	0.6075079448652083
104.0	0.6079733405990172
105.0	0.6088190790496456
106.0	0.6096019261848944
107.0	0.6104111277761117
108.0	0.6113083772088606
109.0	0.6126859964981277
110.0	0.6142133570144892
111.0	0.6154987357078663
112.0	0.6170111221015182
113.0	0.6189721332115445
114.0	0.6218178154912438
115.0	0.6258907768682076
116.0	0.6308472114850275
117.0	0.6362301091166119
118.0	0.6415027972050549
119.0	0.6466419161189297
120.0	0.6519948655050952
121.0	0.6576982093626613
122.0	0.6639298402694158
123.0	0.6700356885454113
124.0	0.6759205187702155
125.0	0.6818772247840251
126.0	0.6877620550088294
127.0	0.6935234984625079
128.0	0.699207675443006
129.0	0.7048481279851925
130.0	0.7103945430367636
131.0	0.7160230162807826
132.0	0.7213621894740554
133.0	0.726646856860666
134.0	0.7320159782993576
135.0	0.7372754891598163
136.0	0.7423181747234424
137.0	0.7473985950762964
138.0	0.7523897696578021
139.0	0.7574114914496352
140.0	0.7623248005930519
141.0	0.7671446712107619
142.0	0.7719208173901603
143.0	0.7766502443067053
144.0	0.7815294124503446
145.0	0.7863900126818242
146.0	0.7911152468440106
147.0	0.7961735054952546
148.0	0.8014204380926373
149.0	0.8118172709722457
150.0	0.8189263854697726
