#Position (bp)	insert size
15197.0	219.51959544879898
45590.0	226.22405271828666
75983.0	218.63301282051282
106376.0	223.32321428571427
136769.0	221.765625
167162.0	216.97461212976023
197555.0	230.20998531571217
221485.0	224.51048951048952
236681.5	220.6984126984127
258341.0	215.77806451612904
288734.0	219.31578947368422
319127.0	220.46031746031747
349520.0	218.77522935779817
379913.0	218.79470198675497
410306.0	217.1776649746193
440699.0	215.83159722222223
471092.0	215.79934747145188
501485.0	214.82867132867133
531878.0	219.09922178988327
562271.0	221.59922928709057
592664.0	220.89896907216496
623057.0	219.4503042596349
653450.0	220.29455909943715
683843.0	214.87363834422658
714236.0	221.3030303030303
744629.0	219.2261208576998
775022.0	223.80338266384777
805415.0	219.44563279857397
835808.0	215.55536332179932
866201.0	223.43205574912892
896594.0	217.66828478964402
926987.0	226.2742946708464
957380.0	222.375350140056
987773.0	216.90738255033557
1018166.0	220.61797752808988
1038382.5	212.46254071661238
1053579.0	213.04992199687987
1078952.0	220.4171511627907
1109345.0	221.57471264367817
1139738.0	227.4719298245614
1170131.0	218.4512987012987
1200524.0	222.1394927536232
1230917.0	222.8662613981763
1261310.0	218.79321486268174
1291703.0	223.43890675241158
1322096.0	218.47029702970298
1348657.5	215.76611694152925
1363854.0	217.6597510373444
1382882.0	221.3890909090909
1413275.0	218.02431118314425
1443668.0	220.76479750778816
1474061.0	222.9967637540453
1504454.0	218.15822784810126
1534847.0	219.56610169491526
1565240.0	219.2588028169014
1595633.0	220.996336996337
1626026.0	218.31338028169014
1656419.0	220.11422845691382
1686812.0	215.35102040816327
1717205.0	220.2900432900433
1747598.0	222.3421052631579
1777991.0	221.13169642857142
1808384.0	213.64823008849558
1838777.0	224.28776978417267
1869170.0	226.87183811129847
1899563.0	220.47201492537314
1929956.0	218.46396396396398
1960349.0	217.49180327868854
1990742.0	213.42039800995025
2021135.0	221.6797520661157
2051528.0	213.71840354767184
2081921.0	217.74553571428572
2112314.0	221.97228637413394
2142707.0	217.84738041002277
