#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	1.3603776408330953E-5
11.0	0.0
12.0	0.0
13.0	1.3603776408330953E-5
14.0	0.0
15.0	0.0
16.0	0.0
17.0	1.3603776408330953E-5
18.0	0.0
19.0	0.0
20.0	1.3603776408330953E-5
21.0	1.3603776408330953E-5
22.0	1.3603776408330953E-5
23.0	0.0
24.0	1.3603776408330953E-5
25.0	5.441510563332381E-5
26.0	1.2243398767497859E-4
27.0	3.5369818661660477E-4
28.0	8.5703791372485E-4
29.0	0.0020541702376579737
30.0	0.004407623556299228
31.0	0.007917397869648615
32.0	0.013290889550939343
33.0	0.021371532737487927
34.0	0.031139044198669547
35.0	0.04357289583588404
36.0	0.05378933191854059
37.0	0.06694418370539662
38.0	0.07562339305391176
39.0	0.0858398291365683
40.0	0.08779877293936797
41.0	0.08573099892530167
42.0	0.07996299772816934
43.0	0.0727257886789373
44.0	0.06218286196248078
45.0	0.050061897182657904
46.0	0.04014474418098465
47.0	0.03113904419866955
48.0	0.02369777850331252
49.0	0.017888965976955204
50.0	0.01311404045763104
51.0	0.010230039859064878
52.0	0.0059040389612156335
53.0	0.004217170686582595
54.0	0.002639132623216205
55.0	0.001782094709491355
56.0	0.0010746983362581453
57.0	6.257737147832239E-4
58.0	4.761321742915833E-4
59.0	2.7207552816661904E-4
60.0	1.9045286971663332E-4
61.0	1.3603776408330955E-4
62.0	2.1766042253329527E-4
63.0	5.441510563332381E-5
64.0	4.081132922499286E-5
65.0	6.801888204165476E-5
66.0	1.3603776408330953E-5
67.0	0.0
68.0	0.0
69.0	1.3603776408330953E-5
70.0	1.3603776408330953E-5
71.0	1.3603776408330953E-5
72.0	1.3603776408330953E-5
73.0	1.3603776408330953E-5
74.0	0.0
75.0	1.3603776408330953E-5
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	1.3603776408330953E-5
81.0	0.0
82.0	0.0
83.0	2.7207552816661906E-5
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	1.3603776408330953E-5
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	1.3603776408330953E-5
98.0	0.0
99.0	0.0
100.0	2.7207552816661906E-5
