#Insert size (bp)	insert size
149.0	2.0
150.0	6.0
151.0	1467.0
152.0	2759.0
153.0	2792.0
154.0	2863.0
155.0	2852.0
156.0	2966.0
157.0	2863.0
158.0	2917.0
159.0	2871.0
160.0	2810.0
161.0	2917.0
162.0	2724.0
163.0	2793.0
164.0	2830.0
165.0	2880.0
166.0	2800.0
167.0	2898.0
168.0	2830.0
169.0	2742.0
170.0	2789.0
171.0	2818.0
172.0	2725.0
173.0	2706.0
174.0	2704.0
175.0	2691.0
176.0	2662.0
177.0	2722.0
178.0	2602.0
179.0	2717.0
180.0	2748.0
181.0	2714.0
182.0	2613.0
183.0	2590.0
184.0	2586.0
185.0	2652.0
186.0	2623.0
187.0	2704.0
188.0	2634.0
189.0	2517.0
190.0	2499.0
191.0	2571.0
192.0	2517.0
193.0	2519.0
194.0	2424.0
195.0	2482.0
196.0	2480.0
197.0	2469.0
198.0	2461.0
199.0	2440.0
200.0	2403.0
201.0	2390.0
202.0	2300.0
203.0	2220.0
204.0	2218.0
205.0	2264.0
206.0	2275.0
207.0	2180.0
208.0	2260.0
209.0	2309.0
210.0	2246.0
211.0	2235.0
212.0	2242.0
213.0	2165.0
214.0	2149.0
215.0	2075.0
216.0	2035.0
217.0	2012.0
218.0	2047.0
219.0	2015.0
220.0	2045.0
221.0	2039.0
222.0	2158.0
223.0	1924.0
224.0	1884.0
225.0	1915.0
226.0	1919.0
227.0	1822.0
228.0	1913.0
229.0	1818.0
230.0	1863.0
231.0	1897.0
232.0	1837.0
233.0	1896.0
234.0	1753.0
235.0	1795.0
236.0	1724.0
237.0	1668.0
238.0	1673.0
239.0	1645.0
240.0	1665.0
241.0	1705.0
242.0	1679.0
243.0	1711.0
244.0	1659.0
245.0	1572.0
246.0	1526.0
247.0	1494.0
248.0	1539.0
249.0	1528.0
250.0	1501.0
251.0	1482.0
252.0	1568.0
253.0	1514.0
254.0	1408.0
255.0	1436.0
256.0	1374.0
257.0	1420.0
258.0	1274.0
259.0	1177.0
260.0	1238.0
261.0	1261.0
262.0	1243.0
263.0	1241.0
264.0	1209.0
265.0	1091.0
266.0	990.0
267.0	835.0
268.0	739.0
269.0	610.0
270.0	627.0
271.0	610.0
272.0	586.0
273.0	436.0
274.0	446.0
275.0	429.0
276.0	425.0
277.0	433.0
278.0	407.0
279.0	400.0
280.0	401.0
281.0	404.0
282.0	384.0
283.0	396.0
284.0	390.0
285.0	404.0
286.0	327.0
287.0	378.0
288.0	389.0
289.0	391.0
290.0	360.0
291.0	352.0
292.0	361.0
293.0	320.0
294.0	316.0
295.0	342.0
296.0	334.0
297.0	306.0
298.0	292.0
299.0	339.0
300.0	331.0
301.0	301.0
302.0	293.0
303.0	295.0
304.0	270.0
305.0	299.0
306.0	303.0
307.0	263.0
308.0	292.0
309.0	292.0
310.0	257.0
311.0	269.0
312.0	302.0
313.0	251.0
314.0	261.0
315.0	244.0
316.0	254.0
317.0	223.0
318.0	235.0
319.0	211.0
320.0	235.0
321.0	235.0
322.0	231.0
323.0	249.0
324.0	215.0
325.0	228.0
326.0	192.0
327.0	209.0
328.0	228.0
329.0	198.0
330.0	216.0
331.0	198.0
332.0	195.0
333.0	194.0
334.0	196.0
335.0	213.0
336.0	194.0
337.0	170.0
338.0	182.0
339.0	159.0
340.0	168.0
341.0	202.0
342.0	162.0
343.0	152.0
344.0	188.0
345.0	148.0
346.0	163.0
347.0	147.0
348.0	174.0
349.0	158.0
350.0	157.0
351.0	167.0
352.0	141.0
353.0	139.0
354.0	165.0
355.0	152.0
356.0	146.0
357.0	135.0
358.0	145.0
359.0	145.0
360.0	139.0
361.0	129.0
362.0	134.0
363.0	117.0
364.0	119.0
365.0	141.0
366.0	107.0
367.0	124.0
368.0	125.0
369.0	125.0
370.0	143.0
371.0	96.0
372.0	103.0
373.0	131.0
374.0	140.0
375.0	122.0
376.0	118.0
377.0	86.0
378.0	121.0
379.0	94.0
380.0	116.0
381.0	116.0
382.0	83.0
383.0	109.0
384.0	90.0
385.0	104.0
386.0	109.0
387.0	89.0
388.0	92.0
389.0	91.0
390.0	104.0
391.0	103.0
392.0	87.0
393.0	94.0
394.0	93.0
395.0	76.0
396.0	86.0
397.0	82.0
398.0	70.0
399.0	83.0
400.0	70.0
401.0	74.0
402.0	66.0
403.0	68.0
404.0	76.0
405.0	84.0
406.0	79.0
407.0	77.0
408.0	68.0
409.0	85.0
410.0	62.0
411.0	64.0
412.0	68.0
413.0	74.0
414.0	58.0
415.0	67.0
416.0	66.0
417.0	49.0
418.0	67.0
419.0	64.0
420.0	60.0
421.0	57.0
422.0	65.0
423.0	57.0
424.0	67.0
425.0	48.0
426.0	41.0
427.0	48.0
428.0	39.0
429.0	57.0
430.0	64.0
431.0	43.0
432.0	46.0
433.0	43.0
434.0	57.0
435.0	48.0
436.0	47.0
437.0	55.0
438.0	52.0
439.0	41.0
440.0	44.0
441.0	50.0
442.0	52.0
443.0	47.0
444.0	39.0
445.0	39.0
446.0	37.0
447.0	41.0
448.0	40.0
449.0	35.0
450.0	45.0
451.0	39.0
452.0	33.0
453.0	43.0
454.0	40.0
455.0	41.0
456.0	45.0
457.0	35.0
458.0	34.0
459.0	32.0
460.0	25.0
461.0	46.0
462.0	35.0
463.0	44.0
464.0	33.0
465.0	32.0
466.0	30.0
467.0	31.0
468.0	28.0
469.0	35.0
470.0	25.0
471.0	31.0
472.0	30.0
473.0	25.0
474.0	25.0
475.0	26.0
476.0	26.0
477.0	25.0
478.0	21.0
479.0	29.0
480.0	30.0
481.0	28.0
482.0	29.0
483.0	27.0
484.0	27.0
