#Read position (bp)	Clipping profile
0.0	1.1782548438105482
1.0	1.1446669464978676
2.0	1.1120860801231496
3.0	1.0917350205442575
4.0	1.0737759348891256
5.0	1.05713017623405
6.0	1.041171931042091
7.0	1.0254439587889006
8.0	1.0099649898092105
9.0	0.9947251080434569
10.0	0.9794103049387739
11.0	0.9638343789322341
12.0	0.9485482222218476
13.0	0.9331893477413238
14.0	0.9179483641911741
15.0	0.9029244321670407
16.0	0.8880547499583499
17.0	0.8730120875994838
18.0	0.8583429301508688
19.0	0.8437475922567871
20.0	0.8288481618694037
21.0	0.814086454531523
22.0	0.7991782098689716
23.0	0.7844154007466948
24.0	0.7699137145262747
25.0	0.7553789747739742
26.0	0.7412276559914887
27.0	0.7269992123012817
28.0	0.7130186701001794
29.0	0.6990271100551169
30.0	0.685780356261764
31.0	0.6725567399407277
32.0	0.6594983912790945
33.0	0.6467265065604264
34.0	0.6339755557452829
35.0	0.6214130100618587
36.0	0.609850884610021
37.0	0.5989443208738154
38.0	0.5886767920873017
39.0	0.5790075322278271
40.0	0.5691983457500579
41.0	0.559902590800834
42.0	0.550702691094064
43.0	0.5419787622463749
44.0	0.5335809615799078
45.0	0.5250289110979977
46.0	0.5169484243375844
47.0	0.5091786407768487
48.0	0.50155649632518
49.0	0.49431997641211817
50.0	0.48746247033128753
51.0	0.48060386246606074
52.0	0.4739964614431266
53.0	0.46796970079689526
54.0	0.46237924677148795
55.0	0.45669293750362694
56.0	0.4510892620654674
57.0	0.44592409681692396
58.0	0.44109497580916673
59.0	0.43660079725779966
60.0	0.43200305097320674
61.0	0.42782728811228954
62.0	0.42381679291077545
63.0	0.420113695555751
64.0	0.4167620674230571
65.0	0.4136693586234279
66.0	0.41077276744629043
67.0	0.4083290096559173
68.0	0.40612544086387653
69.0	0.4040827325936548
70.0	0.402471923806673
71.0	0.4013227626816238
72.0	0.4001691944189905
73.0	0.39919411522851245
74.0	0.39899248868404075
75.0	0.3988239156714496
76.0	0.3988261192402417
77.0	0.3990552903946139
78.0	0.40000282497519135
79.0	0.4010362987386585
80.0	0.4022152080424003
81.0	0.40390314173710345
82.0	0.405770666288358
83.0	0.4081042456391291
84.0	0.4106229247684316
85.0	0.4136374068759433
86.0	0.4168424976839666
87.0	0.42007072596430617
88.0	0.42359092710959123
89.0	0.4276554097465104
90.0	0.4317595566216862
91.0	0.4363584046906752
92.0	0.4409671688192283
93.0	0.44573128454762034
94.0	0.45082263024163044
95.0	0.45646817348683877
96.0	0.4621743148738282
97.0	0.4675697530611399
98.0	0.4735293048592141
99.0	0.4801389094509402
100.0	0.4868146211064276
101.0	0.49368424681561446
102.0	0.5009339881414284
103.0	0.5085528272399092
104.0	0.5163060840347045
105.0	0.524503359941096
106.0	0.5329386212770278
107.0	0.5415071985248782
108.0	0.5501253560705495
109.0	0.5589682776330088
110.0	0.5681924165964912
111.0	0.5780159262714087
112.0	0.5877942627860895
113.0	0.5978722846564877
114.0	0.6088141054933659
115.0	0.6203365667069468
116.0	0.6330698889717541
117.0	0.6457613434295126
118.0	0.6584417800433109
119.0	0.6714130877376586
120.0	0.6846642486685954
121.0	0.6979286310122846
122.0	0.7119598552956038
123.0	0.7260902401745649
124.0	0.7401600269117449
125.0	0.7543730456204075
126.0	0.7688394747401549
127.0	0.783345568098159
128.0	0.7980477790786545
129.0	0.8127984685725752
130.0	0.8275293259473673
131.0	0.8423593439178013
132.0	0.8570185853068523
133.0	0.8716899463242593
134.0	0.8867777818433622
135.0	0.9014590589203335
136.0	0.9165127391231596
137.0	0.9316501549400833
138.0	0.9469186831001335
139.0	0.9623227307408941
140.0	0.9777091498313184
141.0	0.9931209099628512
142.0	1.0083993541824656
143.0	1.0237769589977217
144.0	1.0393914474581223
145.0	1.055070941197888
146.0	1.071197759402438
147.0	1.0881894783578638
148.0	1.1072338216430757
149.0	1.1405010996965146
150.0	1.174886688911914
