#Position (bp)	mapping quality
15197.0	28.34093676059672
45590.0	43.29375838344401
75983.0	43.335270042505755
106376.0	43.337047756631655
136769.0	41.91958964851294
167162.0	34.204929784889025
197555.0	31.346942333352068
221485.0	10.417585342453034
236681.5	21.183667244825966
258341.0	35.84404059364552
288734.0	43.07864934452328
319127.0	42.832267445648064
349520.0	43.30272404058173
379913.0	43.25816240053305
410306.0	42.773994017801584
440699.0	35.32316606608773
471092.0	40.59321655807078
501485.0	33.76216366967219
531878.0	42.564904705223555
562271.0	42.86680288529509
592664.0	43.16820393300675
623057.0	43.194738956874346
653450.0	42.171930570132794
683843.0	42.91556528451932
714236.0	41.33939868780792
744629.0	43.38182283958018
775022.0	43.23825520126025
805415.0	43.29229871607702
835808.0	42.509749460857826
866201.0	42.68394769066626
896594.0	42.41150207704378
926987.0	43.256920800814385
957380.0	43.21965508256126
987773.0	43.403626480195996
1018166.0	42.957731642771726
1038382.5	16.834001067814636
1053579.0	25.722255063411357
1078952.0	43.23121995382835
1109345.0	43.36086219972062
1139738.0	35.67574350533285
1170131.0	42.905001992647065
1200524.0	41.64270539279985
1230917.0	39.12782443647438
1261310.0	43.330001918076206
1291703.0	43.23328243972185
1322096.0	41.75855466907503
1348657.5	35.20906576524886
1363854.0	7.548803279382414
1382882.0	29.06545051989918
1413275.0	42.08503032963482
1443668.0	43.265244462373865
1474061.0	42.26340718020834
1504454.0	42.22531097095587
1534847.0	43.275410649355365
1565240.0	42.37372414918105
1595633.0	41.9820149600954
1626026.0	43.31133376330216
1656419.0	42.93871509742896
1686812.0	43.18029452167131
1717205.0	43.22369826603851
1747598.0	42.074801961296245
1777991.0	43.06231512323438
1808384.0	42.234461516535916
1838777.0	41.99765371045385
1869170.0	31.62156647101054
1899563.0	22.09560004710472
1929956.0	43.20945420533467
1960349.0	42.623633549313915
1990742.0	42.37600996953912
2021135.0	31.7782919801284
2051528.0	43.20466835838271
2081921.0	43.239114166542926
2112314.0	39.64135272257136
2142707.0	43.31851378686256
2173100.0	39.85865851598229
2203493.0	43.22459663925992
2233886.0	25.290535993167815
2264279.0	43.04512622384335
2294672.0	42.87787086158793
2325065.0	43.23519408173396
2355458.0	24.69791603734359
2385851.0	42.94197106772782
2416244.0	43.30503875799916
2446637.0	29.93931945890996
2477030.0	43.2313438817333
2507423.0	37.878707757322985
2537816.0	42.47108077212006
2568209.0	30.91419667839665
2598602.0	40.470342538551904
2628995.0	43.291405979199894
2659388.0	41.82590117029596
2689781.0	43.270463019187666
2720174.0	42.57018801630985
2750567.0	43.23079096930418
2780960.0	43.334703701792364
2811353.0	43.04496041032662
2841746.0	43.33605488002686
2872139.0	35.56864960631485
2889645.5	0.9774650859707062
2904842.0	5.916995711979088
2932925.0	43.109692179271825
2963318.0	43.17906003069784
2993711.0	43.149533996364724
3024104.0	43.141824391850236
3054497.0	43.219737596194406
3084890.0	38.8525744018822
3115283.0	39.11618046745263
3145676.0	42.83125156156603
3176069.0	43.33507185665996
3206462.0	42.27613602207446
3236855.0	43.100220075571066
3267248.0	42.91236462721736
3297641.0	41.03444553475163
3322340.5	36.66401839255146
3337537.0	0.0
3358427.0	23.726753246753248
3388820.0	31.80441640378549
3410819.5	37.33075435203095
3426016.0	29.650150924659986
3449606.0	39.321901879970724
3479999.0	42.651118323381844
3510392.0	43.074192545179336
3540785.0	42.593943063706185
3571178.0	43.129696055515566
3601571.0	43.022548272738725
3631964.0	43.29030807456154
3662357.0	42.88971273067952
3692750.0	41.518000075577646
3723143.0	42.78976080859926
3753536.0	43.01933873718917
3783929.0	42.259432482096365
3814322.0	43.09412571003752
3844715.0	42.06923953351669
3875108.0	31.088589918994714
3905501.0	32.34644767627792
3935894.0	43.318590035902766
3966287.0	43.21188301376506
3987990.0	21.74493014320971
4003186.5	16.610964154864025
4027073.0	43.12139566930737
4057466.0	43.29727919587074
4087859.0	42.78323213672136
4118252.0	40.71458621725872
4148645.0	35.98079210135883
4179038.0	42.96704636570473
4209431.0	42.4734244446744
4239824.0	43.29959202941108
4259839.0	42.99726178624015
4275035.5	36.768022535964946
4300610.0	43.33182859999972
4331003.0	43.23092743887163
4361396.0	42.45106261149162
4391789.0	43.14769846557191
4422182.0	43.17995980937744
4452575.0	43.24791046409394
4482968.0	43.1128216502778
4513361.0	42.88118724827669
4543754.0	43.055023184729606
4574147.0	42.94569295077847
4604540.0	43.132107604662245
4634933.0	42.80806525601261
4665326.0	39.7679396099053
4695719.0	42.88529583414813
4726112.0	43.302730744230274
4756505.0	42.71723958565548
4786898.0	38.376743516842936
4817291.0	23.109567711081702
4847684.0	33.19766366425341
4878077.0	43.30797521958936
4908470.0	42.921237868840514
4938863.0	43.26496229910004
4969256.0	35.94249073199387
4999649.0	42.646354190668006
5030042.0	41.617926004824234
5060435.0	43.184888656867386
5090828.0	24.062375409904305
5121221.0	43.155097330297494
5151614.0	42.48080874024369
5182007.0	42.404061153640626
5212400.0	43.324928264469754
5242793.0	43.302005846524516
5273186.0	42.82308347707909
5303579.0	43.21236818456716
5333972.0	35.43478904698441
5352383.0	1.0930996692501358
5367579.5	33.660644224689996
5394758.0	43.0189208343651
5425151.0	43.26886307125096
5455544.0	34.441953547527746
5485937.0	42.65492545945662
5516330.0	42.94241027014976
5546723.0	42.63734539817566
5577116.0	25.08648262571677
5607509.0	43.23520852243542
5637902.0	42.20085034623803
5668295.0	43.36617921223642
5698688.0	43.35166868087069
5729081.0	42.813025905258726
5759474.0	42.93523297403454
5789867.0	43.24675269981312
5820260.0	42.503599115592266
5850653.0	42.76131472432242
5881046.0	25.901153938375302
5907241.5	8.012962712550118
5922438.0	2.0450655816645242
5941832.0	25.05951798042823
5972225.0	43.14167741758123
6002618.0	42.86168277793911
6033011.0	42.77163935244082
6063404.0	42.165269304798876
6093797.0	43.29876669195918
6124190.0	34.650439856162016
6154583.0	43.31897796686903
6184976.0	43.30492587738642
6215369.0	43.343986218786874
