#Insert size (bp)	insert size
139.0	1.0
142.0	1.0
143.0	1.0
144.0	1.0
145.0	3.0
146.0	3.0
147.0	3.0
148.0	3.0
149.0	14.0
150.0	34.0
151.0	6733.0
152.0	13484.0
153.0	13330.0
154.0	13251.0
155.0	13698.0
156.0	13629.0
157.0	13551.0
158.0	13585.0
159.0	13689.0
160.0	13481.0
161.0	13107.0
162.0	13072.0
163.0	13318.0
164.0	13245.0
165.0	13172.0
166.0	13492.0
167.0	13490.0
168.0	13421.0
169.0	13331.0
170.0	13240.0
171.0	13215.0
172.0	13021.0
173.0	12971.0
174.0	13030.0
175.0	13129.0
176.0	12921.0
177.0	13154.0
178.0	13202.0
179.0	13057.0
180.0	13128.0
181.0	12824.0
182.0	12882.0
183.0	12821.0
184.0	12780.0
185.0	12799.0
186.0	12880.0
187.0	12864.0
188.0	12830.0
189.0	12755.0
190.0	12819.0
191.0	12732.0
192.0	12747.0
193.0	12374.0
194.0	12165.0
195.0	12236.0
196.0	12272.0
197.0	12541.0
198.0	12209.0
199.0	12091.0
200.0	12445.0
201.0	12197.0
202.0	11923.0
203.0	11840.0
204.0	11680.0
205.0	11737.0
206.0	11764.0
207.0	11642.0
208.0	11665.0
209.0	11621.0
210.0	11852.0
211.0	11479.0
212.0	11348.0
213.0	11255.0
214.0	11259.0
215.0	11048.0
216.0	10911.0
217.0	11123.0
218.0	11010.0
219.0	10938.0
220.0	11132.0
221.0	10794.0
222.0	10834.0
223.0	10680.0
224.0	10687.0
225.0	10932.0
226.0	10144.0
227.0	10504.0
228.0	10385.0
229.0	10390.0
230.0	10347.0
231.0	10294.0
232.0	10256.0
233.0	10120.0
234.0	10069.0
235.0	10018.0
236.0	9805.0
237.0	9736.0
238.0	9648.0
239.0	9652.0
240.0	9510.0
241.0	9575.0
242.0	9384.0
243.0	9435.0
244.0	9153.0
245.0	9055.0
246.0	8900.0
247.0	8907.0
248.0	9008.0
249.0	8852.0
250.0	8600.0
251.0	8811.0
252.0	8558.0
253.0	8616.0
254.0	8522.0
255.0	8409.0
256.0	8275.0
257.0	8187.0
258.0	8192.0
259.0	8196.0
260.0	8092.0
261.0	8080.0
262.0	8027.0
263.0	7938.0
264.0	7766.0
265.0	7696.0
266.0	7407.0
267.0	7104.0
268.0	7026.0
269.0	7082.0
270.0	7141.0
271.0	7046.0
272.0	6957.0
273.0	6849.0
274.0	6727.0
275.0	6874.0
276.0	6672.0
277.0	6654.0
278.0	6681.0
279.0	6595.0
280.0	6631.0
281.0	6808.0
282.0	6617.0
283.0	6551.0
284.0	6734.0
285.0	6607.0
286.0	6560.0
287.0	6511.0
288.0	6404.0
289.0	6367.0
290.0	6268.0
291.0	6405.0
292.0	6274.0
293.0	6382.0
294.0	6162.0
295.0	6346.0
296.0	6365.0
297.0	6240.0
298.0	5975.0
299.0	6088.0
300.0	5974.0
301.0	5934.0
302.0	6146.0
303.0	6167.0
304.0	5972.0
305.0	6005.0
306.0	5919.0
307.0	6014.0
308.0	5790.0
309.0	5726.0
310.0	5888.0
311.0	5755.0
312.0	5620.0
313.0	5756.0
314.0	5635.0
315.0	5716.0
316.0	5716.0
317.0	5817.0
318.0	5539.0
319.0	5686.0
320.0	5410.0
321.0	5340.0
322.0	5493.0
323.0	5419.0
324.0	5348.0
325.0	5455.0
326.0	5327.0
327.0	5052.0
328.0	5391.0
329.0	5212.0
330.0	5371.0
331.0	5203.0
332.0	5334.0
333.0	5163.0
334.0	5084.0
335.0	5116.0
336.0	5095.0
337.0	5008.0
338.0	4993.0
339.0	4971.0
340.0	5011.0
341.0	4936.0
342.0	4837.0
343.0	4756.0
344.0	4763.0
345.0	4962.0
346.0	4722.0
347.0	4815.0
348.0	4674.0
349.0	4692.0
350.0	4714.0
351.0	4673.0
352.0	4584.0
353.0	4626.0
354.0	4434.0
355.0	4451.0
356.0	4505.0
357.0	4516.0
358.0	4389.0
359.0	4412.0
360.0	4515.0
361.0	4353.0
362.0	4305.0
363.0	4236.0
364.0	4217.0
365.0	4250.0
366.0	4048.0
367.0	4235.0
368.0	4222.0
369.0	4124.0
370.0	4072.0
371.0	4113.0
372.0	4026.0
373.0	4018.0
374.0	3885.0
375.0	3902.0
376.0	3902.0
377.0	3935.0
378.0	4021.0
379.0	3822.0
380.0	3821.0
381.0	3832.0
382.0	3728.0
383.0	3770.0
384.0	3886.0
385.0	3636.0
386.0	3832.0
387.0	3661.0
388.0	3803.0
389.0	3652.0
390.0	3709.0
391.0	3723.0
392.0	3614.0
393.0	3507.0
394.0	3439.0
395.0	3470.0
396.0	3398.0
397.0	3413.0
398.0	3360.0
399.0	3293.0
400.0	3435.0
401.0	3296.0
402.0	3286.0
403.0	3230.0
404.0	3360.0
405.0	3183.0
406.0	3272.0
407.0	3275.0
408.0	3229.0
409.0	3266.0
410.0	3101.0
411.0	3088.0
412.0	3004.0
413.0	3023.0
414.0	2980.0
415.0	3020.0
416.0	3057.0
417.0	2976.0
418.0	2904.0
419.0	3055.0
420.0	2958.0
421.0	2966.0
422.0	2893.0
423.0	2931.0
424.0	2817.0
425.0	2848.0
426.0	2910.0
427.0	2774.0
428.0	2742.0
429.0	2715.0
430.0	2720.0
431.0	2781.0
432.0	2663.0
433.0	2616.0
434.0	2666.0
435.0	2591.0
436.0	2618.0
437.0	2641.0
438.0	2529.0
439.0	2549.0
440.0	2467.0
441.0	2503.0
442.0	2483.0
443.0	2435.0
444.0	2456.0
445.0	2543.0
446.0	2357.0
447.0	2385.0
448.0	2355.0
449.0	2375.0
450.0	2352.0
451.0	2360.0
452.0	2399.0
453.0	2330.0
454.0	2244.0
455.0	2248.0
456.0	2315.0
457.0	2226.0
458.0	2247.0
459.0	2234.0
460.0	2230.0
461.0	2234.0
462.0	2126.0
463.0	2170.0
464.0	2129.0
465.0	2142.0
