#Position (bp)	insert size
15197.0	278.6700566613395
45590.0	299.12190414924413
75983.0	302.83405809706034
106376.0	304.3627890921643
136769.0	291.57497138496757
167162.0	299.22289602129865
197555.0	293.9324887748557
221485.0	292.007786429366
236681.5	297.47287472035794
258341.0	294.97775573816944
288734.0	295.75907335907334
319127.0	295.39079333986285
349520.0	294.74935533780297
379913.0	293.6090254814238
410306.0	295.15683345780434
440699.0	295.4668892598776
471092.0	287.3223450865846
501485.0	290.7075546719682
531878.0	292.0812059859155
562271.0	288.58822143698467
592664.0	293.2834402470896
623057.0	296.4484746576988
653450.0	293.8729843163243
683843.0	299.4356874031437
714236.0	297.1004005340454
744629.0	295.61108829568786
775022.0	288.84401613626176
805415.0	292.6344854986095
835808.0	292.4150110375276
866201.0	292.7026228297008
896594.0	300.3234798877456
926987.0	298.9717494894486
957380.0	288.90953015661444
987773.0	293.7327627199239
1018166.0	294.1049464259504
1038382.5	290.49913494809687
1053579.0	280.84827847143396
1078952.0	292.78143867517684
1109345.0	306.2847739476875
1139738.0	292.20588235294116
1170131.0	278.32365227770043
1200524.0	287.6068270614847
1230917.0	287.8657355679702
1261310.0	300.14247928055016
1291703.0	301.23346240722816
1322096.0	295.0988079850639
1348657.5	274.040029379361
1363854.0	283.9961352657005
1382882.0	294.1034735453613
1413275.0	297.4216946917244
1443668.0	291.3247949104303
1474061.0	297.4372940156114
1504454.0	295.19344985576106
1534847.0	290.88177063877475
1565240.0	297.93914691943127
1595633.0	295.42019674764106
1626026.0	291.3775174681463
1656419.0	294.86256742179074
1686812.0	284.0457317073171
1717205.0	295.99791763072653
1747598.0	294.6320665083135
1777991.0	291.47964004499437
1808384.0	277.7096419942895
1838777.0	291.1377366997295
1869170.0	284.38099315068496
1899563.0	303.3194201886133
1929956.0	286.40822249093105
1960349.0	289.78352402746
1990742.0	289.7202130019969
2021135.0	288.948353909465
2051528.0	296.2873322147651
2081921.0	288.86053412462905
2112314.0	299.9137032842582
2142707.0	292.73016252390056
2173100.0	290.8490479467768
2203493.0	289.68187392690703
2233886.0	290.38696197241956
2264279.0	291.36138861138863
2294672.0	296.3509762408845
2325065.0	285.4599651871192
2355458.0	287.7255694342395
2385851.0	288.4868363317244
2416244.0	296.6841984382177
2446637.0	290.2016541945648
2477030.0	289.2744492485073
2507423.0	295.64437158469946
2537816.0	288.27834420880913
2568209.0	288.3432253026162
2598602.0	292.6732012063766
2628995.0	296.04576128215945
2659388.0	299.2402460119162
2689781.0	289.4858951175407
2720174.0	285.75027624309394
2750567.0	296.2386889918062
2780960.0	299.43952641165754
2811353.0	294.9633027522936
2841746.0	289.64505234718
2872139.0	283.9098918702443
2889645.5	324.57108863771566
2904842.0	301.94466019417473
2932925.0	292.4834054834055
2963318.0	297.15474060822896
2993711.0	292.74571067364997
3024104.0	295.55845697329374
3054497.0	293.8357467935457
3084890.0	293.5309786898185
3115283.0	288.4761336515513
3145676.0	295.9684693673917
3176069.0	292.4142072053735
3206462.0	289.09076923076924
3236855.0	290.1663868368032
3267248.0	302.82153589315527
3297641.0	303.2446896551724
3322340.5	285.62343185200933
3337537.0	0.0
3358427.0	221.28571428571428
3388820.0	222.625
3410819.5	199.4
3426016.0	285.85045577728505
3449606.0	294.4208346118441
3479999.0	293.58843537414964
3510392.0	296.5993446015868
3540785.0	284.5948482428115
3571178.0	287.1891267842149
3601571.0	296.1553500105108
3631964.0	296.47256830601094
3662357.0	292.2119974199097
3692750.0	292.2305048335123
3723143.0	288.2420827666602
3753536.0	303.0692784417884
3783929.0	289.67219035479076
3814322.0	291.8682052260156
3844715.0	286.55765238724285
3875108.0	293.27054420707935
3905501.0	292.7033572740939
3935894.0	298.0688814385858
3966287.0	294.06817496229263
3987990.0	295.33285052143685
4003186.5	291.26702804619373
4027073.0	299.5739102969046
4057466.0	300.4108488196886
4087859.0	293.82550109482906
4118252.0	291.2708726860597
4148645.0	289.3707495429616
4179038.0	294.3451282911286
4209431.0	303.4699947817012
4239824.0	293.7063876307981
4259839.0	278.9442195231669
4275035.5	278.2388888888889
4300610.0	295.6933689363596
4331003.0	295.4488705738706
4361396.0	293.72172567892744
4391789.0	295.41754385964913
4422182.0	287.50269127258747
4452575.0	293.61683514774495
4482968.0	298.50464262578276
4513361.0	297.21076324943726
4543754.0	294.38117599020006
4574147.0	290.4076986754967
4604540.0	284.9619876831599
4634933.0	292.8946657663741
4665326.0	294.14810072556554
4695719.0	288.9504249291785
4726112.0	299.11223175965665
4756505.0	298.9924294562973
4786898.0	299.1447638603696
4817291.0	290.35989672977627
4847684.0	283.8234219606251
4878077.0	296.89449053392894
4908470.0	292.42676150255613
4938863.0	292.46290170132323
4969256.0	294.860853432282
4999649.0	285.8173241852487
5030042.0	287.3621307072516
5060435.0	291.8233995584989
5090828.0	286.73944661227387
5121221.0	291.65475270479135
5151614.0	288.0815249266862
5182007.0	285.31218033718505
5212400.0	289.08058941240677
5242793.0	296.45324427480915
