#Position (bp)	Coverage	Std
15197.0	114.85904649096831	152.53234307691147
45590.0	129.1794163129668	98.62069320325877
75983.0	116.97913993353733	93.90245195592594
106376.0	107.83348139374198	86.12337418239787
136769.0	94.75553581416774	82.71007418406127
167162.0	109.68091336820979	92.90876755154964
197555.0	115.90866317902149	127.55744440088172
221485.0	125.18595064979677	110.36289593112976
236681.5	179.46534117282997	188.35040786021926
258341.0	93.69812127792584	84.17048971459722
288734.0	114.47310235909585	101.55692752594406
319127.0	96.35929325831606	78.5674155020142
349520.0	101.26588359161649	84.47415015972507
379913.0	89.26088244003553	80.02805191233402
410306.0	92.01365445990854	76.03379809619693
440699.0	95.7831408548021	85.20119545776708
471092.0	62.008488796762414	58.77467853453075
501485.0	86.23357352021847	76.70769202708509
531878.0	80.73273451123615	64.44359601300829
562271.0	59.82147204948508	55.878352581632114
592664.0	64.04099628203863	56.51774051504539
623057.0	65.00069094857369	59.72480485257128
653450.0	80.28493403086237	70.27840509724076
683843.0	76.15546342907906	62.92121079681637
714236.0	73.61596420228342	76.00197800936823
744629.0	61.69295561477972	61.697575001214595
775022.0	56.85052479189287	51.507133158709834
805415.0	80.96433389267266	76.8811903844866
835808.0	85.27930773533379	77.11541706925243
866201.0	96.09189616030007	79.20669992369515
896594.0	103.84756358371993	83.30357281241065
926987.0	105.0378376599875	84.13796497812206
957380.0	110.19573586023097	99.40355886760968
987773.0	87.7180600796236	76.16788931616531
1018166.0	111.23610699832199	90.95973203732251
1038382.5	131.42798804780875	124.00651529921073
1053579.0	138.2745049869798	223.13534910903627
1078952.0	103.49514690882769	90.17067757315517
1109345.0	144.98447010824862	95.29593297845092
1139738.0	86.58424637251998	86.31138768663033
1170131.0	65.83190208271641	65.3187124946167
1200524.0	60.36334024281907	64.65160930704042
1230917.0	71.6441943868654	67.62323018134072
1261310.0	126.54844865594052	92.91761025373692
1291703.0	136.28641463494884	105.09731691986941
1322096.0	97.55414075609515	103.57041572630798
1348657.5	104.19379674439067	113.53899791487636
1363854.0	110.3565183348558	127.99904981377715
1382882.0	99.75319974994243	96.20779330514931
1413275.0	114.7365182772349	100.60142687750711
1443668.0	86.89987826144178	77.14631303127251
1474061.0	101.94350672852302	79.01032711117485
1504454.0	101.56999967097687	89.76449462406619
1534847.0	88.04099628203863	80.24775081094901
1565240.0	98.47714934359885	80.10062211624412
1595633.0	81.8051525022209	69.2511067768597
1626026.0	71.91679005034054	64.80881759570623
1656419.0	84.21616819662422	66.85163216551142
1686812.0	59.2277498108117	57.78821939569132
1717205.0	78.56835455532524	68.83573446322221
1747598.0	68.4555983285625	61.11434245157666
1777991.0	68.14210508998782	59.96252929034764
1808384.0	53.20442207087158	53.07082302086152
1838777.0	61.90708386799592	56.62641158151688
1869170.0	59.208271641496395	67.80302274285036
1899563.0	99.83969993090514	86.49719122847605
1929956.0	51.92702266969368	49.771897684320585
1960349.0	55.93222123515283	59.89952076408392
1990742.0	55.46560063172441	52.3493672967957
2021135.0	63.68815187707696	74.51754408638061
2051528.0	65.8306846971342	57.4724976035064
2081921.0	52.37222386733787	45.36935503839431
2112314.0	67.21110124041721	64.93277466384257
2142707.0	54.224295067943274	47.5408009995783
2173100.0	60.02592702266969	56.31973729404696
2203493.0	57.83223110584674	51.93958346328186
2233886.0	67.68232816767019	67.31816862726333
2264279.0	53.15329187641891	45.92164184937715
2294672.0	63.514032836508406	53.9354320411667
2325065.0	54.59368933636035	53.02258728081613
2355458.0	74.05744743855493	83.85103900770109
2385851.0	46.514164445760535	44.4749804618199
2416244.0	61.397887671503305	56.89324747511836
2446637.0	70.31474352646991	67.43237715980288
2477030.0	60.44085809232389	56.995364914657834
2507423.0	62.8114039416971	53.889302778045476
2537816.0	67.91902740762676	61.86737778863867
2568209.0	63.72809528509854	69.98019541135058
2598602.0	82.23903530418188	67.82364766006683
2628995.0	80.46471226927252	69.53345638093512
2659388.0	87.21965584180568	80.59218910227209
2689781.0	81.40568551969203	71.49160360749968
2720174.0	65.5776988122265	59.321651769849765
2750567.0	84.07511598065344	74.48163708695385
2780960.0	108.8777021024578	89.57891362110905
2811353.0	85.88704635935906	87.54677435217286
2841746.0	90.75889185009706	87.67276170210481
2872139.0	112.60240844931398	121.39578261992246
2889645.5	320.21991341991344	204.76801835733855
2904842.0	162.73569239126218	138.39656247546267
2932925.0	114.60306649557464	89.5412341481436
2963318.0	86.88849406113249	79.64648514938085
2993711.0	85.9036291251275	82.01242369449955
3024104.0	82.71914585595367	71.67677698734269
3054497.0	92.94311190076662	77.28479683397934
3084890.0	83.8719441976771	76.18788824006285
