#Read position (bp)	Clipping profile
0.0	0.6862511300987487
1.0	0.6823515632961303
2.0	0.6760629771764488
3.0	0.6728365520574547
4.0	0.6701639699783001
5.0	0.6676214100165291
6.0	0.6651671968542925
7.0	0.6626833722820049
8.0	0.6602100274680069
9.0	0.657829294471452
10.0	0.6554095670254474
11.0	0.652998613330569
12.0	0.6505210034986625
13.0	0.6480649624716078
14.0	0.6454838954910053
15.0	0.6428610313348989
16.0	0.6401590815610025
17.0	0.6374029051308402
18.0	0.6346152894258091
19.0	0.6318505829598297
20.0	0.6289820537721906
21.0	0.6261526408916557
22.0	0.6232581560236017
23.0	0.6203176089621353
24.0	0.6173405046043098
25.0	0.6142367901434276
26.0	0.6110811643217156
27.0	0.6078576637864301
28.0	0.6045422825796292
29.0	0.6011765741615072
30.0	0.5992021145851556
31.0	0.5978836147631397
32.0	0.5967843368616235
33.0	0.5956971228679057
34.0	0.5947667396755681
35.0	0.5946240443621134
36.0	0.5965734012616318
37.0	0.6008268426930057
38.0	0.6063270097878773
39.0	0.6125288332575334
40.0	0.6186141608094586
41.0	0.6243837551784963
42.0	0.6301465255188804
43.0	0.6358410555727276
44.0	0.6415720210652792
45.0	0.6472753248702526
46.0	0.6529858182768432
47.0	0.6585985818445007
48.0	0.6643174834292539
49.0	0.6698932022699342
50.0	0.6752321516878624
51.0	0.6802347739792876
52.0	0.6849049685891545
53.0	0.6892820955398765
54.0	0.6934207470606831
55.0	0.6974410747989409
56.0	0.7013160263553443
57.0	0.7051205441874292
58.0	0.7088337906362712
59.0	0.712342438083157
60.0	0.7155485129738446
61.0	0.7185825248563354
62.0	0.7212916642318492
63.0	0.7237701270673373
64.0	0.7260506930718686
65.0	0.7280977798103202
66.0	0.7299063911188561
67.0	0.7316549266037089
68.0	0.7331597467795015
69.0	0.7345344229802557
70.0	0.7356575849820599
71.0	0.7366794832729495
72.0	0.7374307357131277
73.0	0.7379686154002237
74.0	0.7383369910898682
75.0	0.7384906535922308
76.0	0.7384129084086405
77.0	0.7380787747199189
78.0	0.7375479627767857
79.0	0.73683497364013
80.0	0.735872541884651
81.0	0.7346975903796715
82.0	0.7333176742997725
83.0	0.7317698383719308
84.0	0.7300894213159604
85.0	0.7283834141525387
86.0	0.7262906307936384
87.0	0.7240833012394797
88.0	0.721606544411155
89.0	0.7188897280034059
90.0	0.7158693641782222
91.0	0.7127031367405662
92.0	0.7092102089311147
93.0	0.7056102901009857
94.0	0.7017321702455647
95.0	0.6977898314062061
96.0	0.6938276297691592
97.0	0.6896788640630266
98.0	0.6853603506441336
99.0	0.6807448701211506
100.0	0.6757725903857035
101.0	0.6704238923554129
102.0	0.6648568254082041
103.0	0.6592012898038067
104.0	0.6535234542486301
105.0	0.6478482995618533
106.0	0.6421608372519688
107.0	0.6364929940244637
108.0	0.6308112590243422
109.0	0.6250590902999023
110.0	0.6191242569513218
111.0	0.6129381531191
112.0	0.606657487746963
113.0	0.6009826986331498
114.0	0.5965819312974489
115.0	0.5945693302752294
116.0	0.5946610890890905
117.0	0.5955454100880156
118.0	0.596576691418304
119.0	0.5976056574531564
120.0	0.5988878436941224
121.0	0.6008195312337339
122.0	0.604151241366242
123.0	0.6074662570000795
124.0	0.6107244869669058
125.0	0.613856472403639
126.0	0.616977125078501
127.0	0.6199566665894171
128.0	0.6229267032032798
129.0	0.6258114394589713
130.0	0.6286537692508865
131.0	0.6315110875343087
132.0	0.6342866393315413
133.0	0.6370526862317206
134.0	0.6398346964846433
135.0	0.6425205610481418
136.0	0.645145009353757
137.0	0.6477170588679243
138.0	0.650185285660432
139.0	0.6526313343598151
140.0	0.6550446033501296
141.0	0.6574685958140428
142.0	0.6598823522349756
143.0	0.662279292299583
144.0	0.6646717236309729
145.0	0.6671072925720665
146.0	0.6695858772652092
147.0	0.6720937077954391
148.0	0.6748957027037048
149.0	0.6812214554080179
150.0	0.6852169241847516
