#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	8.818505457332102E-7
9.0	8.818505457332102E-7
10.0	0.0
11.0	0.0
12.0	1.7637010914664204E-6
13.0	8.818505457332102E-7
14.0	0.0
15.0	0.0
16.0	0.0
17.0	1.7637010914664204E-6
18.0	0.0
19.0	8.818505457332102E-7
20.0	3.5274021829328407E-6
21.0	0.0
22.0	0.0
23.0	8.818505457332102E-7
24.0	0.0
25.0	5.2911032743992615E-6
26.0	0.0
27.0	1.7637010914664204E-6
28.0	2.6455516371996308E-6
29.0	6.1729538201324715E-6
30.0	7.0548043658656815E-6
31.0	7.0548043658656815E-6
32.0	1.4991459277464573E-5
33.0	1.6755160368930993E-5
34.0	6.172953820132473E-5
35.0	1.2610462803984906E-4
36.0	3.77432033573814E-4
37.0	0.0010564569537883858
38.0	0.0027240363357698863
39.0	0.005844023566573985
40.0	0.010807078437960492
41.0	0.01802326145369535
42.0	0.027562238806891484
43.0	0.03830053290228479
44.0	0.04916228607408074
45.0	0.05911308763213428
46.0	0.0670559154975533
47.0	0.07217329421444311
48.0	0.07466981310941384
49.0	0.07433911915476389
50.0	0.07189551129253716
51.0	0.07460720172066677
52.0	0.05487050465661181
53.0	0.05399570891524447
54.0	0.04582271805738907
55.0	0.038526286641992494
56.0	0.03195561822573434
57.0	0.026481971888368303
58.0	0.021138839431770782
59.0	0.01702059738319669
60.0	0.013478203740986386
61.0	0.01076298591067383
62.0	0.00866947271510319
63.0	0.006838750982161046
64.0	0.00507945914342329
65.0	0.004009774431448907
66.0	0.003051202888236908
67.0	0.002312212130912477
68.0	0.0017901566078384167
69.0	0.0013721594491608753
70.0	9.964911166785277E-4
71.0	7.680918253336261E-4
72.0	5.943672678241838E-4
73.0	4.6120783541846893E-4
74.0	3.4833096556461805E-4
75.0	2.636733131742299E-4
76.0	2.319266935278343E-4
77.0	1.8518861460397414E-4
78.0	1.481508916831793E-4
79.0	1.1640427203678374E-4
80.0	1.031765138507856E-4
81.0	6.702064147572397E-5
82.0	6.702064147572399E-5
83.0	5.9965837109858285E-5
84.0	5.2911032743992605E-5
85.0	3.3510320737861986E-5
86.0	3.7037722920794826E-5
87.0	3.5274021829328406E-5
88.0	2.5573665826263093E-5
89.0	3.0864769100662356E-5
90.0	2.2046263643330256E-5
91.0	2.2046263643330253E-5
92.0	1.0582206548798523E-5
93.0	9.700356003065313E-6
94.0	1.1464057094531733E-5
95.0	6.1729538201324715E-6
96.0	1.0582206548798521E-5
97.0	1.2345907640264941E-5
98.0	7.0548043658656815E-6
99.0	7.0548043658656815E-6
100.0	1.0582206548798524E-4
