#Position (bp)	mapping quality
15197.0	17.560100478801264
45590.0	38.99435847742686
75983.0	38.968671382755346
106376.0	38.69702712964135
136769.0	35.038280570940096
167162.0	30.100581025246424
197555.0	23.589914639817568
221485.0	7.166250760939626
236681.5	13.710662307754522
258341.0	33.857854467542744
288734.0	37.781332826326974
319127.0	37.413457567623375
349520.0	38.30109439503505
379913.0	38.48490795018677
410306.0	37.19402053687255
440699.0	29.447028516740904
471092.0	33.86136150099247
501485.0	28.746685893957526
531878.0	36.9975436853118
562271.0	36.82577844338067
592664.0	37.925267026601084
623057.0	38.031386273127275
653450.0	35.9195855008784
683843.0	38.09128210221989
714236.0	34.06777804007766
744629.0	37.69432877146087
775022.0	37.81389069243402
805415.0	38.28953488704454
835808.0	36.32281071431598
866201.0	38.51065132361199
896594.0	36.90903939742671
926987.0	38.50315624978581
957380.0	38.394393741370834
987773.0	37.933170524946156
1018166.0	38.13781727455589
1038382.5	11.528659119759334
1053579.0	20.36782098569789
1078952.0	38.333712439388314
1109345.0	39.503583581704255
1139738.0	34.009340655236926
1170131.0	36.96010877629141
1200524.0	36.04107909497274
1230917.0	33.32184509040284
1261310.0	39.124850955995726
1291703.0	38.933776365606384
1322096.0	36.78298330559718
1348657.5	25.965029419539274
1363854.0	5.4336274802498625
1382882.0	23.70629600961776
1413275.0	36.16660283951618
1443668.0	37.81069824439933
1474061.0	36.992532299798896
1504454.0	36.500046121980056
1534847.0	38.2649362810925
1565240.0	36.89803137858467
1595633.0	36.06288127421646
1626026.0	37.82109794682341
1656419.0	37.817798260418016
1686812.0	37.27981396631261
1717205.0	38.75911365113211
1747598.0	35.27061758860911
1777991.0	37.99840081413099
1808384.0	36.413984064523795
1838777.0	35.06618282973279
1869170.0	24.869338940045814
1899563.0	17.568683804687776
1929956.0	37.123943030099106
1960349.0	35.70694558785038
1990742.0	37.170695835484175
2021135.0	23.291415997593106
2051528.0	38.26880605001944
2081921.0	37.589411747269196
2112314.0	30.770361309874193
2142707.0	37.783663163014005
2173100.0	32.804183809133654
2203493.0	37.786423453446595
2233886.0	20.419522474543854
2264279.0	37.359462894641624
2294672.0	37.634501982079115
2325065.0	37.588560944479894
2355458.0	19.775315716992807
2385851.0	36.25646574831789
2416244.0	38.05775242934201
2446637.0	24.554703128823814
2477030.0	37.42015856366102
2507423.0	29.339867016409443
2537816.0	36.508674827973
2568209.0	22.644917371988818
2598602.0	31.920787027862048
2628995.0	38.288333462812425
2659388.0	35.99280826503358
2689781.0	37.88759243372104
2720174.0	36.05110722191786
2750567.0	37.94939827504655
2780960.0	38.74949145011626
2811353.0	37.861854488406365
2841746.0	37.913763548480965
2872139.0	28.154658960798212
2889645.5	0.8601347591599132
2904842.0	8.116391930189993
2932925.0	38.13574348635918
2963318.0	37.61149922407035
2993711.0	37.59929124050785
3024104.0	38.03194773864167
3054497.0	38.43627216664934
3084890.0	33.923086421930954
3115283.0	33.060915542396536
3145676.0	37.9250680368169
3176069.0	38.642636394727
3206462.0	36.72646856295355
