#Position (bp)	insert size
15197.0	228.96441167040717
45590.0	229.03306574923548
75983.0	226.3124213176668
106376.0	227.3183520599251
136769.0	226.7299451918286
167162.0	220.86897313213103
197555.0	237.0474114441417
221485.0	226.61061400802222
236681.5	234.26925148088316
258341.0	222.38868807144377
288734.0	222.16356184798806
319127.0	219.50164581961818
349520.0	221.00706090026478
379913.0	222.05760785326788
410306.0	221.66182078169686
440699.0	221.10781003826244
471092.0	223.9129859825443
501485.0	227.619477006312
531878.0	222.53199320498302
562271.0	222.47211768730756
592664.0	220.82474576271187
623057.0	222.56517345907713
653450.0	224.80514998672683
683843.0	220.67951378594722
714236.0	226.35773434912224
744629.0	218.80020113979216
775022.0	218.21845834773592
805415.0	220.9679743795036
835808.0	223.75059257308402
866201.0	223.35162374020157
896594.0	225.60379081982188
926987.0	221.54030689431596
957380.0	224.8097299525871
987773.0	218.8525179856115
1018166.0	221.44173689996336
1038382.5	219.93390557939915
1053579.0	219.9658941845212
1078952.0	223.55495339258616
1109345.0	226.67825034578146
1139738.0	227.1627906976744
1170131.0	223.4198447519406
1200524.0	220.53893866299103
1230917.0	221.76773296244784
1261310.0	230.40811654526536
1291703.0	226.22708811583965
1322096.0	229.19718017831227
1348657.5	220.453303527074
1363854.0	217.79744279946163
1382882.0	222.1148076923077
1413275.0	224.58603639240508
1443668.0	218.2503707365299
1474061.0	221.94543120051358
1504454.0	221.68213356461405
1534847.0	219.02819318460408
1565240.0	221.5044057597249
1595633.0	221.09798931025708
1626026.0	218.75258620689655
1656419.0	221.67882445552348
1686812.0	221.1456102783726
1717205.0	222.30214991284137
1747598.0	227.86913946587538
1777991.0	219.95990947300356
1808384.0	219.60987074030552
1838777.0	222.6946296946297
1869170.0	223.25811688311688
1899563.0	221.61349012646994
1929956.0	219.98826860841424
1960349.0	220.83129770992366
1990742.0	221.491512345679
2021135.0	218.54753577106518
2051528.0	221.29154027637344
2081921.0	219.7761372705507
2112314.0	231.7915543575921
2142707.0	218.7411188240098
2173100.0	221.76383125864453
2203493.0	222.32084690553745
2233886.0	225.13822751322752
2264279.0	221.9349387410224
2294672.0	223.15656008820287
2325065.0	221.5826363998407
2355458.0	221.11309192200557
2385851.0	219.70659198621283
2416244.0	220.8943661971831
2446637.0	220.472049689441
2477030.0	221.38803894297635
2507423.0	220.96744791666666
2537816.0	221.52816474863718
2568209.0	220.1565300896287
2598602.0	224.0250431778929
2628995.0	221.20606060606062
2659388.0	225.4909090909091
2689781.0	222.59286463798531
2720174.0	220.4718989025607
2750567.0	220.826284348865
2780960.0	223.70823850705509
2811353.0	222.53041122876138
2841746.0	219.88341543513957
2872139.0	223.16917024320458
2889645.5	233.53771551724137
2904842.0	229.90658591975776
2932925.0	222.07352639145614
2963318.0	221.05985401459853
2993711.0	221.38260642465394
3024104.0	223.0193711398091
3054497.0	222.43074195998986
3084890.0	222.4925907000511
3115283.0	219.11879895561358
3145676.0	223.5515592988846
3176069.0	225.75119017790027
3206462.0	221.12136363636364
3236855.0	221.7802250418961
3267248.0	223.93262735073947
3297641.0	229.69585182917496
3322340.5	220.93581616481774
3337537.0	0.0
3358427.0	202.66666666666666
3388820.0	233.75
3410819.5	234.66666666666666
