#Insert size (bp)	insert size
142.0	2.0
144.0	3.0
145.0	1.0
146.0	3.0
147.0	4.0
148.0	1.0
149.0	8.0
150.0	20.0
151.0	12654.0
152.0	24636.0
153.0	24838.0
154.0	24972.0
155.0	25203.0
156.0	25029.0
157.0	24807.0
158.0	24776.0
159.0	25234.0
160.0	24637.0
161.0	24494.0
162.0	24592.0
163.0	24804.0
164.0	25037.0
165.0	25159.0
166.0	25539.0
167.0	25648.0
168.0	25370.0
169.0	25650.0
170.0	25528.0
171.0	25821.0
172.0	25531.0
173.0	25754.0
174.0	25808.0
175.0	25926.0
176.0	26591.0
177.0	26480.0
178.0	26580.0
179.0	26324.0
180.0	27172.0
181.0	27094.0
182.0	26881.0
183.0	26748.0
184.0	26970.0
185.0	27088.0
186.0	27235.0
187.0	27478.0
188.0	28002.0
189.0	28482.0
190.0	28952.0
191.0	28668.0
192.0	28715.0
193.0	28869.0
194.0	28270.0
195.0	29009.0
196.0	29662.0
197.0	29536.0
198.0	30175.0
199.0	30849.0
200.0	30780.0
201.0	31417.0
202.0	31670.0
203.0	31430.0
204.0	30601.0
205.0	30525.0
206.0	31019.0
207.0	31764.0
208.0	31990.0
209.0	32753.0
210.0	33703.0
211.0	33836.0
212.0	34246.0
213.0	34151.0
214.0	33530.0
215.0	33550.0
216.0	32624.0
217.0	33758.0
218.0	34741.0
219.0	35985.0
220.0	36353.0
221.0	37071.0
222.0	37259.0
223.0	37240.0
224.0	37025.0
225.0	36557.0
226.0	35850.0
227.0	36326.0
228.0	37017.0
229.0	38112.0
230.0	39051.0
231.0	39629.0
232.0	40452.0
233.0	40918.0
234.0	39896.0
235.0	39960.0
236.0	39784.0
237.0	38902.0
238.0	38730.0
239.0	40084.0
240.0	40913.0
241.0	42177.0
242.0	42762.0
243.0	43170.0
244.0	43053.0
245.0	42430.0
246.0	41774.0
247.0	41793.0
248.0	41444.0
249.0	41187.0
250.0	42290.0
251.0	43112.0
252.0	44810.0
253.0	45557.0
254.0	44932.0
255.0	44602.0
256.0	43228.0
257.0	42637.0
258.0	40807.0
259.0	40105.0
260.0	39646.0
261.0	40126.0
262.0	41022.0
263.0	41416.0
264.0	39577.0
265.0	34224.0
266.0	24618.0
267.0	15849.0
268.0	11823.0
269.0	10706.0
270.0	9787.0
271.0	9012.0
272.0	7516.0
273.0	1972.0
274.0	1823.0
275.0	1776.0
276.0	1798.0
277.0	1762.0
278.0	1728.0
279.0	1668.0
280.0	1646.0
281.0	1721.0
282.0	1651.0
283.0	1571.0
284.0	1659.0
285.0	1559.0
286.0	1523.0
287.0	1507.0
288.0	1469.0
289.0	1503.0
290.0	1445.0
291.0	1511.0
292.0	1383.0
293.0	1458.0
294.0	1361.0
295.0	1357.0
296.0	1362.0
297.0	1220.0
298.0	1234.0
299.0	1249.0
300.0	1264.0
301.0	1231.0
302.0	1195.0
303.0	1226.0
304.0	1105.0
305.0	1101.0
306.0	1117.0
307.0	1112.0
308.0	1146.0
309.0	1137.0
310.0	1087.0
311.0	1035.0
312.0	992.0
313.0	1024.0
314.0	1033.0
315.0	926.0
316.0	961.0
317.0	958.0
318.0	866.0
319.0	909.0
320.0	930.0
321.0	896.0
322.0	841.0
323.0	863.0
324.0	896.0
325.0	844.0
326.0	798.0
327.0	828.0
328.0	814.0
329.0	799.0
330.0	808.0
331.0	787.0
332.0	733.0
333.0	773.0
334.0	751.0
335.0	714.0
336.0	720.0
337.0	691.0
338.0	695.0
339.0	692.0
340.0	695.0
341.0	688.0
342.0	676.0
343.0	648.0
344.0	596.0
345.0	675.0
346.0	632.0
347.0	619.0
348.0	591.0
349.0	649.0
350.0	576.0
351.0	570.0
352.0	581.0
353.0	578.0
354.0	517.0
355.0	539.0
356.0	542.0
357.0	560.0
358.0	516.0
359.0	483.0
360.0	514.0
361.0	475.0
362.0	493.0
363.0	468.0
364.0	514.0
365.0	426.0
366.0	467.0
367.0	498.0
368.0	435.0
369.0	494.0
370.0	430.0
371.0	431.0
372.0	426.0
373.0	417.0
374.0	417.0
375.0	391.0
376.0	428.0
377.0	373.0
378.0	385.0
379.0	404.0
380.0	381.0
381.0	394.0
382.0	403.0
383.0	340.0
384.0	375.0
385.0	356.0
386.0	360.0
387.0	318.0
388.0	327.0
389.0	349.0
390.0	365.0
391.0	318.0
392.0	271.0
393.0	309.0
394.0	362.0
395.0	285.0
396.0	280.0
397.0	291.0
398.0	279.0
399.0	317.0
400.0	271.0
401.0	296.0
402.0	278.0
403.0	266.0
404.0	260.0
405.0	265.0
406.0	249.0
407.0	251.0
408.0	279.0
409.0	246.0
410.0	247.0
411.0	245.0
412.0	235.0
413.0	253.0
414.0	257.0
415.0	218.0
416.0	230.0
417.0	213.0
418.0	226.0
419.0	220.0
420.0	221.0
421.0	248.0
422.0	207.0
423.0	252.0
424.0	189.0
425.0	228.0
426.0	193.0
427.0	223.0
428.0	176.0
429.0	180.0
430.0	215.0
431.0	192.0
432.0	195.0
433.0	166.0
434.0	159.0
435.0	165.0
436.0	186.0
437.0	181.0
438.0	184.0
439.0	156.0
440.0	164.0
441.0	176.0
442.0	168.0
443.0	160.0
444.0	158.0
445.0	149.0
446.0	161.0
447.0	170.0
448.0	186.0
449.0	155.0
450.0	158.0
451.0	142.0
452.0	147.0
453.0	114.0
454.0	131.0
455.0	139.0
456.0	132.0
457.0	116.0
458.0	135.0
459.0	118.0
460.0	127.0
461.0	119.0
462.0	125.0
463.0	128.0
464.0	119.0
465.0	148.0
466.0	101.0
467.0	104.0
468.0	106.0
469.0	124.0
470.0	106.0
471.0	119.0
472.0	110.0
473.0	110.0
474.0	111.0
475.0	107.0
476.0	92.0
477.0	104.0
478.0	93.0
479.0	88.0
480.0	97.0
481.0	100.0
482.0	91.0
483.0	102.0
484.0	92.0
485.0	100.0
486.0	102.0
487.0	84.0
488.0	89.0
489.0	95.0
490.0	83.0
491.0	77.0
492.0	97.0
493.0	82.0
494.0	81.0
