#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	2.736342458731395E-6
9.0	0.0
10.0	9.12114152910465E-7
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	1.82422830582093E-6
16.0	1.82422830582093E-6
17.0	2.736342458731395E-6
18.0	1.82422830582093E-6
19.0	9.12114152910465E-7
20.0	7.296913223283721E-6
21.0	2.645131043440349E-5
22.0	5.4726849174627904E-5
23.0	1.121900408079872E-4
24.0	2.60864647732393E-4
25.0	6.494252768722512E-4
26.0	9.677531162380034E-4
27.0	0.0020230691911554115
28.0	0.0039020243461509695
29.0	0.006919297963978788
30.0	0.011922244092692689
31.0	0.019623223885715746
32.0	0.02920315883373436
33.0	0.04094024375338622
34.0	0.052431969965905184
35.0	0.06299060339999671
36.0	0.07205063328085637
37.0	0.0772560687515164
38.0	0.07841445372571268
39.0	0.07744487638116886
40.0	0.0729061963562864
41.0	0.06721734038458381
42.0	0.060247876142194956
43.0	0.0528524545903969
44.0	0.044848652898607566
45.0	0.03692420513812144
46.0	0.030308641187061842
47.0	0.023923842116688583
48.0	0.018520477874846994
49.0	0.014350291967740347
50.0	0.011724315321511115
51.0	0.010428201110225346
52.0	0.006048228947949293
53.0	0.00417839493448284
54.0	0.002688912522780051
55.0	0.0017877437397045115
56.0	0.001224057193205844
57.0	7.625274318331488E-4
58.0	5.053112407123976E-4
59.0	3.9494542821023133E-4
60.0	2.563040769678407E-4
61.0	2.3532545145089998E-4
62.0	1.9336820041701862E-4
63.0	1.0762947004343489E-4
64.0	5.9287419939180235E-5
65.0	3.0099767046045347E-5
66.0	2.0978625516940695E-5
67.0	1.641805475238837E-5
68.0	5.47268491746279E-6
69.0	2.736342458731395E-6
70.0	9.12114152910465E-7
71.0	9.12114152910465E-7
72.0	9.12114152910465E-7
73.0	0.0
74.0	9.12114152910465E-7
75.0	2.736342458731395E-6
76.0	9.12114152910465E-7
77.0	9.12114152910465E-7
78.0	9.12114152910465E-7
79.0	9.12114152910465E-7
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	9.12114152910465E-7
99.0	0.0
100.0	5.47268491746279E-6
