#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	2.4837315582931797E-6
7.0	2.4837315582931797E-6
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	2.4837315582931797E-6
13.0	4.967463116586359E-6
14.0	2.4837315582931797E-6
15.0	9.934926233172719E-6
16.0	1.4902389349759077E-5
17.0	1.2418657791465898E-5
18.0	2.2353584024638615E-5
19.0	5.960955739903631E-5
20.0	7.699567830708857E-5
21.0	1.8379613531369532E-4
22.0	2.5085688738761113E-4
23.0	5.687745268491381E-4
24.0	9.38850529034822E-4
25.0	0.00194476181014356
26.0	0.002674978888281755
27.0	0.004649545477124832
28.0	0.007811335750832051
29.0	0.011273657543092744
30.0	0.016608712930306493
31.0	0.022664050469425268
32.0	0.030775917738810794
33.0	0.038800854403656056
34.0	0.04762058516715513
35.0	0.05679797327504843
36.0	0.06459192290497244
37.0	0.07124832348119815
38.0	0.0746560031791764
39.0	0.07587551537429835
40.0	0.07359296607222691
41.0	0.06874968953355522
42.0	0.06195668372162336
43.0	0.053996324077293725
44.0	0.04602354577517262
45.0	0.038281754507972776
46.0	0.0306989220605037
47.0	0.024330634345039986
48.0	0.018618051760965672
49.0	0.014124981372013314
50.0	0.011544384282946699
51.0	0.01009140132134519
52.0	0.0057250012418657795
53.0	0.004090705876508867
54.0	0.0025532760419253882
55.0	0.0017361283592469325
56.0	0.0010605533753911876
57.0	7.351845412547811E-4
58.0	4.793601907505837E-4
59.0	3.8994585465202915E-4
60.0	2.8562912920371573E-4
61.0	2.4340569271273158E-4
62.0	2.0614971933833392E-4
63.0	1.6144255128905667E-4
64.0	6.954448363220904E-5
65.0	2.9804778699518158E-5
66.0	4.222343649098406E-5
67.0	0.0
68.0	0.0
69.0	7.451194674879539E-6
70.0	9.934926233172719E-6
71.0	0.0
72.0	0.0
73.0	2.4837315582931797E-6
74.0	0.0
75.0	0.0
76.0	0.0
77.0	2.4837315582931797E-6
78.0	0.0
79.0	0.0
80.0	2.4837315582931797E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	9.934926233172719E-6
