#Position (bp)	mapping quality
15197.0	29.39099547366771
45590.0	43.625315376541
75983.0	43.65806143398372
106376.0	43.6666731314946
136769.0	42.29461872070635
167162.0	33.46817705594767
197555.0	31.94545287589307
221485.0	11.33308717374618
236681.5	21.39889750122112
258341.0	36.61152861433301
288734.0	43.492469013394675
319127.0	43.286080628454414
349520.0	43.686776482461056
379913.0	43.70559643375047
410306.0	43.179532057163684
440699.0	35.92975636792006
471092.0	40.67350758001245
501485.0	34.2033135424898
531878.0	43.07086106702552
562271.0	43.23987107138966
592664.0	43.561999037018154
623057.0	43.648326294279755
653450.0	42.81292889184687
683843.0	43.46103741757903
714236.0	42.0376537960744
744629.0	43.73125209026287
775022.0	43.66430332763627
805415.0	43.68099511636423
835808.0	42.974924470961916
866201.0	43.37288448860542
896594.0	42.7250749881808
926987.0	43.69048479309685
957380.0	43.55763285247451
987773.0	43.64628686703521
1018166.0	43.453248797916906
1038382.5	16.83367831185007
1053579.0	26.727245426005517
1078952.0	43.67409121148982
1109345.0	43.66414856664771
1139738.0	35.63336544271931
1170131.0	43.406864156406755
1200524.0	42.333100612914365
1230917.0	39.305619131075034
1261310.0	43.65382729485502
1291703.0	43.6472736967481
1322096.0	42.17453715828511
1348657.5	36.211472983257956
1363854.0	7.5412449265290915
1382882.0	28.386244360908
1413275.0	42.52760445190354
1443668.0	43.67621347436639
1474061.0	42.93083231649974
1504454.0	42.64098628958345
1534847.0	43.65404615931175
1565240.0	42.8450062383981
1595633.0	42.7293132264297
1626026.0	43.68463243957942
1656419.0	43.38066835040116
1686812.0	43.66237261863617
1717205.0	43.6771754310724
1747598.0	42.20851330409839
1777991.0	43.434762397034326
1808384.0	43.07947479910465
1838777.0	42.65948541130277
1869170.0	32.13045103732952
1899563.0	23.196217488563875
1929956.0	43.603912688992665
1960349.0	42.97578289718245
1990742.0	42.25381428498456
2021135.0	32.2330655433298
2051528.0	43.67368477917824
2081921.0	43.66549437299035
2112314.0	39.94393759052792
2142707.0	43.64007073690416
2173100.0	39.93300659504077
2203493.0	43.597806832812076
2233886.0	24.245329026460553
2264279.0	43.47799463379147
2294672.0	43.38558727527825
2325065.0	43.648398303979306
2355458.0	24.64017695530814
2385851.0	43.48412063351912
2416244.0	43.698485830582214
2446637.0	29.725839517949975
2477030.0	43.670695628199134
2507423.0	38.79210050291212
2537816.0	42.815108413795755
2568209.0	31.132668275067548
2598602.0	41.22387389573828
2628995.0	43.64225286679056
2659388.0	42.04617330527417
2689781.0	43.67749021037454
2720174.0	42.99771621096281
2750567.0	43.614338525466614
2780960.0	43.68596038963889
2811353.0	43.49363776499832
2841746.0	43.67561234660985
2872139.0	35.87940783020952
2889645.5	1.0208653777509524
2904842.0	5.97957917806104
2932925.0	43.521147037504136
2963318.0	43.576456330602134
2993711.0	43.60213449748276
3024104.0	43.5285818445731
3054497.0	43.60819974121992
3084890.0	40.05192683158805
3115283.0	40.00206827182304
3145676.0	43.33515027690482
3176069.0	43.64967453325924
3206462.0	43.01843142084388
3236855.0	43.464147852075904
3267248.0	43.19774596621367
3297641.0	40.98677302100162
3322340.5	37.00767925909981
3337537.0	44.0
3358427.0	38.16650148662042
3388820.0	36.40207972270364
3410819.5	36.10057142857143
3426016.0	31.12372195754327
3449606.0	40.05345969341919
3479999.0	42.96613019241949
