#Position (bp)	insert size
15197.0	339.4264054117098
45590.0	355.9972958355868
75983.0	356.27321372363866
106376.0	353.2777954762663
136769.0	352.22852564102567
167162.0	351.60614863229245
197555.0	350.9721788871555
221485.0	348.46524761077325
236681.5	351.8949399656947
258341.0	351.9595597032783
288734.0	353.96066196418883
319127.0	347.9946388261851
349520.0	353.25760771316664
379913.0	354.28087986463623
410306.0	358.6701708278581
440699.0	351.79809898393967
471092.0	345.8328226081035
501485.0	353.3061703554661
531878.0	348.61796453353895
562271.0	350.00947493091195
592664.0	351.78677952438534
623057.0	356.2894186532831
653450.0	349.3475009838646
683843.0	354.5721331689272
714236.0	351.6510416666667
744629.0	356.1490659550133
775022.0	353.9813463098135
805415.0	350.9625267665953
835808.0	358.3928194297782
866201.0	351.6140186915888
896594.0	352.289224952741
926987.0	355.01013513513516
957380.0	348.85334057577404
987773.0	352.63004846526655
1018166.0	347.07095990279464
1038382.5	348.75555555555553
1053579.0	341.4249283667622
1078952.0	349.3977900552486
1109345.0	354.4226773523301
1139738.0	343.0038314176245
1170131.0	344.97979139504565
1200524.0	344.77762982689745
1230917.0	348.27672750977837
1261310.0	354.59438618136954
1291703.0	351.7439626783754
1322096.0	351.59620921305185
1348657.5	343.28998815165875
1363854.0	345.7809452363091
1382882.0	349.7640181340969
1413275.0	348.69128262076623
1443668.0	353.16583194212575
1474061.0	350.6608412322275
1504454.0	348.3216986620128
1534847.0	355.06087528792364
1565240.0	348.02296937416776
1595633.0	354.2352324362111
1626026.0	355.7712073213657
1656419.0	351.9772554965883
1686812.0	346.02704952143154
1717205.0	354.13793103448273
1747598.0	355.79276174062903
1777991.0	355.85318444995863
1808384.0	343.30145929339477
1838777.0	351.3128606760099
1869170.0	340.32921974522293
1899563.0	356.4760014435222
1929956.0	341.3572354211663
1960349.0	348.9395796847636
1990742.0	354.14615707685846
2021135.0	347.58782961460446
2051528.0	352.75536105032825
2081921.0	353.36044880785414
2112314.0	355.8023767605634
2142707.0	347.9818007662835
2173100.0	352.31386535889436
2203493.0	349.8811285846439
2233886.0	342.29017857142856
2264279.0	349.570593962999
2294672.0	356.2416440831075
2325065.0	345.332614322692
2355458.0	343.02438231469444
2385851.0	344.79440860215055
2416244.0	357.5726315789474
2446637.0	344.98041237113404
2477030.0	348.2348541510845
2507423.0	359.3333333333333
2537816.0	347.6351099515468
2568209.0	345.1244299674267
2598602.0	347.3854770181537
2628995.0	354.5690331787371
2659388.0	350.4987984895297
2689781.0	346.625808538163
2720174.0	345.6927319922128
2750567.0	346.70875959079285
2780960.0	354.2352757868495
2811353.0	356.2032496307238
2841746.0	348.1170419794273
2872139.0	348.1677045308138
2889645.5	359.61228813559325
2904842.0	352.3106951871658
2932925.0	346.4216675517791
2963318.0	357.60042092603726
2993711.0	349.5446972124319
3024104.0	354.19887758681165
3054497.0	353.40878498051717
3084890.0	347.8577181208054
3115283.0	351.80006942034015
3145676.0	349.71666666666664
3176069.0	349.9920055613486
3206462.0	351.8482169171824
3236855.0	351.9887829500841
3267248.0	353.4954202586207
3297641.0	355.3389990557129
3322340.5	340.4651387992253
3337537.0	265.0
3358427.0	211.55555555555554
3388820.0	210.83333333333334
3410819.5	211.71428571428572
3426016.0	343.79020729092207
3449606.0	351.08813306852034
3479999.0	349.86182537439953
3510392.0	352.23964832671584
3540785.0	344.44934640522877
3571178.0	353.0409215955984
3601571.0	352.81453634085216
3631964.0	351.37630662020905
3662357.0	350.3620748883545
3692750.0	350.21235226839497
3723143.0	355.3247066942719
3753536.0	353.97942223981005
3783929.0	353.14493836384014
3814322.0	351.1569086651054
3844715.0	346.82973929835856
3875108.0	347.6225478023342
3905501.0	349.8180836707152
3935894.0	353.53611767796167
3966287.0	351.8552796588914
3987990.0	346.9511070110701
4003186.5	350.6473044798785
4027073.0	351.9102699841186
4057466.0	353.1769034814605
4087859.0	346.6667666466707
4118252.0	350.2799005902454
4148645.0	347.4184354154033
4179038.0	352.4214046822743
4209431.0	354.3687034277198
4239824.0	346.326076199901
4259839.0	345.1794520547945
4275035.5	346.1123452872104
4300610.0	355.5053380782918
4331003.0	349.34989806320084
4361396.0	349.1897510980966
4391789.0	351.97076023391816
4422182.0	349.08096907873767
4452575.0	347.57239972807616
4482968.0	356.7593052109181
4513361.0	348.89700765483644
4543754.0	353.69348659003833
4574147.0	347.3319027181688
4604540.0	347.89984939759034
4634933.0	352.6344330678802
4665326.0	352.5011914217633
4695719.0	349.00414421881476
4726112.0	355.6884696016771
4756505.0	350.1455752212389
4786898.0	344.85370440015043
4817291.0	348.900826446281
4847684.0	347.6049873509216
4878077.0	356.45280062671367
4908470.0	358.01682018422105
4938863.0	349.43709935897436
4969256.0	348.6192406929598
4999649.0	352.66616371180686
5030042.0	354.07486832204665
5060435.0	348.39897510980967
5090828.0	345.81575682382135
5121221.0	350.16923076923075
5151614.0	350.4965011662779
5182007.0	346.3864566929134
5212400.0	354.49813780260706
5242793.0	348.9240384615385
5273186.0	350.3940582959641
5303579.0	349.9023503077784
5333972.0	349.34935822637107
5352383.0	350.2916666666667
5367579.5	345.76579822616407
5394758.0	355.9882833787466
5425151.0	355.2703824488586
5455544.0	352.44827586206895
5485937.0	348.220770519263
5516330.0	354.35177351122684
5546723.0	351.52220680083275
5577116.0	341.68076398362894
5607509.0	349.5458781362007
