#Read position (bp)	Clipping profile
0.0	1.1299679495257278
1.0	1.1099213284219882
2.0	1.0846955154394293
3.0	1.0682952225835218
4.0	1.053205374075462
5.0	1.038426045995162
6.0	1.0240323409577075
7.0	1.009882237992263
8.0	0.9955049014734811
9.0	0.9815863649045518
10.0	0.967569617223587
11.0	0.9535254282024945
12.0	0.9396507014923654
13.0	0.9259035529424787
14.0	0.9119604635955406
15.0	0.8979023131908745
16.0	0.8839033783096417
17.0	0.8698322293754415
18.0	0.8558718086557912
19.0	0.84226716250376
20.0	0.8282821890061008
21.0	0.8141272717704585
22.0	0.8003911960420267
23.0	0.7866373075138631
24.0	0.7730119599999813
25.0	0.7592031887915625
26.0	0.745435820306845
27.0	0.7317093731188089
28.0	0.7178885662348955
29.0	0.7040903864209118
30.0	0.6908920646735771
31.0	0.6779686377545381
32.0	0.6653870240195446
33.0	0.6528352587597777
34.0	0.6403759274878089
35.0	0.628379247581851
36.0	0.616840886198726
37.0	0.6058874586446367
38.0	0.595368278262391
39.0	0.5853777047478665
40.0	0.5755768134791361
41.0	0.5661345853401438
42.0	0.5570240604177815
43.0	0.5483891853909642
44.0	0.539889109929686
45.0	0.5317476975981457
46.0	0.5237146063460564
47.0	0.5157267692338267
48.0	0.5081712535853615
49.0	0.500902187013667
50.0	0.4935767934806578
51.0	0.486549403272894
52.0	0.4798344592009689
53.0	0.47333182444476796
54.0	0.4673602036913869
55.0	0.4616803277119941
56.0	0.456219982453622
57.0	0.45110963463863174
58.0	0.44631847293775717
59.0	0.44173721341750777
60.0	0.4373167505218657
61.0	0.433087895580097
62.0	0.4289654360097002
63.0	0.4251429054726279
64.0	0.4219438229261738
65.0	0.4189902681598088
66.0	0.4163130525027987
67.0	0.41408115683908747
68.0	0.41193447375787773
69.0	0.4101989293515622
70.0	0.40867810139606947
71.0	0.4072824444657204
72.0	0.40648183133182214
73.0	0.4057495808347331
74.0	0.4054881659629913
75.0	0.40540776765068764
76.0	0.4054616874769032
77.0	0.40566147969011296
78.0	0.4063436617771446
79.0	0.40723526461778164
80.0	0.4083791352167847
81.0	0.40988022466446616
82.0	0.41159988197912895
83.0	0.413683979547767
84.0	0.41603575053940406
85.0	0.41878277311428247
86.0	0.42170359084330244
87.0	0.4249079690869741
88.0	0.42858318295599296
89.0	0.4326040614252157
90.0	0.43685554343691413
91.0	0.4411859794798569
92.0	0.4459718454835138
93.0	0.4507216044606871
94.0	0.4557467396931759
95.0	0.4611257237852048
96.0	0.46680319262949865
97.0	0.472787330485394
98.0	0.4791652756434714
99.0	0.485925473855256
100.0	0.49292542272289225
101.0	0.5001189052524809
102.0	0.5074558530339649
103.0	0.5150893598596347
104.0	0.5229582844979782
105.0	0.5309129031458429
106.0	0.5392021135724565
107.0	0.5475722037383934
108.0	0.5563178069797607
109.0	0.5653546735680963
110.0	0.5745711124348107
111.0	0.5843315638338793
112.0	0.5942999917054939
113.0	0.6047257752459018
114.0	0.6156585014381405
115.0	0.6272093799237798
116.0	0.6391959498623223
117.0	0.6515681428437103
118.0	0.663943705814237
119.0	0.6765089510305579
120.0	0.6894266008253594
121.0	0.7026220340105754
122.0	0.7163441483554335
123.0	0.7301452167315359
124.0	0.7439467665346579
125.0	0.7576294038638938
126.0	0.7714295093859566
127.0	0.7851521051578343
128.0	0.7988482224436241
129.0	0.8126415879874098
130.0	0.8266626685115528
131.0	0.840663047673845
132.0	0.8543557949704963
133.0	0.868133754849649
134.0	0.8822347522590759
135.0	0.8961797673140931
136.0	0.9102668033399461
137.0	0.9241684899631831
138.0	0.937945968415316
139.0	0.9516911912571235
140.0	0.9657897815314515
141.0	0.979813750617713
142.0	0.993812685498946
143.0	1.0080682209817229
144.0	1.0221244456783098
145.0	1.0363405041454645
146.0	1.0509128186072583
147.0	1.0652203482081717
148.0	1.0807622566878072
149.0	1.106558560688808
150.0	1.1269859905651956
