#Position (bp)	mapping quality
15197.0	17.902450842628575
45590.0	41.68342954106464
75983.0	41.824415212614895
106376.0	41.631971107739375
136769.0	37.127159970204374
167162.0	34.025658778249216
197555.0	25.267236250990855
221485.0	6.835444201016213
236681.5	14.170036432010862
258341.0	37.57127352267153
288734.0	40.79258667470096
319127.0	40.15209808612194
349520.0	41.638298012734445
379913.0	41.56518212675926
410306.0	40.0795660154562
440699.0	33.52996158597414
471092.0	39.471724586176045
501485.0	33.96285827103097
531878.0	39.28208250734277
562271.0	40.2487379647862
592664.0	41.284424331129465
623057.0	41.37523977148041
653450.0	37.7878614024472
683843.0	41.07653475236588
714236.0	35.45892724923765
744629.0	41.23335714090802
775022.0	41.13639177991506
805415.0	41.51792931497076
835808.0	38.311235648822276
866201.0	41.551744830908675
896594.0	39.44762672386567
926987.0	41.57758137237892
957380.0	41.6693302932303
987773.0	41.425347426966
1018166.0	41.27978826589153
1038382.5	13.023128944729795
1053579.0	23.6337613162906
1078952.0	41.5000943239267
1109345.0	41.90542355295338
1139738.0	37.191671237126535
1170131.0	40.90697320555903
1200524.0	40.63458292794962
1230917.0	36.106352964623404
1261310.0	41.77466843464068
1291703.0	41.61123731366952
1322096.0	39.49779491527833
1348657.5	28.39122012991819
1363854.0	5.931261750757382
1382882.0	24.877972562030166
1413275.0	37.88322209848108
1443668.0	41.38589693472976
1474061.0	39.864986513245654
1504454.0	39.24750907330066
1534847.0	41.61536387076405
1565240.0	39.61544156235142
1595633.0	38.36403586898622
1626026.0	41.1897433479986
1656419.0	41.17970935339446
1686812.0	40.77472735902827
1717205.0	41.75095614910021
1747598.0	39.03534347901208
1777991.0	41.32420608850914
1808384.0	40.917825316909685
1838777.0	37.04421450356643
1869170.0	30.30034442766857
1899563.0	18.974815620442968
1929956.0	41.08684464844023
1960349.0	38.7185389738779
1990742.0	41.007350101666695
2021135.0	27.624431010239828
2051528.0	41.50121529163371
2081921.0	41.174239740222376
2112314.0	32.07073774445841
2142707.0	41.31237420004332
2173100.0	37.320214484395194
2203493.0	41.30842456000817
2233886.0	26.03327405428022
2264279.0	40.85515486740776
2294672.0	41.12494899256942
2325065.0	41.28337664559334
2355458.0	23.23135671671212
