#Position (bp)	mapping quality
15197.0	25.34223502943261
45590.0	39.084770672164275
75983.0	38.827841773527496
106376.0	37.61786074672048
136769.0	36.76510667724287
167162.0	30.369549227697803
197555.0	25.41067212047969
221485.0	7.741709511568123
236681.5	16.193880459915746
258341.0	32.01786042163948
288734.0	38.42825994469262
319127.0	37.320968753458516
349520.0	39.00647237152901
379913.0	38.53384750721139
410306.0	38.519786946881325
440699.0	32.855436353952676
471092.0	35.07532396918894
501485.0	29.304013897778184
531878.0	37.91757134350236
562271.0	38.563426837827436
592664.0	38.54026614356908
623057.0	38.71105527638191
653450.0	36.83069339138703
683843.0	38.76817573290347
714236.0	37.55732585558601
744629.0	38.94881658733781
775022.0	38.370297118712635
805415.0	38.77790229942564
835808.0	37.17718907894127
866201.0	38.665665647223555
896594.0	37.71772926486397
926987.0	38.26773886665111
957380.0	38.474363959090525
987773.0	38.6820695456091
1018166.0	37.81168634574629
1038382.5	12.635078487334999
1053579.0	23.613620949510175
1078952.0	38.876584503696385
1109345.0	38.87622495100196
1139738.0	29.659343346852264
1170131.0	36.48172837523091
1200524.0	34.3975655926235
1230917.0	33.400065860839916
1261310.0	39.08146548987237
1291703.0	38.15458538299367
1322096.0	36.8887715221295
1348657.5	28.736020312281333
1363854.0	4.333490288404944
1382882.0	26.284977749614757
1413275.0	37.769105497299016
1443668.0	38.9174722067581
1474061.0	37.285064783015926
1504454.0	38.028076865560045
1534847.0	38.31583713752379
1565240.0	36.648001061551
1595633.0	36.96541695643928
1626026.0	38.04506685620363
1656419.0	37.66552534750613
1686812.0	38.506552180906425
1717205.0	38.19398840814126
1747598.0	37.80480558372044
1777991.0	38.2699165860735
1808384.0	37.13048644822006
1838777.0	37.49299842252154
1869170.0	25.44531805157593
1899563.0	21.125947933764103
1929956.0	38.46880448790842
1960349.0	38.05689546928953
1990742.0	34.63164837632266
2021135.0	26.132583214030063
2051528.0	37.9978244921707
2081921.0	38.353410361535595
2112314.0	36.63643992095932
2142707.0	36.47309967279134
2173100.0	34.950007843957536
2203493.0	39.03304388367621
2233886.0	19.051573023341636
2264279.0	38.05235746453847
2294672.0	37.08682127567834
2325065.0	37.85494827045668
2355458.0	21.795803578284573
2385851.0	38.183024214322515
2416244.0	37.71084306946933
2446637.0	24.282203800966062
2477030.0	38.37339067475979
2507423.0	35.16996189733281
2537816.0	36.813585302297064
2568209.0	28.32887774993038
2598602.0	36.87156917273233
2628995.0	37.89596339011745
2659388.0	37.95019142707004
2689781.0	38.20118617740211
2720174.0	36.92174500530837
2750567.0	38.02729619355833
2780960.0	38.94875587089037
2811353.0	38.41553734635991
2841746.0	38.84171531207903
2872139.0	32.34219716475776
2889645.5	0.6979996295610298
2904842.0	3.332647899487981
2932925.0	38.93534456785908
2963318.0	37.93267187813189
2993711.0	38.820622330689446
3024104.0	38.599129025724125
3054497.0	37.88883389205121
3084890.0	32.173088719121175
3115283.0	35.658014210387016
3145676.0	37.08759465841544
3176069.0	38.70267368847478
3206462.0	37.339392197715355
3236855.0	38.194411575780116
3267248.0	37.135606602679566
3297641.0	35.91153906372319
3322340.5	30.687523105360444
3337537.0	0.0
3358427.0	0.0
3388820.0	0.0
3410819.5	20.952380952380953
3426016.0	26.76648718193081
3449606.0	35.588561382106526
3479999.0	37.69296345948919
3510392.0	38.07807095562803
3540785.0	36.78927203065134
3571178.0	38.57030835669369
3601571.0	37.04994080552804
3631964.0	38.77140184001247
3662357.0	36.65938077038691
3692750.0	36.48988560854571
3723143.0	37.51938389517022
3753536.0	38.17149192271143
3783929.0	36.9508693798266
3814322.0	38.3199103501488
3844715.0	34.70576271186441
3875108.0	31.347014083124787
3905501.0	32.86256444618162
3935894.0	38.70960269993938
3966287.0	38.54792081200982
3987990.0	21.866665125846488
4003186.5	11.624800162776502
4027073.0	38.57214244210177
4057466.0	39.10274304004764
4087859.0	38.04258384234182
4118252.0	36.25508015750246
4148645.0	33.15233578930867
4179038.0	38.090654674592756
4209431.0	36.995372635355515
4239824.0	38.77365894613882
4259839.0	38.38185814902876
4275035.5	32.47836476362697
4300610.0	37.861664551970094
4331003.0	39.023146613633855
4361396.0	36.87773051829327
4391789.0	37.864151721294576
4422182.0	38.04058658769379
4452575.0	37.71117635372288
4482968.0	37.31413947536788
4513361.0	37.975963680336044
4543754.0	37.68341272314473
4574147.0	37.711017303518446
4604540.0	38.234900165093606
4634933.0	37.37974355653413
4665326.0	34.560145298747265
4695719.0	38.42843466838836
4726112.0	38.00350091465338
4756505.0	38.99189490643202
4786898.0	33.223982603292946
4817291.0	18.302762507828266
4847684.0	27.59507531441942
4878077.0	38.254901486764176
4908470.0	37.97241145185018
4938863.0	39.7278182133264
4969256.0	33.73681134321896
4999649.0	37.72272227897385
5030042.0	37.06015326445195
5060435.0	39.128343436842755
5090828.0	22.20723922955243
5121221.0	37.50473276800197
5151614.0	37.37216210481647
5182007.0	36.41292411349069
5212400.0	38.13461538461539
5242793.0	37.89623870650804
5273186.0	38.285583408054265
5303579.0	38.41628369022055
5333972.0	30.830788429207757
5352383.0	0.6703068122724909
5367579.5	30.236543442946832
5394758.0	38.44948024948025
5425151.0	38.23731770288187
5455544.0	30.419822731407116
5485937.0	36.807527280825475
5516330.0	37.303897672612756
5546723.0	38.48395989974937
5577116.0	18.991730223483504
5607509.0	38.813849845731916
5637902.0	37.2056339993952
5668295.0	39.56719012685313
5698688.0	39.22429008471917
5729081.0	37.61195610896808
5759474.0	37.94749914508378
5789867.0	38.39891040118614
5820260.0	37.13248103145428
5850653.0	37.94365325077399
5881046.0	22.773030518097944
5907241.5	5.461174188395048
5922438.0	1.135166656436069
5941832.0	24.766934151522303
5972225.0	38.74545183417835
6002618.0	37.48716057259061
6033011.0	37.24721858638743
6063404.0	38.99622484805013
6093797.0	39.21234430421513
6124190.0	28.95835368611488
6154583.0	37.510048431629926
6184976.0	38.4035981811392
6215369.0	39.33391848934858
6245762.0	37.715029503644566
6276155.0	35.521256369305654
6306548.0	37.819766679774546
6336941.0	36.72267595484026
6367334.0	37.25023338519671
6397727.0	20.310297941771335
6428120.0	38.02255071212775
6458513.0	35.8725789545641
6488906.0	38.40333417996259
6519299.0	38.041308441824285
6549692.0	38.30665014944156
6580085.0	38.05665091521373
6610478.0	38.48368607456328
6640871.0	26.266020779072097
6660029.5	4.949413850852133
6675226.0	33.59056902741842
6701657.0	38.58139323058987
6732050.0	38.01621369833563
6762443.0	37.78309428638608
6792836.0	38.20777467497642
6823229.0	38.255343622847526
6853622.0	37.99749548605044
6884015.0	37.61816955773613
6914408.0	38.430343658499
6944801.0	38.11869239894151
6975194.0	37.902219892936024
7005587.0	39.61117552732207
7035980.0	38.96706135184841
7066373.0	37.56296216449283
7096766.0	37.496922726236605
7127159.0	37.55641708382149
7157552.0	39.06229196386115
7187945.0	37.30401414123333
7218338.0	36.518666033803164
7248731.0	38.80911015798903
7279124.0	38.36250189078808
7309517.0	33.95061119526544
7327760.5	11.931036430386897
7342957.0	19.08270059100471
7370303.0	37.97929472094412
7400696.0	37.40908572080813
7431089.0	36.159791805195695
7461482.0	37.587539335485715
7491875.0	38.007477636511496
7522268.0	37.41575571780081
7552661.0	28.775312373299915
7583054.0	39.2128102615359
7613447.0	38.72004510854243
7643840.0	38.12094051349316
7674233.0	38.89982671148506
7704626.0	36.539701506525155
7735019.0	37.80101358304178
7765412.0	38.655975021288675
7795805.0	5.126534957734027
7826198.0	14.679948586118252
7856591.0	37.10583635855906
7886984.0	38.63466897012929
7917377.0	27.724365329080644
7947770.0	37.55346273413621
7978163.0	30.565036305333383
8008556.0	39.34702807540386
8038949.0	37.5837003863284
8069342.0	37.40254421488549
8099735.0	38.14520298872127
8130128.0	38.36417192824875
8160521.0	38.113720905516
8190914.0	39.137195004803075
8221307.0	38.331867057673506
8251700.0	38.371910335250945
8282093.0	30.6527028842279
8312486.0	31.76065359059545
8342879.0	38.1617546394889
8373272.0	38.26206149725001
8398726.5	8.213375909171544
8413923.0	8.041073335706658
8434058.0	38.07559925190028
8464451.0	38.3114086833412
8494844.0	39.36730511707179
8525237.0	39.504043689235964
8555630.0	37.30911656465115
8586023.0	23.538042180660565
8616416.0	29.53683862562467
8646809.0	38.4852844071314
8677202.0	38.40983504253947
8707595.0	37.81736903780218
8737988.0	38.76376632040408
8768381.0	25.9221744664367
8798774.0	30.024324600551903
8829167.0	38.5468330134357
8859560.0	38.17787992093167
8889953.0	37.80280301429678
8920346.0	36.957960720551114
8950739.0	38.6137032472269
8981132.0	38.83339879398378
9011525.0	35.306012378426175
9041918.0	38.35039388322521
9072311.0	38.98563370684434
9102704.0	38.96989242748934
9133097.0	38.23584838990836
9163490.0	36.93026811180833
9193883.0	39.13330344466861
9224276.0	37.0433405145102
9254669.0	37.8391195485631
9285062.0	38.56451340296792
