#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	9.206560226555034E-7
9.0	9.206560226555034E-7
10.0	0.0
11.0	0.0
12.0	0.0
13.0	0.0
14.0	0.0
15.0	9.206560226555034E-7
16.0	0.0
17.0	1.8413120453110068E-6
18.0	0.0
19.0	1.8413120453110068E-6
20.0	3.6826240906220136E-6
21.0	9.206560226555034E-7
22.0	2.76196806796651E-6
23.0	3.6826240906220136E-6
24.0	4.603280113277517E-6
25.0	9.206560226555035E-6
26.0	1.8413120453110068E-6
27.0	1.1968528294521544E-5
28.0	8.285904203899528E-6
29.0	1.4730496362488053E-5
30.0	2.6699024657009598E-5
31.0	4.419148908746417E-5
32.0	1.6940070816861262E-4
33.0	6.251254393830869E-4
34.0	0.002115667540062347
35.0	0.005934548722037376
36.0	0.013812602307900518
37.0	0.026571053469860485
38.0	0.04432406355472656
39.0	0.06474789676131625
40.0	0.0832521621606692
41.0	0.09745420196615301
42.0	0.10612954366763581
43.0	0.10538841556939813
44.0	0.0997199364379082
45.0	0.08638423394974323
46.0	0.07097705541060338
47.0	0.05567759362611422
48.0	0.04164035124868576
49.0	0.029779539708814914
50.0	0.021968694012605622
51.0	0.01740131948421167
52.0	0.008922077515554483
53.0	0.006144458295202829
54.0	0.003726815579709478
55.0	0.002207733142327897
56.0	0.001393873218300432
57.0	9.160527425422259E-4
58.0	5.901405105221777E-4
59.0	3.921994656512445E-4
60.0	3.526112566770578E-4
61.0	2.808000869099286E-4
62.0	2.366085978224644E-4
63.0	1.638767720326796E-4
64.0	1.0219281851476088E-4
65.0	6.812854567650726E-5
66.0	5.33980493140192E-5
67.0	4.235017704215316E-5
68.0	3.590558488356463E-5
69.0	2.3937056589043088E-5
70.0	2.3016400566387586E-5
71.0	1.4730496362488053E-5
72.0	1.0127216249210538E-5
73.0	8.28590420389953E-6
74.0	7.365248181244026E-6
75.0	1.104787227186604E-5
76.0	8.28590420389953E-6
77.0	4.603280113277517E-6
78.0	5.5239361359330196E-6
79.0	9.206560226555033E-6
80.0	4.603280113277517E-6
81.0	4.603280113277517E-6
82.0	1.8413120453110068E-6
83.0	9.206560226555034E-7
84.0	1.8413120453110068E-6
85.0	0.0
86.0	9.206560226555034E-7
87.0	0.0
88.0	0.0
89.0	9.206560226555034E-7
90.0	0.0
91.0	0.0
92.0	0.0
93.0	9.206560226555034E-7
94.0	9.206560226555034E-7
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	1.4730496362488054E-5
