#Position (bp)	insert size
15197.0	289.71311368667796
45590.0	300.65662928253187
75983.0	307.3037085443555
106376.0	307.9866156787763
136769.0	302.99051329832287
167162.0	301.10265327150955
197555.0	304.04453498173643
221485.0	296.322067107519
236681.5	304.783953722334
258341.0	298.7616494318907
288734.0	302.2365420695627
319127.0	301.8199622805745
349520.0	307.9661615418567
379913.0	303.1557880750706
410306.0	299.1296266878475
440699.0	302.2244213886672
471092.0	293.45382939500587
501485.0	296.66918280275684
531878.0	301.17691868215576
562271.0	298.64799560680945
592664.0	299.18084066471164
623057.0	306.3632513110125
653450.0	298.4608859566447
683843.0	305.7309952606635
714236.0	302.37277701778385
744629.0	306.8068240565225
775022.0	302.99484339190224
805415.0	301.27571669477237
835808.0	299.2493515476396
866201.0	299.41140529531566
896594.0	306.7087791063562
926987.0	304.8031189083821
957380.0	300.93949674865706
987773.0	300.93448564259825
1018166.0	298.37618602164906
1038382.5	292.19364599092285
1053579.0	287.01866832607345
1078952.0	300.04817608126825
1109345.0	309.59409984871405
1139738.0	297.45387577431774
1170131.0	292.9822733633961
1200524.0	293.313788989262
1230917.0	295.68626832728995
1261310.0	307.9688663786683
1291703.0	305.6405839416058
1322096.0	297.85926584529403
1348657.5	288.4884975408536
1363854.0	291.317996742671
1382882.0	301.04386786144175
1413275.0	305.80716592342
1443668.0	305.2205750224618
1474061.0	302.9347893915757
1504454.0	303.89404566482614
1534847.0	301.68832422000645
1565240.0	302.4466963255891
1595633.0	298.91653865847417
1626026.0	303.0513078470825
1656419.0	302.91814685954955
1686812.0	295.56107171000787
1717205.0	300.21687462863935
1747598.0	303.18130913303725
1777991.0	298.85439838220424
1808384.0	289.9121315192744
1838777.0	297.76506024096386
1869170.0	293.305912596401
1899563.0	305.46840086710023
1929956.0	299.2517793594306
1960349.0	295.3838696369637
1990742.0	295.83252273207864
2021135.0	295.6664773802764
2051528.0	301.69349593495934
2081921.0	302.9105584642234
2112314.0	304.2183932802068
2142707.0	298.30917874396135
2173100.0	296.96986936367466
2203493.0	299.7829578407316
2233886.0	294.88338569580486
2264279.0	303.1501082511426
2294672.0	299.7356446370531
2325065.0	292.55764851997515
2355458.0	294.4438545688546
2385851.0	301.4404833836858
2416244.0	305.62479201331115
2446637.0	297.8068907563025
2477030.0	298.04334365325076
2507423.0	300.59652625274504
2537816.0	298.7047389855609
2568209.0	298.8056739914726
2598602.0	298.48704461328657
