#Position (bp)	Coverage	Std
15197.0	193.27611621096963	188.13377940981925
45590.0	167.59569637745534	90.56413673833191
75983.0	145.1164412858224	79.58083253306751
106376.0	134.83585036028032	70.48654441176629
136769.0	125.46563353403744	75.03540484152914
167162.0	191.07449083670582	99.40622435340778
197555.0	168.98450301056164	123.03195188706597
221485.0	172.01288143356044	107.23385266982162
236681.5	210.88890608076744	145.66403781981273
258341.0	176.03178363438948	104.28430956318712
288734.0	171.06873293192513	91.71522515690374
319127.0	143.4347053597868	86.52814358814238
349520.0	120.98519395913533	64.25763069107101
379913.0	99.10949889777251	58.63108772991272
410306.0	97.69654196690027	57.03172949032193
440699.0	106.68078175895765	81.10107418038059
471092.0	82.28108446023755	55.27921695416319
501485.0	105.06017833053663	69.5574811288881
531878.0	85.35251538183134	49.17626732134431
562271.0	82.203829829237	51.17431274832183
592664.0	82.21590497811997	53.9049056611869
623057.0	80.97466521896489	49.27273173457211
653450.0	91.5915177837002	56.49010594683384
683843.0	84.80186227091765	48.18488737323139
714236.0	72.52215970782746	55.344393945877385
744629.0	97.44997203303392	51.29565479616503
775022.0	89.83042147862994	50.9998193595301
805415.0	108.3321817523772	65.06727370139706
835808.0	106.50965682887507	61.386065500301804
866201.0	123.6048432204784	72.11845302285697
896594.0	128.87566215904977	68.32944465078246
926987.0	152.95614121672753	86.88084947630865
957380.0	166.22455828644755	90.26355463255051
987773.0	190.0535978679301	111.593924687875
1018166.0	214.63297469812127	122.27788875389568
1038382.5	220.87410358565737	124.70234520809305
1053579.0	196.3639266938535	131.5822651325798
1078952.0	168.52880597506004	99.60395994589389
1109345.0	156.6785114993584	80.36000230660115
1139738.0	116.15424604349685	78.70630947214777
1170131.0	103.6741683940381	65.75056782829357
1200524.0	98.90346461356233	76.51641815902013
1230917.0	124.91090053630771	78.08581981055497
1261310.0	133.88549995064653	78.04020702020208
1291703.0	161.39903925245946	86.34993679733888
1322096.0	186.34705359786793	120.1160062881053
1348657.5	185.8102507699076	122.58997952373777
1363854.0	199.99882552525122	99.07458400556769
1382882.0	194.43595564768202	115.00352592947587
1413275.0	164.11147303655446	92.60130174990162
1443668.0	150.63866679827592	88.64417700077747
1474061.0	142.91323660053303	77.37899691320753
1504454.0	122.89589708156484	72.93297561453886
1534847.0	113.89066561379265	64.78401407433869
1565240.0	106.643799559109	60.65523076955923
1595633.0	95.95281808311124	55.499384856725015
1626026.0	101.24518803671899	57.63394601814866
1656419.0	92.82328167670187	51.01296702401422
1686812.0	76.02908564472082	47.57823294936473
1717205.0	80.68167012140954	50.26712279800285
1747598.0	84.4570131280229	56.53776993139936
1777991.0	74.73780146744316	45.47490262401709
1808384.0	70.0085875037015	46.254604827403746
1838777.0	80.6290593228704	52.89431980730513
1869170.0	85.8732602901984	69.64187335313322
1899563.0	111.23587668213075	73.79562784858379
1929956.0	75.18820123054651	48.83505503161408
1960349.0	72.67884052248873	47.71944496977731
1990742.0	75.5941499687428	45.61970124241328
2021135.0	97.3516599216925	75.54828706079677
2051528.0	82.4400684368111	45.4093526859235
2081921.0	76.81304905734874	44.61089225692611
2112314.0	79.7177639588063	49.7944113408631
2142707.0	69.47027276017504	43.80448029967198
2173100.0	74.20359951304577	47.17670292616175
2203493.0	68.26219853255684	41.63555525891493
