#Position (bp)	mapping quality
15197.0	26.322825495231015
45590.0	42.256857025273554
75983.0	42.32258361361147
106376.0	42.34618492593544
136769.0	40.72411242287891
167162.0	32.70533020675211
197555.0	29.85329675306707
221485.0	9.323061390402085
236681.5	19.176257906351758
258341.0	35.35936749199243
288734.0	41.733609906117714
319127.0	41.89153058852898
349520.0	42.33098827346052
379913.0	42.420338719262006
410306.0	41.67886807445946
440699.0	34.5262475770735
471092.0	39.459792469357375
501485.0	32.95531000579026
531878.0	41.239894821575675
562271.0	41.65248908455289
592664.0	41.980769567179685
623057.0	42.052305757234535
653450.0	40.83243246907993
683843.0	42.034721936935235
714236.0	39.651593475341215
744629.0	42.36115584315387
775022.0	42.1536670985134
805415.0	42.31201452712719
835808.0	41.378812369861954
866201.0	41.61278716852999
896594.0	41.16424608580079
926987.0	42.27080543077992
957380.0	42.200067514073524
987773.0	42.22509448041788
1018166.0	41.83612790979927
1038382.5	16.06484298491872
1053579.0	24.784650735581263
1078952.0	42.26805526372449
1109345.0	42.47670860730453
1139738.0	35.212840605269875
1170131.0	41.878955427015995
1200524.0	40.66016263647441
1230917.0	38.7677005593504
1261310.0	42.39665792743198
1291703.0	42.38089306859371
1322096.0	40.751974405547045
1348657.5	33.18109209126849
1363854.0	6.573386274992094
1382882.0	28.50170011289154
1413275.0	40.72416069626424
1443668.0	42.13348641408343
1474061.0	41.25984812651011
1504454.0	40.9261284399988
1534847.0	42.3710723130635
1565240.0	41.20379956874536
1595633.0	41.05832184700207
1626026.0	42.273945452902964
1656419.0	41.81329415904617
1686812.0	42.05095066287178
1717205.0	42.29482200027506
1747598.0	40.96872262816023
1777991.0	41.96594255558296
1808384.0	41.36006906430743
1838777.0	40.667216713543795
1869170.0	30.200979561997286
1899563.0	22.278825123046094
1929956.0	42.26954636882441
1960349.0	41.534120992345734
1990742.0	41.00013040051858
2021135.0	30.659666569658672
2051528.0	42.229768750664626
2081921.0	42.10231994022373
2112314.0	38.37494104049573
2142707.0	42.32403357860918
2173100.0	38.32053992702168
2203493.0	42.087386041820224
2233886.0	24.93285417603767
2264279.0	41.96749011120233
2294672.0	41.82695830880229
2325065.0	42.21727886208429
2355458.0	24.093235008800413
2385851.0	41.90942914929471
2416244.0	42.18419346881141
2446637.0	28.80157492037498
2477030.0	42.296120890386725
2507423.0	36.596309367927226
2537816.0	41.21080088942794
2568209.0	29.991446340637605
2598602.0	39.25323551124671
2628995.0	42.199469624815585
2659388.0	40.38307868607384
2689781.0	42.24985329135591
2720174.0	41.434081245361746
2750567.0	42.15045500638721
2780960.0	42.414372197544864
2811353.0	41.80579450650682
2841746.0	42.30549789015767
2872139.0	34.08239388229622
2889645.5	0.9623337667828737
2904842.0	5.872722078546942
2932925.0	42.30706147155319
2963318.0	42.09113960339959
2993711.0	42.04328726561841
3024104.0	42.085462701495175
3054497.0	42.10615376819061
3084890.0	38.115338018598635
3115283.0	38.04429671467884
3145676.0	41.72926527444716
3176069.0	42.18099284143012
3206462.0	41.08584256424666
3236855.0	42.04784573867528
3267248.0	42.073002007160156
3297641.0	39.95285463566137
3322340.5	34.90717149415826
3337537.0	0.0
3358427.0	35.65769644779333
3388820.0	36.52823920265781
3410819.5	33.69458128078818
3426016.0	26.998638297212
3449606.0	38.16004817654552
3479999.0	41.47537953625464
3510392.0	41.94072610488821
3540785.0	41.44043044407946
3571178.0	42.17313318742521
3601571.0	42.08290755095973
3631964.0	42.31594918842625
3662357.0	41.816665729670305
3692750.0	40.535699874567165
3723143.0	41.77309590164185
3753536.0	41.97283767543636
3783929.0	40.946773395989304
3814322.0	42.043333659967736
3844715.0	40.70479117525846
3875108.0	29.461530763985692
3905501.0	31.90648197817356
3935894.0	42.38007794445877
3966287.0	42.130997213802395
3987990.0	20.366748076976776
4003186.5	14.791906317492511
4027073.0	41.78841023381972
4057466.0	42.33870790470042
4087859.0	41.78084236485171
4118252.0	39.943459965387206
4148645.0	35.142556658231904
4179038.0	41.83329480175503
4209431.0	41.29837528940994
4239824.0	42.33899430235706
4259839.0	41.68261641185837
4275035.5	35.672349728679805
4300610.0	42.31099375368222
4331003.0	42.17299893178767
4361396.0	41.430207345747476
4391789.0	42.014318579692954
4422182.0	42.1913195855203
4452575.0	42.288163950976454
4482968.0	41.89200066656152
4513361.0	41.88901341474487
4543754.0	42.04209102698168
4574147.0	41.665045852451286
4604540.0	42.04815335515394
4634933.0	41.43859868236176
4665326.0	38.43948167837479
4695719.0	42.03251897401806
4726112.0	42.26658487644394
4756505.0	41.64241688424411
4786898.0	37.09114501808019
4817291.0	22.19257168901419
4847684.0	31.79850333698179
4878077.0	42.25201012866754
4908470.0	41.806887417644845
4938863.0	42.240172551559176
4969256.0	35.315136049285776
4999649.0	40.90000610493559
5030042.0	39.99989352073683
5060435.0	42.2388231286724
5090828.0	24.25449528179688
