#Insert size (bp)	insert size
142.0	4.0
143.0	1.0
145.0	4.0
146.0	4.0
147.0	7.0
148.0	9.0
149.0	20.0
150.0	66.0
151.0	21797.0
152.0	42422.0
153.0	42568.0
154.0	42466.0
155.0	42803.0
156.0	43489.0
157.0	42555.0
158.0	42447.0
159.0	42088.0
160.0	41823.0
161.0	41915.0
162.0	41502.0
163.0	41756.0
164.0	41712.0
165.0	41778.0
166.0	41586.0
167.0	41399.0
168.0	40935.0
169.0	40795.0
170.0	40174.0
171.0	39734.0
172.0	39911.0
173.0	39336.0
174.0	39155.0
175.0	39506.0
176.0	39340.0
177.0	39090.0
178.0	38445.0
179.0	38283.0
180.0	38037.0
181.0	37626.0
182.0	37249.0
183.0	36761.0
184.0	36302.0
185.0	35832.0
186.0	35803.0
187.0	35702.0
188.0	34979.0
189.0	34933.0
190.0	34985.0
191.0	34356.0
192.0	33838.0
193.0	32999.0
194.0	32678.0
195.0	32413.0
196.0	32188.0
197.0	31895.0
198.0	31515.0
199.0	31170.0
200.0	30741.0
201.0	30658.0
202.0	30174.0
203.0	29607.0
204.0	28952.0
205.0	27860.0
206.0	28205.0
207.0	27914.0
208.0	27537.0
209.0	27558.0
210.0	26903.0
211.0	26962.0
212.0	26026.0
213.0	25535.0
214.0	25203.0
215.0	24206.0
216.0	24088.0
217.0	23800.0
218.0	23782.0
219.0	23662.0
220.0	23164.0
221.0	22870.0
222.0	22354.0
223.0	21945.0
224.0	21659.0
225.0	21001.0
226.0	20575.0
227.0	20544.0
228.0	19937.0
229.0	20032.0
230.0	19603.0
231.0	19548.0
232.0	18796.0
233.0	18739.0
234.0	18217.0
235.0	17962.0
236.0	17490.0
237.0	17318.0
238.0	16971.0
239.0	16887.0
240.0	16761.0
241.0	16635.0
242.0	16116.0
243.0	16126.0
244.0	15750.0
245.0	15227.0
246.0	15025.0
247.0	14787.0
248.0	14575.0
249.0	14603.0
250.0	14272.0
251.0	14035.0
252.0	13640.0
253.0	13719.0
254.0	13579.0
255.0	12945.0
256.0	13037.0
257.0	12629.0
258.0	12402.0
259.0	12370.0
260.0	12167.0
261.0	11905.0
262.0	11744.0
263.0	11508.0
264.0	11233.0
265.0	11039.0
266.0	10487.0
267.0	10100.0
268.0	9912.0
269.0	9967.0
270.0	9858.0
271.0	9443.0
272.0	9477.0
273.0	9468.0
274.0	9318.0
275.0	9262.0
276.0	9055.0
277.0	8922.0
278.0	8800.0
279.0	8805.0
280.0	8799.0
281.0	8506.0
282.0	8598.0
283.0	8626.0
284.0	8425.0
285.0	8512.0
286.0	8105.0
287.0	8154.0
288.0	8326.0
289.0	7978.0
290.0	7819.0
291.0	7967.0
292.0	7760.0
293.0	7665.0
294.0	7748.0
295.0	7636.0
296.0	7495.0
297.0	7387.0
298.0	7399.0
299.0	7345.0
300.0	7198.0
301.0	7142.0
302.0	7146.0
303.0	6962.0
304.0	7003.0
305.0	6881.0
306.0	6808.0
307.0	6708.0
308.0	6636.0
309.0	6637.0
310.0	6672.0
311.0	6508.0
312.0	6557.0
313.0	6425.0
314.0	6356.0
315.0	6375.0
316.0	6427.0
317.0	6190.0
318.0	6165.0
319.0	5896.0
320.0	5977.0
321.0	5954.0
322.0	5917.0
323.0	5783.0
324.0	5808.0
325.0	5792.0
326.0	5711.0
327.0	5680.0
328.0	5538.0
329.0	5643.0
330.0	5493.0
331.0	5374.0
332.0	5323.0
333.0	5419.0
334.0	5233.0
335.0	5250.0
336.0	5270.0
337.0	5110.0
338.0	5091.0
339.0	5072.0
340.0	5083.0
341.0	4947.0
342.0	5004.0
343.0	4854.0
344.0	4747.0
345.0	4894.0
346.0	4713.0
347.0	4615.0
348.0	4673.0
349.0	4620.0
350.0	4604.0
351.0	4558.0
352.0	4590.0
353.0	4602.0
354.0	4457.0
355.0	4362.0
356.0	4268.0
357.0	4357.0
358.0	4217.0
359.0	4178.0
360.0	4193.0
361.0	4193.0
362.0	4133.0
363.0	4108.0
364.0	4067.0
365.0	3958.0
366.0	3810.0
367.0	3947.0
368.0	3805.0
369.0	3781.0
370.0	3795.0
