#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	0.0
8.0	0.0
9.0	0.0
10.0	0.0
11.0	0.0
12.0	8.368207839504469E-7
13.0	8.368207839504469E-7
14.0	0.0
15.0	2.5104623518513404E-6
16.0	0.0
17.0	2.5104623518513404E-6
18.0	0.0
19.0	0.0
20.0	8.368207839504469E-7
21.0	2.5104623518513404E-6
22.0	3.3472831358017874E-6
23.0	1.0041849407405363E-5
24.0	1.5899594895058492E-5
25.0	5.9414275660481716E-5
26.0	8.033479525924289E-5
27.0	1.9079513874070188E-4
28.0	4.368204492221332E-4
29.0	9.757330340862209E-4
30.0	0.002056068666166248
31.0	0.004292890621665792
32.0	0.008740593088362416
33.0	0.01743599785439151
34.0	0.03161090511372813
35.0	0.05079669522736002
36.0	0.07254399376066424
37.0	0.09197246190164177
38.0	0.10299171798470125
39.0	0.10611975407510801
40.0	0.1000352301550043
41.0	0.08894484430530905
42.0	0.07479002074478723
43.0	0.06047452759374694
44.0	0.0467255621134411
45.0	0.035627644876690276
46.0	0.026581612202185943
47.0	0.01970043489576142
48.0	0.01492720914410807
49.0	0.011356494858991515
50.0	0.008796660080887095
51.0	0.007745613176245336
52.0	0.004442681541992922
53.0	0.0030795004849376436
54.0	0.0020217590140242797
55.0	0.0013305450464812104
56.0	8.987455219627798E-4
57.0	5.757326993579074E-4
58.0	4.2761542059867834E-4
59.0	3.0125548222216086E-4
60.0	2.4351484812958E-4
61.0	1.9246878030860275E-4
62.0	1.782428269814452E-4
63.0	1.2217583445676524E-4
64.0	5.606699252467993E-5
65.0	1.9246878030860273E-5
66.0	1.841005724690983E-5
67.0	1.5062774111108042E-5
68.0	8.368207839504469E-7
69.0	3.3472831358017874E-6
70.0	2.5104623518513404E-6
71.0	1.6736415679008937E-6
72.0	2.5104623518513404E-6
73.0	8.368207839504469E-7
74.0	0.0
75.0	4.1841039197522345E-6
76.0	0.0
77.0	0.0
78.0	8.368207839504469E-7
79.0	1.6736415679008937E-6
80.0	1.6736415679008937E-6
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	8.368207839504469E-7
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	8.368207839504469E-7
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	5.857745487653128E-6
