#Insert size (bp)	insert size
145.0	1.0
146.0	1.0
148.0	3.0
149.0	4.0
150.0	10.0
151.0	3143.0
152.0	6153.0
153.0	6128.0
154.0	6205.0
155.0	6067.0
156.0	6232.0
157.0	6037.0
158.0	6320.0
159.0	6115.0
160.0	6130.0
161.0	6251.0
162.0	5931.0
163.0	6326.0
164.0	6280.0
165.0	6023.0
166.0	6113.0
167.0	6125.0
168.0	5978.0
169.0	6103.0
170.0	6138.0
171.0	6088.0
172.0	5946.0
173.0	5963.0
174.0	5931.0
175.0	5930.0
176.0	6031.0
177.0	6138.0
178.0	5838.0
179.0	5890.0
180.0	5918.0
181.0	5907.0
182.0	5847.0
183.0	5867.0
184.0	5888.0
185.0	5807.0
186.0	6007.0
187.0	5785.0
188.0	5802.0
189.0	5849.0
190.0	5701.0
191.0	5616.0
192.0	5676.0
193.0	5538.0
194.0	5410.0
195.0	5588.0
196.0	5473.0
197.0	5668.0
198.0	5529.0
199.0	5507.0
200.0	5395.0
201.0	5455.0
202.0	5289.0
203.0	5177.0
204.0	5191.0
205.0	5133.0
206.0	5261.0
207.0	5074.0
208.0	5033.0
209.0	5090.0
210.0	4956.0
211.0	4981.0
212.0	4871.0
213.0	4893.0
214.0	4720.0
215.0	4629.0
216.0	4616.0
217.0	4680.0
218.0	4596.0
219.0	4616.0
220.0	4589.0
221.0	4497.0
222.0	4331.0
223.0	4335.0
224.0	4308.0
225.0	4163.0
226.0	4073.0
227.0	3921.0
228.0	4081.0
229.0	3831.0
230.0	3876.0
231.0	3912.0
232.0	3850.0
233.0	3756.0
234.0	3729.0
235.0	3660.0
236.0	3481.0
237.0	3345.0
238.0	3445.0
239.0	3291.0
240.0	3304.0
241.0	3227.0
242.0	3272.0
243.0	3175.0
244.0	3099.0
245.0	3061.0
246.0	2948.0
247.0	2802.0
248.0	2810.0
249.0	2778.0
250.0	2632.0
251.0	2624.0
252.0	2605.0
253.0	2579.0
254.0	2516.0
255.0	2431.0
256.0	2464.0
257.0	2361.0
258.0	2266.0
259.0	2275.0
260.0	2116.0
261.0	2051.0
262.0	2090.0
263.0	1990.0
264.0	1899.0
265.0	1846.0
266.0	1618.0
267.0	1520.0
268.0	1443.0
269.0	1423.0
270.0	1399.0
271.0	1287.0
272.0	1236.0
273.0	1100.0
274.0	1065.0
275.0	1069.0
276.0	1104.0
277.0	1002.0
278.0	1020.0
279.0	1056.0
280.0	1071.0
281.0	1027.0
282.0	1044.0
283.0	966.0
284.0	955.0
285.0	1015.0
286.0	1032.0
287.0	908.0
288.0	972.0
289.0	986.0
290.0	925.0
291.0	942.0
292.0	872.0
293.0	938.0
294.0	967.0
295.0	954.0
296.0	854.0
297.0	950.0
298.0	871.0
299.0	860.0
300.0	834.0
301.0	837.0
302.0	877.0
303.0	860.0
304.0	820.0
305.0	805.0
306.0	825.0
307.0	773.0
308.0	819.0
309.0	766.0
310.0	809.0
311.0	802.0
312.0	744.0
313.0	767.0
314.0	784.0
315.0	725.0
316.0	744.0
317.0	694.0
318.0	725.0
319.0	713.0
320.0	704.0
321.0	723.0
322.0	702.0
323.0	662.0
324.0	665.0
325.0	680.0
326.0	715.0
