#GC Content (%)	Sample
1.0	0.0
2.0	0.0
3.0	0.0
4.0	0.0
5.0	0.0
6.0	0.0
7.0	8.775547813572262E-6
8.0	3.510219125428905E-5
9.0	2.6326643440716786E-5
10.0	3.510219125428905E-5
11.0	8.775547813572262E-6
12.0	4.3877739067861313E-5
13.0	6.142883469500583E-5
14.0	7.897993032215036E-5
15.0	1.8428650408501752E-4
16.0	2.1938869533930658E-4
17.0	2.457153387800234E-4
18.0	2.1938869533930658E-4
19.0	4.124507472378963E-4
20.0	4.7387958193290217E-4
21.0	4.738795819329021E-4
22.0	5.265328688143357E-4
23.0	7.546971119672145E-4
24.0	0.0011057190245101051
25.0	0.0012636788851544058
26.0	0.0015269453195615739
27.0	0.0025536844137495286
28.0	0.004019200898616096
29.0	0.007546971119672145
30.0	0.01160127420954253
31.0	0.018209261713162447
32.0	0.024475002852053042
33.0	0.03544443761901837
34.0	0.04477284494484568
35.0	0.055619422042421006
36.0	0.06476354286416329
37.0	0.07413582792905847
38.0	0.07911156353935395
39.0	0.07867278614867532
40.0	0.07992768948601617
41.0	0.07284582240046335
42.0	0.06582538414960554
43.0	0.05802392214333979
44.0	0.04761612243644311
45.0	0.03934078084824445
46.0	0.031047888164418662
47.0	0.024238063061086584
48.0	0.01836722157380674
49.0	0.01404965204952919
50.0	0.012233113652119734
51.0	0.010741270523812449
52.0	0.00570410607882197
53.0	0.0037647100120225
54.0	0.0022289891446473542
55.0	0.0017200073714601634
56.0	0.0011144945723236773
57.0	8.07350398848648E-4
58.0	3.3347081691574603E-4
59.0	3.861241037971796E-4
60.0	3.597974603564628E-4
61.0	2.5449088659359564E-4
62.0	1.66735408457873E-4
63.0	1.404087650171562E-4
64.0	5.265328688143358E-5
65.0	4.3877739067861313E-5
66.0	8.775547813572262E-6
67.0	1.7551095627144524E-5
68.0	0.0
69.0	0.0
70.0	0.0
71.0	0.0
72.0	0.0
73.0	0.0
74.0	0.0
75.0	8.775547813572262E-6
76.0	0.0
77.0	0.0
78.0	0.0
79.0	0.0
80.0	0.0
81.0	0.0
82.0	0.0
83.0	0.0
84.0	0.0
85.0	0.0
86.0	0.0
87.0	0.0
88.0	0.0
89.0	0.0
90.0	0.0
91.0	0.0
92.0	0.0
93.0	0.0
94.0	0.0
95.0	0.0
96.0	0.0
97.0	0.0
98.0	0.0
99.0	0.0
100.0	0.0
