#Coverage	Number of genomic locations
171.0	70.0
172.0	93.0
173.0	97.0
174.0	85.0
175.0	81.0
176.0	66.0
177.0	68.0
178.0	79.0
179.0	56.0
180.0	68.0
181.0	51.0
182.0	41.0
183.0	49.0
184.0	45.0
185.0	71.0
186.0	69.0
187.0	55.0
188.0	61.0
189.0	54.0
190.0	77.0
191.0	95.0
192.0	100.0
193.0	70.0
194.0	83.0
195.0	66.0
196.0	71.0
197.0	75.0
198.0	81.0
199.0	67.0
200.0	76.0
201.0	77.0
202.0	105.0
203.0	115.0
204.0	91.0
205.0	105.0
206.0	102.0
207.0	92.0
208.0	105.0
209.0	87.0
210.0	82.0
211.0	80.0
212.0	89.0
213.0	115.0
214.0	101.0
215.0	115.0
216.0	100.0
217.0	101.0
218.0	124.0
219.0	94.0
220.0	117.0
221.0	117.0
222.0	134.0
223.0	136.0
224.0	111.0
225.0	160.0
226.0	129.0
227.0	138.0
228.0	146.0
229.0	138.0
230.0	133.0
231.0	149.0
232.0	161.0
233.0	181.0
234.0	160.0
235.0	158.0
236.0	147.0
237.0	160.0
238.0	158.0
239.0	171.0
240.0	170.0
241.0	175.0
242.0	149.0
243.0	159.0
244.0	157.0
245.0	164.0
246.0	136.0
247.0	167.0
248.0	165.0
249.0	126.0
250.0	112.0
251.0	122.0
252.0	134.0
253.0	134.0
254.0	115.0
255.0	143.0
256.0	136.0
257.0	126.0
258.0	143.0
259.0	125.0
260.0	125.0
261.0	139.0
262.0	146.0
263.0	162.0
264.0	165.0
265.0	126.0
266.0	134.0
267.0	126.0
268.0	141.0
269.0	122.0
270.0	144.0
271.0	139.0
272.0	133.0
273.0	113.0
274.0	131.0
275.0	110.0
276.0	105.0
277.0	126.0
278.0	101.0
279.0	116.0
280.0	104.0
281.0	103.0
282.0	120.0
283.0	88.0
284.0	99.0
285.0	105.0
286.0	84.0
287.0	85.0
288.0	92.0
289.0	112.0
290.0	83.0
291.0	78.0
292.0	78.0
293.0	78.0
294.0	79.0
295.0	64.0
296.0	65.0
297.0	77.0
298.0	88.0
299.0	76.0
300.0	74.0
301.0	69.0
302.0	60.0
303.0	70.0
304.0	72.0
305.0	61.0
306.0	62.0
307.0	65.0
308.0	55.0
309.0	74.0
310.0	65.0
311.0	54.0
312.0	46.0
313.0	45.0
314.0	43.0
315.0	40.0
316.0	52.0
317.0	49.0
318.0	40.0
319.0	44.0
320.0	39.0
321.0	52.0
322.0	43.0
323.0	27.0
324.0	57.0
325.0	33.0
326.0	44.0
327.0	44.0
328.0	33.0
329.0	38.0
330.0	22.0
331.0	27.0
332.0	29.0
333.0	31.0
334.0	30.0
335.0	28.0
336.0	25.0
337.0	26.0
338.0	26.0
339.0	34.0
340.0	37.0
341.0	30.0
342.0	25.0
343.0	33.0
344.0	35.0
345.0	34.0
346.0	31.0
347.0	29.0
348.0	25.0
349.0	43.0
350.0	29.0
351.0	28.0
352.0	24.0
353.0	25.0
354.0	16.0
355.0	16.0
356.0	11.0
357.0	24.0
358.0	20.0
359.0	18.0
360.0	15.0
361.0	11.0
362.0	14.0
363.0	14.0
364.0	12.0
365.0	11.0
366.0	11.0
367.0	18.0
368.0	24.0
369.0	24.0
370.0	23.0
371.0	16.0
372.0	35.0
373.0	27.0
374.0	23.0
375.0	28.0
376.0	32.0
377.0	39.0
378.0	33.0
379.0	30.0
380.0	25.0
381.0	15.0
382.0	17.0
383.0	15.0
384.0	32.0
385.0	25.0
386.0	13.0
387.0	20.0
388.0	13.0
389.0	5.0
390.0	16.0
391.0	11.0
392.0	13.0
393.0	19.0
394.0	13.0
395.0	17.0
396.0	23.0
397.0	11.0
398.0	13.0
399.0	16.0
400.0	6.0
401.0	12.0
402.0	17.0
403.0	9.0
404.0	19.0
405.0	21.0
406.0	14.0
407.0	21.0
408.0	15.0
409.0	19.0
410.0	18.0
411.0	10.0
412.0	11.0
413.0	20.0
414.0	9.0
415.0	14.0
416.0	11.0
417.0	14.0
418.0	16.0
419.0	12.0
420.0	13.0
421.0	7.0
422.0	17.0
423.0	10.0
424.0	3.0
425.0	5.0
426.0	4.0
427.0	6.0
428.0	1.0
429.0	3.0
430.0	5.0
431.0	7.0
432.0	5.0
433.0	6.0
434.0	8.0
435.0	7.0
436.0	4.0
437.0	5.0
438.0	9.0
439.0	8.0
440.0	3.0
441.0	5.0
442.0	5.0
443.0	4.0
445.0	5.0
446.0	6.0
447.0	7.0
448.0	2.0
449.0	4.0
450.0	5.0
451.0	4.0
452.0	3.0
453.0	1.0
454.0	2.0
455.0	2.0
456.0	5.0
457.0	7.0
458.0	1.0
459.0	5.0
460.0	4.0
461.0	1.0
462.0	2.0
463.0	1.0
464.0	3.0
465.0	2.0
466.0	4.0
467.0	1.0
468.0	1.0
469.0	3.0
472.0	1.0
473.0	2.0
474.0	1.0
475.0	1.0
477.0	2.0
480.0	1.0
483.0	2.0
484.0	1.0
485.0	1.0
486.0	2.0
487.0	1.0
488.0	1.0
491.0	1.0
492.0	1.0
493.0	1.0
494.0	1.0
495.0	2.0
496.0	4.0
497.0	5.0
498.0	5.0
499.0	1.0
500.0	6.0
501.0	5.0
502.0	1.0
504.0	2.0
505.0	3.0
506.0	1.0
508.0	1.0
509.0	2.0
510.0	4.0
511.0	3.0
512.0	4.0
514.0	2.0
515.0	1.0
516.0	3.0
520.0	3.0
521.0	1.0
522.0	2.0
523.0	5.0
524.0	4.0
526.0	1.0
527.0	1.0
528.0	1.0
532.0	1.0
533.0	1.0
534.0	2.0
535.0	2.0
536.0	3.0
537.0	1.0
538.0	1.0
539.0	1.0
543.0	2.0
544.0	1.0
547.0	4.0
548.0	2.0
549.0	4.0
550.0	1.0
551.0	5.0
552.0	2.0
554.0	6.0
555.0	1.0
558.0	2.0
559.0	1.0
560.0	2.0
561.0	2.0
562.0	1.0
563.0	1.0
564.0	1.0
565.0	2.0
566.0	6.0
568.0	2.0
569.0	1.0
570.0	2.0
571.0	4.0
572.0	2.0
573.0	1.0
574.0	3.0
575.0	1.0
576.0	3.0
578.0	2.0
579.0	2.0
580.0	2.0
581.0	1.0
582.0	3.0
583.0	4.0
584.0	2.0
585.0	1.0
586.0	1.0
587.0	1.0
588.0	4.0
589.0	3.0
590.0	3.0
591.0	2.0
592.0	3.0
593.0	4.0
594.0	3.0
595.0	1.0
596.0	2.0
597.0	3.0
598.0	3.0
599.0	4.0
600.0	1.0
601.0	2.0
602.0	1.0
604.0	1.0
605.0	1.0
607.0	1.0
608.0	2.0
613.0	3.0
616.0	1.0
617.0	3.0
618.0	4.0
620.0	2.0
621.0	2.0
622.0	3.0
623.0	1.0
624.0	3.0
625.0	1.0
626.0	2.0
629.0	2.0
630.0	1.0
631.0	1.0
632.0	3.0
633.0	1.0
634.0	1.0
635.0	1.0
636.0	1.0
638.0	1.0
639.0	2.0
640.0	3.0
641.0	3.0
642.0	4.0
644.0	1.0
645.0	5.0
646.0	4.0
647.0	1.0
648.0	2.0
649.0	2.0
650.0	1.0
651.0	2.0
652.0	1.0
653.0	2.0
657.0	1.0
658.0	1.0
659.0	1.0
660.0	1.0
